rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
1326,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,25,1993,15,4,537,6.0,0,1,1,0,0,0,3,0,0.5,0.5,1.0,1.5,11,31,22,0.00,0.17,0.17,0.00,0.17,0.08,0.18,0.26,0.08,0.26,16,8,8,5,3,9,16,56.3,7,5,0,5,9,25,5,0,,,,,,,,,,,,,,,,197,233,84.5,2721,808,120,132,90.9,54,62,87.1,9,15,60.0,1,1.0,0.5,0.0,8,13,4,0,31,297,4,57,140,106,13,297,12,10,83.3,2,16.7,191,894,440,11,9,3,14,5,204,22,0,6,2,33.3,1.01,0.34,0.00,0.00,19.9,0,0,0,0.08,-0.5,-0.5,0,11,18,0,0,9,8,0,0,0,30,7,12,36.8,21,3.52,18,0,1,0,2,0,2,0.34,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1327,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,26,1992,5,3,209,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,1,1,0,1,0,1,5,20.0,4,2,0,2,1,2,6,0,,,,,,,,,,,,,,,,76,99,76.8,1610,623,25,33,75.8,36,42,85.7,15,22,68.2,0,0.0,0.0,0.0,0,10,1,0,8,110,7,46,53,13,1,110,4,4,100.0,0,0.0,63,363,200,4,4,0,1,0,68,0,0,2,1,50.0,0.86,0.43,0.00,0.00,22.8,0,0,0,0.04,-0.1,-0.1,0,2,2,0,3,1,1,0,0,0,13,3,4,42.9,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1328,Takefusa Kubo,jp JPN,"MF,FW",Mallorca,es La Liga,18,2001,35,23,2312,25.7,4,4,8,4,0,0,4,0,3.0,3.0,2.7,5.7,102,94,153,0.16,0.16,0.31,0.16,0.31,0.12,0.11,0.22,0.12,0.22,34,22,16,12,6,15,44,34.1,29,19,1,18,23,57,10,0,,,,,,,,,,,,,,,,526,766,68.7,6991,2079,329,404,81.4,146,203,71.9,15,58,25.9,4,2.7,3.5,+1.3,34,36,36,6,94,1117,15,143,394,609,94,1117,125,64,51.2,61,48.8,836,5949,3235,102,77,46,77,45,804,153,4,55,25,45.5,2.14,0.97,0.07,0.16,19.9,6,0,0,0.05,+1.0,+1.0,0,35,64,4,80,23,22,2,0,0,114,11,26,29.7,97,3.78,65,3,15,3,10,1,16,0.62,11,0,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1329,Juraj Kucka,sk SVK,"MF,FW",Parma,it Serie A,32,1987,26,22,1932,21.5,6,3,9,4,2,2,5,1,4.8,3.3,2.9,6.1,27,63,91,0.28,0.14,0.42,0.19,0.33,0.23,0.13,0.36,0.15,0.29,43,22,21,16,6,14,61,23.0,47,21,4,17,29,72,36,0,,,,,,,,,,,,,,,,495,723,68.5,7712,2569,269,352,76.4,151,211,71.6,43,84,51.2,3,2.9,1.3,+0.1,19,37,12,3,63,1018,64,216,498,322,52,1016,46,26,56.5,20,43.5,569,2765,1294,27,37,5,44,31,683,91,6,46,10,21.7,2.14,0.47,0.09,0.40,21.5,3,2,2,0.07,+1.2,+0.7,0,51,55,3,27,29,22,1,0,0,129,80,73,52.3,53,2.47,38,0,3,5,5,2,9,0.42,4,0,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1330,Dejan Kulusevski,se SWE,"FW,MF",Parma,it Serie A,19,2000,36,33,2930,32.6,10,8,18,9,1,1,3,0,6.7,5.9,8.6,14.5,164,128,237,0.31,0.25,0.55,0.28,0.52,0.20,0.27,0.47,0.18,0.45,41,21,10,24,7,19,64,29.7,45,25,1,24,23,64,17,0,,,,,,,,,,,,,,,,865,1138,76.0,12281,3476,490,586,83.6,277,343,80.8,47,93,50.5,8,8.6,5.0,-0.6,77,65,46,6,128,1605,24,217,711,729,159,1604,131,76,58.0,55,42.0,1091,8750,4602,164,98,58,127,82,1118,237,10,61,25,41.0,1.87,0.77,0.15,0.36,16.9,0,1,1,0.10,+3.3,+3.1,0,53,38,6,63,23,21,1,0,0,189,10,25,28.6,147,4.52,116,3,16,7,5,0,16,0.49,10,0,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1331,Marash Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,25,25,1950,21.7,1,0,1,1,0,0,7,1,1.7,1.7,0.1,1.8,10,58,14,0.05,0.00,0.05,0.05,0.05,0.08,0.00,0.08,0.08,0.08,40,24,21,17,2,19,36,52.8,17,33,24,9,50,90,86,3,,,,,,,,,,,,,,,,773,922,83.8,13977,5740,301,340,88.5,383,423,90.5,64,103,62.1,0,0.1,0.1,-0.1,2,39,0,0,58,1167,143,548,579,51,13,1167,4,2,50.0,2,50.0,617,2501,1292,10,11,1,11,4,699,14,1,9,4,44.4,0.42,0.18,0.11,0.25,7.4,0,0,0,0.19,-0.7,-0.7,1,47,24,1,1,50,24,0,0,0,104,65,36,64.4,12,0.55,10,0,0,1,1,0,2,0.09,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1332,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,24,1995,28,22,1866,20.7,4,0,4,4,0,0,6,0,3.2,3.2,1.2,4.4,52,118,35,0.19,0.00,0.19,0.19,0.19,0.16,0.06,0.21,0.16,0.21,34,17,15,18,1,12,30,40.0,18,16,4,12,26,60,55,0,,,,,,,,,,,,,,,,790,1019,77.5,14687,4586,351,407,86.2,307,378,81.2,108,180,60.0,0,1.2,1.0,-1.2,11,91,15,6,118,1269,77,312,779,203,18,1269,43,34,79.1,9,20.9,727,4413,2377,52,26,4,26,18,762,35,4,39,11,28.2,1.88,0.53,0.10,0.36,24.2,4,0,0,0.08,+0.8,+0.8,0,26,11,0,29,26,17,0,1,0,148,18,25,41.9,43,2.07,32,2,5,2,2,0,4,0.19,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1333,Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,30,1989,16,16,1409,15.7,2,0,2,2,0,0,5,0,2.4,2.4,2.4,4.8,62,74,87,0.13,0.00,0.13,0.13,0.13,0.15,0.15,0.30,0.15,0.30,20,7,8,8,4,6,27,22.2,21,14,2,12,10,30,20,1,,,,,,,,,,,,,,,,505,685,73.7,8511,2404,268,312,85.9,170,228,74.6,55,101,54.5,0,2.4,1.6,-2.4,26,54,26,10,74,854,31,131,433,306,32,854,29,18,62.1,11,37.9,561,3791,2044,62,44,6,16,16,639,87,2,47,11,23.4,3.00,0.70,0.04,0.18,22.5,5,0,0,0.05,-0.4,-0.4,0,17,32,1,81,10,7,0,0,0,68,30,33,47.6,60,3.83,36,8,4,7,5,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1334,Jasmin Kurtić,si SVN,"MF,FW",Parma,it Serie A,30,1989,20,18,1664,18.5,2,1,3,2,0,0,5,0,0.7,0.7,2.1,2.8,42,73,65,0.11,0.05,0.16,0.11,0.16,0.04,0.11,0.15,0.04,0.15,32,23,19,10,3,13,35,37.1,22,19,5,14,15,47,27,2,,,,,,,,,,,,,,,,675,804,84.0,12137,3251,325,354,91.8,239,279,85.7,90,129,69.8,1,2.1,2.0,-1.1,24,54,22,9,73,975,35,201,514,268,14,975,12,7,58.3,5,41.7,586,3551,1795,42,41,3,20,9,658,65,2,23,7,30.4,1.24,0.38,0.09,0.29,26.3,0,0,0,0.03,+1.3,+1.3,0,18,17,1,55,15,23,0,0,0,80,19,18,51.4,42,2.27,28,11,0,1,2,0,3,0.16,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,14,9,858,9.5,1,0,1,1,0,0,4,0,0.8,0.8,0.4,1.2,15,42,80,0.10,0.00,0.10,0.10,0.10,0.08,0.04,0.13,0.08,0.13,23,16,5,14,4,11,23,47.8,12,12,1,11,18,41,24,1,,,,,,,,,,,,,,,,601,675,89.0,7677,2405,390,418,93.3,155,173,89.6,17,26,65.4,0,0.4,0.7,-0.4,2,40,7,2,42,802,23,191,400,218,27,802,20,8,40.0,11,55.0,412,1488,748,15,16,2,14,15,539,80,1,6,3,50.0,0.63,0.31,0.17,0.33,10.4,0,0,0,0.15,+0.2,+0.2,0,20,7,1,21,18,16,1,0,0,62,17,16,51.5,12,1.26,8,0,1,0,2,1,3,0.31,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1336,Dereck Kutesa,ch SUI,"FW,MF",Reims,fr Ligue 1,21,1997,14,4,528,5.9,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,20,16,52,0.17,0.00,0.17,0.17,0.17,0.05,0.05,0.11,0.05,0.11,6,5,3,2,1,3,9,33.3,6,5,0,5,1,7,1,0,,,,,,,,,,,,,,,,109,152,71.7,1570,436,60,76,78.9,32,39,82.1,8,13,61.5,0,0.3,0.4,-0.3,5,5,8,1,16,212,1,29,81,109,18,212,20,11,55.0,9,45.0,152,1275,634,20,13,7,17,13,163,52,1,5,2,40.0,0.85,0.34,0.20,0.50,21.2,0,0,0,0.06,+0.7,+0.7,0,5,5,2,7,1,5,0,0,0,25,1,8,11.1,9,1.53,7,0,1,0,1,0,2,0.34,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1337,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,19,2000,25,3,679,7.5,3,2,5,3,0,0,2,0,1.9,1.9,0.4,2.2,15,16,33,0.40,0.27,0.66,0.40,0.66,0.25,0.05,0.30,0.25,0.30,11,7,3,6,2,4,15,26.7,11,5,0,5,2,13,5,0,,,,,,,,,,,,,,,,118,172,68.6,1700,340,66,89,74.2,33,47,70.2,8,13,61.5,2,0.4,0.5,+1.6,7,6,6,1,16,270,4,21,137,120,16,270,33,20,60.6,13,39.4,161,1025,450,15,12,3,20,17,189,33,3,16,5,31.3,2.12,0.66,0.19,0.60,19.2,0,0,0,0.12,+1.1,+1.1,0,11,5,4,7,2,7,0,0,0,21,11,26,29.7,20,2.65,9,0,4,5,2,0,4,0.53,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,14,13,983,10.9,0,1,1,0,0,0,4,0,0.4,0.4,0.3,0.7,15,33,40,0.00,0.09,0.09,0.00,0.09,0.04,0.03,0.06,0.04,0.06,36,22,17,17,2,22,47,46.8,25,16,6,10,22,58,41,0,,,,,,,,,,,,,,,,469,614,76.4,7181,2761,265,286,92.7,162,224,72.3,36,78,46.2,1,0.3,0.5,+0.7,6,28,7,3,33,771,45,228,410,140,5,771,16,11,68.8,5,31.3,375,1513,833,15,15,0,17,12,431,40,0,4,2,50.0,0.37,0.18,0.00,0.00,15.5,0,0,0,0.10,-0.4,-0.4,0,20,12,0,26,22,22,0,0,0,63,31,13,70.5,20,1.83,17,1,0,1,0,1,2,0.18,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,26,17,1643,18.3,0,1,1,0,0,0,4,0,0.8,0.8,0.5,1.3,66,76,81,0.00,0.05,0.05,0.00,0.05,0.04,0.03,0.07,0.04,0.07,35,18,22,7,6,18,32,56.3,14,19,6,13,18,53,41,0,,,,,,,,,,,,,,,,946,1144,82.7,14012,5258,561,606,92.6,328,401,81.8,41,92,44.6,1,0.5,0.9,+0.5,8,60,16,5,76,1343,54,432,520,401,23,1343,32,16,50.0,16,50.0,762,4730,2698,66,53,7,20,14,885,81,0,21,8,38.1,1.15,0.44,0.00,0.00,23.9,2,0,0,0.04,-0.8,-0.8,0,20,30,2,50,18,18,0,0,0,107,19,22,46.3,32,1.75,23,1,3,2,3,0,5,0.27,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1340,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,23,1996,5,2,186,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,0,15,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,31,36,86.1,326,3,24,26,92.3,5,5,100.0,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0,50,1,4,21,25,6,50,2,1,50.0,1,50.0,36,186,69,2,1,0,5,1,38,15,0,4,2,50.0,1.94,0.97,0.00,0.00,13.9,0,0,0,0.06,-0.2,-0.2,0,1,3,1,0,0,0,0,0,0,4,4,13,23.5,4,1.94,2,0,0,0,2,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1341,Andrea La Mantia,it ITA,FW,Lecce,it Serie A,28,1991,12,6,553,6.1,2,0,2,2,0,0,1,0,3.9,3.9,0.3,4.2,3,10,26,0.33,0.00,0.33,0.33,0.33,0.63,0.05,0.69,0.63,0.69,1,0,1,0,0,1,5,20.0,4,3,0,3,7,8,11,0,,,,,,,,,,,,,,,,85,117,72.6,1216,211,55,72,76.4,20,25,80.0,6,7,85.7,0,0.3,0.3,-0.3,6,6,0,0,10,176,12,17,85,75,30,176,5,3,60.0,2,40.0,100,296,101,3,4,2,7,4,144,26,2,21,7,33.3,3.42,1.14,0.10,0.29,11.9,0,0,0,0.20,-1.9,-1.9,0,17,16,3,1,7,0,0,1,0,11,33,16,67.3,14,2.28,9,0,0,4,1,0,1,0.16,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1342,Gaëtan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,28,27,2237,24.9,6,5,11,6,0,0,1,0,8.3,8.3,3.8,12.1,69,77,216,0.24,0.20,0.44,0.24,0.44,0.33,0.15,0.49,0.33,0.49,21,12,4,10,7,9,38,23.7,29,21,0,21,7,28,32,1,,,,,,,,,,,,,,,,428,661,64.8,5547,1336,269,351,76.6,120,181,66.3,13,34,38.2,5,3.8,2.9,+1.2,24,32,23,3,77,1016,31,95,392,545,117,1016,80,33,41.3,47,58.8,512,2966,1634,69,58,20,95,37,747,216,6,64,22,34.4,2.57,0.89,0.09,0.27,14.6,0,0,0,0.13,-2.3,-2.3,0,42,31,7,34,7,12,1,0,0,108,113,103,52.3,71,2.86,50,0,6,8,6,1,6,0.24,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1343,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,28,1991,30,22,1874,20.8,10,4,14,10,0,0,8,0,8.1,8.1,2.9,11.1,21,49,137,0.48,0.19,0.67,0.48,0.67,0.39,0.14,0.53,0.39,0.53,31,16,8,21,2,9,24,37.5,15,14,0,14,7,38,15,0,,,,,,,,,,,,,,,,391,521,75.0,5362,1084,225,262,85.9,105,140,75.0,22,41,53.7,4,2.9,1.6,+1.1,24,25,23,4,49,761,21,91,332,347,101,761,47,24,51.1,23,48.9,433,2029,826,21,9,5,54,37,545,137,10,52,26,50.0,2.50,1.25,0.19,0.38,12.6,3,0,0,0.17,+1.9,+1.9,0,44,45,13,15,7,16,1,0,0,76,26,57,31.3,68,3.27,43,0,7,11,6,1,12,0.58,4,0,3,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1344,Riccardo Ladinetti,it ITA,MF,Cagliari,it Serie A,18,2000,3,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,2,2,0,2,0,1,1,100.0,0,0,0,0,4,6,0,1,,,,,,,,,,,,,,,,61,78,78.2,992,297,32,36,88.9,20,28,71.4,7,9,77.8,0,0.1,0.1,-0.1,3,6,0,0,3,83,3,19,59,8,0,83,2,2,100.0,0,0.0,55,281,148,1,2,0,0,1,53,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,1,0,2,4,2,0,0,0,14,1,1,50.0,5,3.54,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1345,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,12,0,29,1.07,95,64,72.6,11,4,12,10,37.0,6,3,2,1,40.0,552,886,62.3,16508,12781,96,100,96.0,246,250,98.4,210,531,39.5,0,0.0,0.1,0.0,0,14,0,0,0,946,761,941,5,0,0,946,0,0,,0,,450,2171,1276,0,0,0,1,0,400,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,3,2,0,0,0,1,0,2,1,44,11,0,100.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,29,3,0,2,1,26.6,0.23,-1.4,-0.05,147,452,32.5,695,131,44.6,36.5,187,75.9,51.5,379,9,2.4,31,1.15,15.5,2019-2020
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,31,31,2654,29.5,1,2,3,1,0,0,9,1,1.3,1.3,0.9,2.2,6,56,4,0.03,0.07,0.10,0.03,0.10,0.04,0.03,0.08,0.04,0.08,21,15,15,6,0,16,30,53.3,14,24,18,6,37,58,131,1,,,,,,,,,,,,,,,,771,1066,72.3,17703,8672,203,242,83.9,402,474,84.8,164,336,48.8,2,0.9,1.0,+1.1,9,69,9,3,56,1329,157,761,548,27,15,1329,6,4,66.7,2,33.3,687,2802,1284,6,5,3,9,2,667,4,1,10,2,20.0,0.34,0.07,0.10,0.50,14.0,0,0,0,0.13,-0.3,-0.3,0,36,7,2,3,37,15,0,0,0,134,64,39,62.1,20,0.68,18,1,0,0,0,1,2,0.07,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1347,Jack Lahne,se SWE,FW,Amiens,fr Ligue 1,17,2001,1,0,9,0.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,0,0,10.00,0.00,10.00,10.00,10.00,3.70,0.00,3.70,3.70,3.70,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,100.0,20,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,1,2,1,3,0,0,,0,,1,0,0,0,0,0,1,0,2,0,1,1,1,100.0,10.00,10.00,1.00,1.00,6.7,0,0,0,0.37,+0.6,+0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1,10.00,0,0,0,0,0,1,1,10.00,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1348,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,29,26,2115,23.5,2,6,8,2,0,0,8,1,0.8,0.8,2.2,3.0,44,143,39,0.09,0.26,0.34,0.09,0.34,0.03,0.09,0.13,0.03,0.13,91,45,30,46,15,43,102,42.2,59,51,8,43,34,125,14,0,,,,,,,,,,,,,,,,1045,1296,80.6,16053,5175,543,615,88.3,355,415,85.5,81,142,57.0,6,2.2,2.8,+3.8,14,111,26,1,143,1608,39,290,1023,319,18,1608,53,35,66.0,18,34.0,879,4201,2275,44,46,10,43,33,1027,39,2,9,5,55.6,0.38,0.21,0.22,0.40,21.1,0,0,0,0.09,+1.2,+1.2,1,62,19,0,8,34,45,0,0,0,190,22,26,45.8,63,2.68,49,0,8,1,3,2,16,0.68,11,0,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1349,Stefan Lainer,at AUT,DF,Gladbach,de Bundesliga,26,1992,31,31,2710,30.1,1,3,4,1,0,0,9,0,1.7,1.7,3.4,5.1,88,123,124,0.03,0.10,0.13,0.03,0.13,0.06,0.11,0.17,0.06,0.17,51,30,25,19,7,24,54,44.4,30,38,7,31,29,80,71,0,,,,,,,,,,,,,,,,1086,1561,69.6,18622,8085,514,630,81.6,436,600,72.7,108,217,49.8,3,3.4,4.6,-0.4,36,92,46,22,123,1882,87,545,821,534,47,1882,60,33,55.0,27,45.0,995,5481,3151,88,65,16,32,30,1076,124,1,16,5,31.3,0.53,0.17,0.06,0.20,17.5,0,0,0,0.11,-0.7,-0.7,0,40,27,0,103,29,30,0,0,0,142,35,37,48.6,62,2.06,55,3,2,0,2,0,8,0.27,6,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
1350,Diego Lainez,mx MEX,"MF,FW",Betis,es La Liga,19,2000,15,2,348,3.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,19,12,39,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.11,0.04,0.11,6,5,2,4,0,5,8,62.5,3,6,0,6,1,7,1,0,,,,,,,,,,,,,,,,85,121,70.2,988,234,58,69,84.1,18,27,66.7,2,6,33.3,0,0.2,0.4,-0.2,4,5,4,2,12,169,1,11,55,104,14,169,24,16,66.7,8,33.3,129,1276,592,19,13,7,11,9,133,39,0,6,2,33.3,1.55,0.52,0.00,0.00,24.7,0,0,0,0.03,-0.2,-0.2,0,8,14,0,11,1,5,0,0,0,8,2,13,13.3,11,2.84,8,1,1,0,1,0,1,0.26,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2019-2020
1351,Kenny Lala,mg MAD,"DF,MF",Strasbourg,fr Ligue 1,27,1991,25,22,2043,22.7,2,1,3,0,2,2,1,0,3.2,1.6,2.6,4.2,94,97,73,0.09,0.04,0.13,0.00,0.04,0.14,0.11,0.26,0.07,0.19,29,16,17,11,1,11,27,40.7,16,14,5,9,20,49,40,1,,,,,,,,,,,,,,,,1009,1362,74.1,20450,6692,379,443,85.6,403,513,78.6,199,325,61.2,1,2.6,2.3,-1.6,30,89,28,14,97,1562,68,419,741,432,24,1560,68,44,64.7,24,35.3,868,6329,3795,94,69,11,31,27,904,73,2,17,5,29.4,0.75,0.22,0.00,0.00,24.5,5,2,2,0.10,-1.2,-1.6,0,16,18,2,132,20,16,0,0,0,152,16,10,61.5,60,2.64,40,15,2,2,1,0,1,0.04,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
