rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
1630,Alexander Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,1,0,4,0.0,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,0,0,22.50,0.00,22.50,22.50,22.50,7.84,0.00,7.84,7.84,7.84,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,3,66.7,37,7,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,4,0,1,1,2,1,4,0,0,,0,,2,6,4,0,0,0,0,0,4,0,1,1,1,100.0,22.50,22.50,1.00,1.00,9.3,0,0,0,0.35,+0.7,+0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1631,Soualiho Meïté,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,18,15,1335,14.8,1,2,3,1,0,0,0,0,1.4,1.4,1.2,2.7,36,60,46,0.07,0.13,0.20,0.07,0.20,0.10,0.08,0.18,0.10,0.18,25,13,4,19,2,9,32,28.1,23,22,6,16,23,48,13,1,,,,,,,,,,,,,,,,593,711,83.4,9182,1871,321,359,89.4,199,226,88.1,47,70,67.1,2,1.2,1.0,+0.8,15,36,7,2,60,862,18,159,545,177,24,862,49,34,69.4,15,30.6,609,3199,1541,36,24,3,25,33,616,46,1,11,3,27.3,0.74,0.20,0.09,0.33,17.0,0,0,0,0.13,-0.4,-0.4,0,20,22,0,10,23,13,0,1,0,127,29,17,63.0,39,2.63,29,0,5,1,2,2,5,0.34,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1632,Soualiho Meïté,fr FRA,MF,Monaco,fr Ligue 1,23,1994,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,2,1,1,1,0,2,5,40.0,3,1,0,1,3,5,3,0,,,,,,,,,,,,,,,,36,44,81.8,576,184,21,23,91.3,11,12,91.7,2,5,40.0,0,0.0,0.0,0.0,1,3,0,0,1,55,3,12,41,4,0,55,1,1,100.0,0,0.0,24,180,88,0,2,0,2,2,35,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,2,2,0,0,3,1,0,0,0,5,0,2,0.0,1,0.94,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1633,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,19,1997,18,6,686,7.6,0,1,1,0,0,0,1,0,0.5,0.5,0.4,0.9,12,35,34,0.00,0.13,0.13,0.00,0.13,0.06,0.06,0.12,0.06,0.12,2,2,2,0,0,0,5,0.0,5,2,0,2,3,5,3,0,,,,,,,,,,,,,,,,221,270,81.9,3483,761,113,132,85.6,76,85,89.4,20,30,66.7,1,0.4,0.4,+0.6,9,30,4,2,35,311,2,42,174,101,6,311,15,8,53.3,7,46.7,219,1202,564,12,14,0,5,6,241,34,0,8,2,25.0,1.05,0.26,0.00,0.00,20.0,0,0,0,0.06,-0.5,-0.5,0,6,21,0,7,3,2,0,0,0,38,3,10,23.1,25,3.28,17,0,2,1,5,0,1,0.13,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1634,Memphis,nl NED,FW,Lyon,fr Ligue 1,23,1994,36,28,2555,28.4,19,13,32,17,2,2,2,0,12.0,10.8,8.0,18.8,121,133,266,0.67,0.46,1.13,0.60,1.06,0.42,0.28,0.70,0.38,0.66,13,9,4,3,6,3,28,10.7,25,15,0,15,9,22,5,0,,,,,,,,,,,,,,,,956,1301,73.5,13877,4282,609,691,88.1,205,285,71.9,83,180,46.1,13,8.0,6.2,+5.0,77,74,46,8,133,1644,1,91,736,844,111,1642,108,58,53.7,50,46.3,1121,6250,3317,121,96,37,90,67,1262,266,19,104,42,40.4,3.66,1.48,0.16,0.40,21.5,20,2,2,0.10,+7.0,+6.2,0,37,50,11,155,9,9,0,0,0,127,8,26,23.5,143,5.04,74,31,15,12,8,3,18,0.63,9,3,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1635,Ledian Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,17,15,1258,14.0,0,0,0,0,0,0,3,0,0.7,0.7,1.1,1.8,37,78,43,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,28,18,11,13,4,7,30,23.3,23,24,5,19,10,38,10,1,,,,,,,,,,,,,,,,542,682,79.5,8230,3131,296,325,91.1,173,217,79.7,42,79,53.2,0,1.1,1.1,-1.1,19,59,8,2,78,828,19,167,463,212,17,828,40,23,57.5,17,42.5,505,3379,1711,37,26,5,23,26,586,43,0,18,2,11.1,1.29,0.14,0.00,0.00,23.4,1,0,0,0.04,-0.7,-0.7,0,19,25,0,29,10,18,0,0,0,96,7,5,58.3,40,2.86,34,3,0,3,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1636,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,34,32,2855,31.7,1,1,2,1,0,0,11,0,0.6,0.6,0.5,1.2,11,83,14,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.04,0.02,0.04,62,50,37,19,6,23,41,56.1,18,36,25,11,44,106,152,0,,,,,,,,,,,,,,,,1157,1426,81.1,24766,8867,349,404,86.4,579,639,90.6,214,340,62.9,1,0.5,0.4,+0.5,7,64,5,0,83,1763,149,882,811,92,21,1763,17,13,76.5,4,23.5,840,4220,2194,11,16,3,10,11,1017,14,1,11,3,27.3,0.35,0.09,0.09,0.33,19.2,0,0,0,0.06,+0.4,+0.4,0,41,52,0,11,44,50,0,2,0,192,57,41,58.2,18,0.57,9,1,2,2,3,1,2,0.06,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1637,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,31,27,2294,25.5,3,4,7,3,0,0,4,1,2.5,2.5,2.8,5.2,57,164,126,0.12,0.16,0.27,0.12,0.27,0.10,0.11,0.21,0.10,0.21,25,16,10,11,4,5,23,21.7,18,21,3,18,25,50,29,0,,,,,,,,,,,,,,,,1175,1392,84.4,18638,5569,593,648,91.5,387,443,87.4,110,170,64.7,4,2.8,2.2,+1.2,43,138,20,1,164,1629,28,203,946,501,36,1629,48,39,81.3,9,18.8,1012,5623,2686,57,76,11,67,42,1257,126,3,45,15,33.3,1.77,0.59,0.07,0.20,23.9,4,0,0,0.06,+0.5,+0.5,1,38,45,3,31,25,16,0,0,0,168,21,14,60.0,90,3.53,69,5,6,3,6,1,10,0.39,6,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1638,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,20,1997,20,12,948,10.5,1,1,2,1,0,0,0,0,1.7,1.7,1.7,3.4,17,46,74,0.09,0.09,0.19,0.09,0.19,0.16,0.16,0.32,0.16,0.32,19,15,9,6,4,7,17,41.2,10,13,0,13,4,23,12,0,,,,,,,,,,,,,,,,362,476,76.1,5206,1504,209,246,85.0,113,144,78.5,18,41,43.9,1,1.7,1.5,-0.7,10,33,15,1,46,581,11,74,288,227,28,581,16,8,50.0,8,50.0,344,1499,684,17,18,6,23,19,448,74,1,22,9,40.9,2.09,0.85,0.05,0.11,18.8,0,0,0,0.08,-0.7,-0.7,0,17,14,3,24,4,15,0,0,0,60,7,19,26.9,27,2.57,20,2,0,3,1,1,4,0.38,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1639,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,25,1992,13,12,1032,11.5,2,0,2,2,0,0,0,0,2.3,2.3,0.7,3.0,22,23,81,0.17,0.00,0.17,0.17,0.17,0.20,0.06,0.26,0.20,0.26,18,10,7,7,4,2,11,18.2,9,11,1,10,15,33,8,0,,,,,,,,,,,,,,,,261,364,71.7,3775,1205,149,185,80.5,76,102,74.5,19,37,51.4,0,0.7,1.0,-0.7,13,22,6,2,23,496,6,84,233,197,26,496,38,26,68.4,12,31.6,300,1681,759,22,13,6,33,25,311,81,2,25,6,24.0,2.18,0.52,0.08,0.33,20.7,2,0,0,0.09,-0.3,-0.3,0,9,8,0,33,15,10,0,0,0,68,6,18,25.0,32,2.79,19,6,5,2,0,0,2,0.17,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1640,Alexandre Mendy,gw GNB,FW,Bordeaux,fr Ligue 1,23,1994,16,8,795,8.8,4,0,4,4,0,0,2,0,4.0,4.0,0.7,4.7,9,13,64,0.45,0.00,0.45,0.45,0.45,0.45,0.08,0.54,0.45,0.54,4,4,1,2,1,1,6,16.7,5,5,1,4,1,5,4,0,,,,,,,,,,,,,,,,127,178,71.3,1757,218,66,91,72.5,45,55,81.8,4,7,57.1,0,0.7,0.7,-0.7,7,7,2,0,13,254,2,13,113,130,52,254,9,6,66.7,3,33.3,157,547,157,9,0,5,23,9,197,64,4,29,8,27.6,3.28,0.91,0.14,0.50,13.6,0,0,0,0.14,0.0,0.0,0,17,7,14,2,1,4,0,0,0,28,34,50,40.5,15,1.70,11,0,2,2,0,0,2,0.23,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1641,Benjamin Mendy,fr FRA,"DF,FW",Manchester City,eng Premier League,23,1994,7,4,363,4.0,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,21,27,62,0.00,0.25,0.25,0.00,0.25,0.03,0.19,0.23,0.03,0.23,5,4,2,0,3,5,7,71.4,2,5,0,5,8,13,9,0,,,,,,,,,,,,,,,,209,272,76.8,3437,932,110,126,87.3,76,100,76.0,18,27,66.7,1,0.8,0.6,+0.2,9,20,11,5,27,312,6,42,127,144,7,312,8,3,37.5,5,62.5,173,814,554,21,9,2,3,6,199,62,0,5,1,20.0,1.24,0.25,0.00,0.00,23.7,0,0,0,0.03,-0.1,-0.1,0,6,1,0,39,8,4,0,0,0,21,5,4,55.6,14,3.47,13,0,0,1,0,0,3,0.74,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1642,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,27,24,2122,23.6,0,5,5,0,0,0,4,0,0.8,0.8,2.4,3.2,97,131,138,0.00,0.21,0.21,0.00,0.21,0.03,0.10,0.14,0.03,0.14,45,28,29,13,3,20,31,64.5,11,18,5,13,25,70,43,0,,,,,,,,,,,,,,,,1341,1575,85.1,19206,5697,803,862,93.2,428,511,83.8,65,103,63.1,5,2.4,2.3,+2.6,27,85,25,10,131,1831,56,410,989,454,34,1831,70,48,68.6,22,31.4,1137,6942,4003,97,61,15,42,27,1200,138,0,18,5,27.8,0.76,0.21,0.00,0.00,21.3,0,0,0,0.04,-0.8,-0.8,0,30,46,0,58,25,28,1,3,0,149,37,25,59.7,68,2.88,50,0,8,5,5,0,15,0.64,10,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1643,Nampalys Mendy,sn SEN,MF,Nice,fr Ligue 1,25,1992,14,11,965,10.7,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,10,64,6,0.00,0.09,0.09,0.00,0.09,0.00,0.01,0.01,0.00,0.01,13,6,8,5,0,5,17,29.4,12,9,1,8,13,26,10,1,,,,,,,,,,,,,,,,672,744,90.3,11391,2841,316,338,93.5,280,302,92.7,60,78,76.9,1,0.1,0.2,+0.9,2,63,0,0,64,805,16,158,597,54,0,805,4,3,75.0,1,25.0,495,2233,1100,10,5,0,5,6,667,6,0,1,0,0.0,0.09,0.00,0.00,,25.7,0,0,0,0.03,0.0,0.0,0,17,15,0,2,13,6,0,0,0,53,3,3,50.0,12,1.12,12,0,0,0,0,0,2,0.19,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1644,Hamza Mendyl,ma MAR,"DF,MF",Lille,fr Ligue 1,19,1997,12,9,851,9.5,0,0,0,0,0,0,2,1,0.1,0.1,0.9,1.0,23,20,41,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.10,0.01,0.10,18,10,12,6,0,11,20,55.0,9,5,0,5,17,35,26,0,,,,,,,,,,,,,,,,318,413,77.0,4864,1666,162,182,89.0,116,138,84.1,21,51,41.2,0,0.9,0.8,-0.9,3,13,6,1,20,520,18,162,235,133,6,520,24,12,50.0,12,50.0,261,1698,848,23,27,1,14,2,299,41,0,2,1,50.0,0.21,0.11,0.00,0.00,23.3,0,0,0,0.03,-0.1,-0.1,0,11,3,0,33,17,10,0,1,0,45,6,9,40.0,10,1.06,7,0,2,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1645,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,26,25,2118,23.5,0,1,1,0,0,0,9,0,1.4,1.4,1.8,3.2,13,67,37,0.00,0.04,0.04,0.00,0.04,0.06,0.08,0.14,0.06,0.14,55,37,35,18,2,36,67,53.7,31,32,20,12,42,97,83,1,,,,,,,,,,,,,,,,878,1079,81.4,14111,5293,452,489,92.4,355,412,86.2,54,125,43.2,1,1.8,0.7,-0.8,9,57,8,5,67,1328,109,492,666,180,31,1328,7,4,57.1,3,42.9,680,2674,1496,13,17,2,14,4,756,37,0,18,7,38.9,0.76,0.30,0.00,0.00,14.6,0,0,0,0.08,-1.4,-1.4,0,36,16,6,23,42,37,1,1,0,118,39,32,54.9,21,0.89,17,1,0,1,1,1,2,0.08,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1646,Jorge Meré,es ESP,DF,Köln,de Bundesliga,20,1997,22,21,1890,21.0,1,1,2,1,0,0,6,0,0.3,0.3,0.3,0.6,13,70,5,0.05,0.05,0.10,0.05,0.10,0.01,0.02,0.03,0.01,0.03,34,23,25,9,0,23,35,65.7,12,25,13,12,34,68,110,1,,,,,,,,,,,,,,,,833,988,84.3,17202,6312,273,310,88.1,403,442,91.2,148,210,70.5,1,0.3,0.5,+0.7,1,53,4,1,70,1196,151,543,639,27,2,1196,12,9,75.0,3,25.0,557,2860,1696,13,3,0,3,4,682,5,1,3,1,33.3,0.14,0.05,0.33,1.00,14.9,0,0,0,0.09,+0.7,+0.7,0,16,14,1,3,34,23,0,0,0,100,44,35,55.7,11,0.52,9,1,0,0,1,0,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1647,Alex Meret,it ITA,GK,SPAL,it Serie A,20,1997,13,13,1158,12.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,16,1.24,60,44,78.3,2,7,4,4,30.8,5,3,2,0,40.0,236,397,59.4,8314,6717,24,24,100.0,86,87,98.9,124,282,44.0,0,0.0,0.0,0.0,0,5,0,0,0,441,391,441,0,0,0,441,0,0,,0,,159,1046,653,0,0,0,1,0,123,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,0,0,0,0,0,0,1,0,21,3,1,75.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,16,3,0,2,2,19.6,0.26,+5.6,+0.43,93,247,37.7,264,30,54.2,40.3,131,79.4,50.3,211,3,1.4,0,0.00,10.7,2017-2018
1648,Mikel Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,24,14,1347,15.0,1,1,2,1,0,0,4,0,0.6,0.6,0.9,1.5,25,108,15,0.07,0.07,0.13,0.07,0.13,0.04,0.06,0.10,0.04,0.10,56,40,21,32,3,17,56,30.4,39,36,8,28,34,90,25,0,,,,,,,,,,,,,,,,645,818,78.9,10947,3524,281,342,82.2,268,314,85.4,61,105,58.1,1,0.9,0.7,+0.1,16,84,14,0,108,1066,26,194,714,177,14,1066,40,28,70.0,12,30.0,570,2937,1494,25,21,3,33,34,604,15,1,16,6,37.5,1.07,0.40,0.06,0.17,25.5,0,0,0,0.04,+0.4,+0.4,0,30,29,0,3,34,40,0,0,0,139,38,39,49.4,47,3.14,41,1,0,2,1,2,4,0.27,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1649,Sabin Merino,es ESP,"FW,MF",Athletic Club,es La Liga,25,1992,13,4,374,4.2,0,0,0,0,0,0,1,0,1.7,1.7,0.1,1.9,5,7,27,0.00,0.00,0.00,0.00,0.00,0.41,0.04,0.45,0.41,0.45,7,3,2,3,2,3,8,37.5,5,6,2,4,1,8,10,0,,,,,,,,,,,,,,,,61,93,65.6,786,156,40,52,76.9,15,27,55.6,2,3,66.7,0,0.1,0.1,-0.1,2,4,1,0,7,143,11,25,57,62,15,143,3,2,66.7,1,33.3,85,327,132,5,2,2,9,9,89,27,0,8,3,37.5,1.93,0.72,0.00,0.00,13.0,0,0,0,0.22,-1.7,-1.7,0,7,6,2,4,1,3,1,0,0,25,12,13,48.0,6,1.44,2,0,0,2,2,0,1,0.24,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1650,Dries Mertens,be BEL,FW,Napoli,it Serie A,30,1987,38,35,3002,33.4,18,7,25,14,4,5,4,0,17.9,14.0,7.2,21.2,87,105,383,0.54,0.21,0.75,0.42,0.63,0.54,0.22,0.75,0.42,0.64,28,22,5,13,10,5,36,13.9,31,18,2,16,5,33,8,1,,,,,,,,,,,,,,,,744,1015,73.3,9449,2057,486,601,80.9,155,222,69.8,38,57,66.7,7,7.2,5.7,-0.2,58,48,49,2,105,1366,11,30,462,885,183,1361,88,42,47.7,46,52.3,944,3877,1951,87,50,53,73,56,1158,383,18,123,42,34.1,3.69,1.26,0.11,0.33,18.4,13,4,5,0.11,+0.1,0.0,0,38,42,13,30,5,22,2,0,0,67,3,24,11.1,139,4.17,97,0,16,12,11,3,17,0.51,11,0,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2017-2018
1651,Per Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,6,4,366,4.1,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,6,1,0.25,0.00,0.25,0.25,0.25,0.05,0.00,0.05,0.05,0.05,2,2,0,2,0,0,1,0.0,1,4,3,1,6,8,22,2,,,,,,,,,,,,,,,,226,247,91.5,4270,1894,72,74,97.3,134,146,91.8,17,22,77.3,0,0.0,0.0,0.0,0,6,0,0,6,288,28,141,140,9,4,288,0,0,,0,,158,484,257,0,0,0,2,1,179,1,1,2,2,100.0,0.49,0.49,0.50,0.50,10.4,0,0,0,0.10,+0.8,+0.8,0,2,4,0,0,6,2,0,0,0,32,22,6,78.6,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1652,Roque Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,11,9,754,8.4,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,12,36,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,20,13,8,8,4,10,37,27.0,27,6,0,6,13,33,8,1,,,,,,,,,,,,,,,,422,489,86.3,7233,1664,202,220,91.8,168,194,86.6,43,53,81.1,0,0.2,0.3,-0.2,5,21,3,0,36,551,16,144,362,59,0,551,8,5,62.5,3,37.5,297,1771,884,12,7,0,7,4,356,1,0,7,1,14.3,0.84,0.12,0.00,0.00,27.7,0,0,0,0.02,-0.2,-0.2,0,14,10,0,1,13,13,0,1,0,86,1,3,25.0,14,1.67,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1653,Roque Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,7,4,343,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,4,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,13,10,2,7,4,6,8,75.0,2,3,2,1,0,13,5,0,,,,,,,,,,,,,,,,202,223,90.6,3329,851,99,107,92.5,72,80,90.0,22,23,95.7,0,0.4,0.3,-0.4,5,21,3,1,18,249,5,54,156,45,2,249,3,3,100.0,0,0.0,166,885,369,4,4,1,5,2,185,2,0,1,0,0.0,0.26,0.00,0.00,,24.6,0,0,0,0.05,-0.1,-0.1,0,10,6,0,1,0,10,0,0,0,21,1,3,25.0,12,3.15,9,1,0,0,1,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1654,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,30,1987,36,32,3000,33.3,34,12,46,32,2,4,3,0,27.1,24.0,13.9,37.9,211,333,263,1.02,0.36,1.38,0.96,1.32,0.81,0.42,1.23,0.72,1.14,17,8,0,11,6,2,18,11.1,16,11,1,10,7,24,0,0,,,,,,,,,,,,,,,,1544,1978,78.1,22697,8141,893,1023,87.3,448,548,81.8,116,192,60.4,12,13.9,14.4,-1.9,86,211,131,2,333,2387,2,47,1034,1351,250,2383,257,185,72.0,72,28.0,1786,11517,5980,211,155,95,52,107,2076,263,34,193,91,47.2,5.79,2.73,0.17,0.35,19.7,48,2,4,0.12,+6.9,+8.0,0,17,80,13,52,7,8,0,0,0,86,8,11,42.1,265,7.95,151,8,49,23,31,3,43,1.29,23,2,10,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1655,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,24,16,1578,17.5,4,4,8,4,0,0,3,0,0.8,0.8,4.4,5.2,70,79,146,0.23,0.23,0.46,0.23,0.46,0.05,0.25,0.30,0.05,0.30,38,21,22,12,4,18,34,52.9,16,7,2,5,18,56,54,2,,,,,,,,,,,,,,,,950,1161,81.8,12297,3898,565,621,91.0,235,317,74.1,47,76,61.8,4,4.4,4.3,-0.4,21,61,26,14,79,1312,55,284,641,398,47,1312,26,19,73.1,7,26.9,770,4476,2844,70,68,10,14,8,867,146,4,11,5,45.5,0.63,0.29,0.36,0.80,15.5,0,0,0,0.07,+3.2,+3.2,0,29,5,2,75,18,21,0,1,0,93,23,11,67.6,41,2.34,34,1,3,1,0,2,5,0.29,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
1656,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,17,13,1201,13.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,0,27,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,15,12,9,6,0,9,12,75.0,3,13,7,6,16,31,98,2,,,,,,,,,,,,,,,,418,500,83.6,8842,2810,116,126,92.1,213,231,92.2,81,128,63.3,0,0.2,0.6,-0.2,2,13,1,1,27,652,91,368,276,14,6,652,1,1,100.0,0,0.0,323,1522,687,0,1,0,2,1,334,1,0,4,0,0.0,0.30,0.00,0.00,,15.2,0,0,0,0.07,-0.3,-0.3,0,6,9,0,2,16,12,0,3,0,82,42,27,60.9,3,0.22,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
