rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
2494,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32,32,2880,32.0,0,1,1,0,0,0,4,0,1.9,1.9,0.3,2.2,36,99,13,0.00,0.03,0.03,0.00,0.03,0.06,0.01,0.07,0.06,0.07,65,38,37,26,2,20,36,55.6,16,46,27,19,64,129,82,1,,,,,,,,,,,,,,,,1068,1377,77.6,21266,8098,372,446,83.4,535,614,87.1,152,269,56.5,1,0.3,0.7,+0.7,6,76,14,4,99,1715,172,823,781,131,30,1715,33,24,72.7,9,27.3,908,5428,3288,36,28,3,28,6,933,13,0,22,5,22.7,0.69,0.16,0.00,0.00,17.5,4,0,0,0.09,-1.9,-1.9,0,41,24,1,16,64,38,0,0,1,179,67,61,52.3,29,0.91,22,1,2,1,2,1,4,0.12,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2495,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,24,22,1956,21.7,0,2,2,0,0,0,5,0,0.1,0.1,0.4,0.5,16,102,9,0.00,0.09,0.09,0.00,0.09,0.00,0.02,0.02,0.00,0.02,45,29,24,18,3,15,37,40.5,22,42,14,28,49,94,45,1,,,,,,,,,,,,,,,,780,1075,72.6,14948,6659,299,374,79.9,357,439,81.3,104,210,49.5,2,0.4,0.9,+1.6,8,68,10,0,102,1305,132,553,651,109,3,1305,23,17,73.9,6,26.1,647,3124,1606,16,19,1,17,14,709,9,0,2,1,50.0,0.09,0.05,0.00,0.00,22.7,0,0,0,0.03,-0.1,-0.1,0,21,17,2,10,49,29,0,0,0,151,33,30,52.4,23,1.06,17,3,0,0,2,1,3,0.14,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2496,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,4,5,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,2,2,1,1,0,1,1,100.0,0,3,0,3,2,4,2,0,,,,,,,,,,,,,,,,57,63,90.5,1102,253,18,20,90.0,34,37,91.9,5,5,100.0,0,0.0,0.0,0.0,0,1,0,0,4,75,3,17,42,16,2,75,0,0,,0,,44,178,82,0,0,0,1,0,48,5,0,2,0,0.0,2.00,0.00,0.00,,9.2,0,0,0,0.08,-0.2,-0.2,0,1,0,0,1,2,2,0,0,0,5,5,2,71.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2497,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,33,31,2793,31.0,0,0,0,0,0,0,2,0,1.1,1.1,0.8,1.9,23,113,15,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,49,28,20,27,2,13,31,41.9,18,43,16,27,42,91,101,0,,,,,,,,,,,,,,,,1295,1568,82.6,27476,8768,303,361,83.9,806,898,89.8,176,272,64.7,0,0.8,0.8,-0.8,7,76,6,0,113,1867,154,850,936,92,28,1867,4,2,50.0,2,50.0,1052,6100,3344,23,12,2,20,4,1183,15,0,11,2,18.2,0.35,0.06,0.00,0.00,10.6,0,0,0,0.10,-1.1,-1.1,0,42,29,3,6,42,28,0,1,0,154,67,48,58.3,10,0.32,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2498,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,1991,21,19,1566,17.4,5,4,9,5,0,0,3,0,4.1,4.1,2.3,6.4,39,69,113,0.29,0.23,0.52,0.29,0.52,0.24,0.13,0.37,0.24,0.37,24,15,6,12,6,13,24,54.2,11,21,2,19,22,46,15,0,,,,,,,,,,,,,,,,458,647,70.8,7366,1876,253,306,82.7,159,231,68.8,35,60,58.3,4,2.3,2.7,+1.7,20,46,20,6,69,827,19,108,431,299,53,827,18,8,44.4,10,55.6,451,2132,1053,39,31,11,41,20,547,113,5,30,14,46.7,1.72,0.80,0.17,0.36,15.3,0,0,0,0.14,+0.9,+0.9,0,31,18,2,47,22,15,0,0,0,96,16,27,37.2,56,3.22,42,1,4,4,4,1,8,0.46,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2499,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,25,30,83.3,443,257,10,10,100.0,10,10,100.0,3,8,37.5,0,0.0,0.0,0.0,0,0,0,0,0,30,26,30,0,0,0,30,0,0,,0,,18,45,23,0,0,0,0,0,18,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0.9,0.47,-0.1,-0.06,0,4,0.0,22,4,13.6,27.0,8,12.5,12.3,14,0,0.0,0,0.00,,2020-2021
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,23,14,1276,14.2,0,1,1,0,0,0,3,1,0.2,0.2,0.3,0.5,10,73,13,0.00,0.07,0.07,0.00,0.07,0.01,0.02,0.03,0.01,0.03,33,14,15,17,1,22,50,44.0,28,19,4,15,26,59,39,1,,,,,,,,,,,,,,,,954,1131,84.4,18517,6674,378,415,91.1,433,482,89.8,131,200,65.5,1,0.3,0.4,+0.7,4,62,2,1,73,1279,83,521,668,101,5,1279,9,6,66.7,3,33.3,643,2987,1546,10,10,0,12,3,749,13,0,5,1,20.0,0.35,0.07,0.00,0.00,24.2,0,0,0,0.04,-0.2,-0.2,1,20,5,0,7,26,14,0,1,0,128,11,11,50.0,15,1.06,12,1,0,2,0,0,1,0.07,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2020-2021
2501,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,7,3,261,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,11,6,2,7,2,3,6,50.0,3,3,0,3,8,19,2,0,,,,,,,,,,,,,,,,98,120,81.7,1601,436,44,54,81.5,37,42,88.1,12,14,85.7,0,0.0,0.1,0.0,0,8,2,0,11,156,2,22,104,30,4,156,2,1,50.0,1,50.0,67,246,106,2,3,0,3,5,79,1,0,4,0,0.0,1.38,0.00,0.00,,21.4,0,0,0,0.04,-0.2,-0.2,0,8,2,0,0,8,6,0,0,0,21,5,2,71.4,4,1.38,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2502,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,18,17,1537,17.1,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,17,65,3,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,34,19,19,15,0,17,38,44.7,21,25,14,11,28,62,64,2,,,,,,,,,,,,,,,,860,1067,80.6,15605,6205,351,403,87.1,415,477,87.0,78,149,52.3,0,0.3,0.3,-0.3,6,67,9,0,65,1244,114,538,645,69,11,1244,5,2,40.0,3,60.0,646,3572,2166,17,10,0,12,5,801,3,0,6,2,33.3,0.35,0.12,0.00,0.00,9.2,0,0,0,0.13,-0.8,-0.8,0,8,9,0,2,28,19,0,0,0,101,20,18,52.6,17,1.00,16,0,0,0,0,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2503,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,31,28,2536,28.2,10,7,17,10,0,1,4,0,11.0,10.2,5.7,15.9,129,67,351,0.35,0.25,0.60,0.35,0.60,0.39,0.20,0.59,0.36,0.57,21,10,5,12,4,5,12,41.7,7,15,0,15,15,36,4,0,,,,,,,,,,,,,,,,966,1141,84.7,11107,1934,689,748,92.1,187,222,84.2,17,30,56.7,7,5.7,5.3,+1.3,37,45,27,1,67,1449,4,65,568,831,213,1448,122,66,54.1,56,45.9,1037,6339,3294,129,73,81,62,83,1237,351,10,69,28,40.6,2.45,0.99,0.14,0.36,14.5,3,0,1,0.15,-1.0,-0.2,0,36,41,9,20,15,10,2,0,0,99,9,21,30.0,107,3.80,76,0,14,8,9,0,15,0.53,9,0,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2504,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30,30,2700,30.0,0,1,1,0,0,0,6,0,1.3,1.3,1.6,2.9,44,124,99,0.00,0.03,0.03,0.00,0.03,0.04,0.05,0.10,0.04,0.10,59,26,32,19,8,33,58,56.9,25,41,12,29,22,81,81,1,,,,,,,,,,,,,,,,1108,1459,75.9,16993,7282,627,703,89.2,375,482,77.8,77,186,41.4,1,1.6,1.7,-0.6,17,88,33,10,124,1785,112,527,788,485,45,1785,35,20,57.1,16,45.7,815,4012,2041,44,20,6,45,29,993,99,0,16,4,25.0,0.53,0.13,0.00,0.00,17.4,0,0,0,0.08,-1.3,-1.3,0,33,10,3,64,22,26,0,0,0,168,35,33,51.5,39,1.30,36,0,0,1,2,0,4,0.13,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2505,Lars Stindl,de GER,"MF,FW",Gladbach,de Bundesliga,31,1988,30,23,1961,21.8,14,8,22,8,6,7,6,0,10.1,4.6,4.8,9.4,22,116,111,0.64,0.37,1.01,0.37,0.73,0.46,0.22,0.68,0.21,0.43,24,17,3,16,5,7,32,21.9,25,26,3,23,13,37,14,0,,,,,,,,,,,,,,,,846,1052,80.4,12885,3178,439,506,86.8,300,369,81.3,54,77,70.1,8,4.8,2.9,+3.2,45,75,22,2,116,1272,17,134,731,415,54,1265,16,10,62.5,6,37.5,630,2144,997,22,17,2,41,31,944,111,14,49,21,42.9,2.25,0.96,0.16,0.38,20.9,7,6,7,0.09,+3.9,+3.4,0,42,30,4,40,13,17,0,0,0,114,26,40,39.4,85,3.90,62,12,0,7,3,1,13,0.60,8,1,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2506,Kevin Stöger,at AUT,"MF,FW",Mainz 05,de Bundesliga,26,1993,19,4,538,6.0,3,0,3,3,0,0,3,0,1.8,1.8,0.7,2.5,22,38,36,0.50,0.00,0.50,0.50,0.50,0.30,0.12,0.42,0.30,0.42,12,6,2,9,1,5,16,31.3,11,5,0,5,6,18,4,0,,,,,,,,,,,,,,,,274,397,69.0,4770,1614,132,162,81.5,92,141,65.2,37,71,52.1,0,0.7,1.2,-0.7,11,31,10,5,38,452,5,59,245,151,9,452,5,5,100.0,0,0.0,241,1418,841,22,15,1,9,5,283,36,3,9,4,44.4,1.51,0.67,0.33,0.75,15.4,0,0,0,0.21,+1.2,+1.2,0,13,17,1,44,6,6,0,0,0,50,2,5,28.6,25,4.17,19,5,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2507,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,22,22,1933,21.5,4,0,4,4,0,0,0,1,1.8,1.8,0.1,1.8,38,101,3,0.19,0.00,0.19,0.19,0.19,0.08,0.00,0.09,0.08,0.09,21,10,13,5,3,9,14,64.3,5,23,15,8,18,39,56,1,,,,,,,,,,,,,,,,1620,1737,93.3,27840,8403,682,711,95.9,807,843,95.7,96,133,72.2,0,0.1,0.4,-0.1,2,115,4,0,101,1886,137,677,1099,119,17,1886,11,10,90.9,1,9.1,1370,8437,4920,38,40,0,4,2,1520,3,4,15,5,33.3,0.70,0.23,0.27,0.80,13.9,0,0,0,0.12,+2.2,+2.2,0,7,9,1,1,18,10,0,0,0,106,38,19,66.7,18,0.84,15,0,1,1,1,0,2,0.09,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2508,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,1995,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,0,14,1.56,38,24,68.4,3,2,4,3,33.3,2,2,0,0,0.0,294,344,85.5,7185,5564,81,81,100.0,124,127,97.6,85,132,64.4,0,0.0,0.0,0.0,0,4,0,0,0,368,302,364,4,0,0,368,0,0,,0,,255,1332,803,0,0,0,0,0,203,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,2,0,0,1,1,0,0,0,14,3,0,100.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,14,2,0,1,0,12.8,0.29,-1.2,-0.14,50,90,55.6,287,49,29.6,29.3,57,8.8,23.6,119,4,3.4,5,0.56,14.2,2020-2021
2509,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,29,21,1846,20.5,0,0,0,0,0,0,4,0,0.9,0.9,0.8,1.7,9,81,34,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,21,10,12,9,0,10,30,33.3,20,21,8,13,28,49,27,0,,,,,,,,,,,,,,,,656,809,81.1,11628,3764,305,347,87.9,256,295,86.8,74,114,64.9,0,0.8,0.7,-0.8,14,65,6,1,81,995,49,304,566,131,15,995,12,9,75.0,3,25.0,543,2274,982,9,12,1,29,17,630,34,0,6,1,16.7,0.29,0.05,0.00,0.00,16.5,0,0,0,0.15,-0.9,-0.9,0,18,27,0,7,28,10,0,0,0,131,19,30,38.8,28,1.37,27,0,0,0,0,1,2,0.10,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2510,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,1990,18,18,1314,14.6,0,4,4,0,0,0,7,0,0.5,0.5,2.7,3.2,15,78,28,0.00,0.27,0.27,0.00,0.27,0.04,0.18,0.22,0.04,0.22,30,18,13,15,2,14,32,43.8,18,35,3,32,25,55,18,0,,,,,,,,,,,,,,,,683,849,80.4,10853,3015,354,402,88.1,256,298,85.9,53,98,54.1,4,2.7,1.4,+1.3,23,61,17,4,78,1003,24,199,618,196,13,1003,14,9,64.3,5,35.7,590,2118,1036,15,15,3,16,10,675,28,0,6,2,33.3,0.41,0.14,0.00,0.00,17.9,0,0,0,0.09,-0.5,-0.5,0,25,13,1,39,25,18,0,0,0,89,15,15,50.0,36,2.47,32,3,0,0,0,1,4,0.27,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2511,Kevin Strootman,nl NED,"MF,FW",Marseille,fr Ligue 1,30,1990,11,1,233,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,24,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,9,6,5,4,0,4,8,50.0,4,5,2,3,5,14,7,0,,,,,,,,,,,,,,,,155,187,82.9,2705,861,72,79,91.1,65,72,90.3,14,24,58.3,0,0.2,0.1,-0.2,3,23,2,0,24,224,13,52,143,31,5,224,1,0,0.0,1,100.0,130,614,265,4,3,1,4,4,152,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,8,2,0,0,5,6,0,0,0,25,5,3,62.5,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2512,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20,1999,27,22,2075,23.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.8,4,71,5,0.04,0.00,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08,49,30,28,19,2,17,28,60.7,11,35,21,14,47,96,92,0,,,,,,,,,,,,,,,,1118,1301,85.9,21896,7066,343,390,87.9,653,700,93.3,106,176,60.2,0,0.1,0.3,-0.1,4,53,2,1,71,1580,200,892,615,78,20,1580,5,4,80.0,1,20.0,871,4704,2834,4,8,0,10,9,1012,5,1,14,4,28.6,0.61,0.17,0.07,0.25,9.8,0,0,0,0.12,-0.7,-0.7,0,26,7,0,1,47,30,0,1,0,129,46,48,48.9,15,0.65,14,0,0,1,0,0,2,0.09,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2513,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,33,30,2638,29.3,2,0,2,2,0,0,0,0,3.0,3.0,1.3,4.3,43,107,113,0.07,0.00,0.07,0.07,0.07,0.10,0.04,0.15,0.10,0.15,17,11,14,3,0,8,25,32.0,17,26,11,15,24,41,65,0,,,,,,,,,,,,,,,,1022,1314,77.8,15641,6484,591,657,90.0,334,437,76.4,67,149,45.0,0,1.3,1.4,-1.3,10,78,20,5,107,1548,103,463,682,408,31,1548,23,14,60.9,9,39.1,873,3924,1950,43,25,2,32,19,975,113,2,23,12,52.2,0.78,0.41,0.09,0.17,18.5,0,0,0,0.13,-1.0,-1.0,0,12,13,4,60,24,11,0,1,0,131,22,32,40.7,33,1.13,27,0,3,1,1,1,1,0.03,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2514,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,1993,10,4,423,4.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,3,11,11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,4,3,3,0,1,2,8,25.0,6,5,1,4,5,9,10,0,,,,,,,,,,,,,,,,137,183,74.9,2385,565,65,81,80.2,54,67,80.6,14,21,66.7,0,0.0,0.1,0.0,0,10,3,1,11,224,10,57,125,44,4,224,3,1,33.3,2,66.7,118,418,190,3,3,0,4,6,135,11,0,1,0,0.0,0.21,0.00,0.00,,23.7,0,0,0,0.03,0.0,0.0,0,17,6,0,5,5,3,0,0,0,16,7,8,46.7,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2515,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,27,1993,6,6,445,4.9,1,0,1,1,0,0,1,0,0.6,0.6,0.3,1.0,2,24,12,0.20,0.00,0.20,0.20,0.20,0.13,0.07,0.20,0.13,0.20,11,5,3,6,2,3,15,20.0,12,5,0,5,7,18,2,0,,,,,,,,,,,,,,,,165,236,69.9,3031,705,69,89,77.5,70,88,79.5,21,41,51.2,0,0.3,0.3,-0.3,4,9,2,1,24,295,3,45,172,79,4,295,8,5,62.5,3,37.5,131,532,196,2,6,0,16,8,175,12,1,5,2,40.0,1.01,0.40,0.20,0.50,18.4,2,0,0,0.13,+0.4,+0.4,0,14,12,2,22,7,5,0,0,0,33,7,12,36.8,8,1.62,4,4,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2516,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,31,28,2434,27.0,1,0,1,1,0,0,13,1,0.3,0.3,1.0,1.3,28,135,53,0.04,0.00,0.04,0.04,0.04,0.01,0.04,0.05,0.01,0.05,59,39,29,23,7,30,81,37.0,51,43,2,41,31,90,42,0,,,,,,,,,,,,,,,,863,1343,64.3,15823,8962,392,493,79.5,333,487,68.4,113,268,42.2,0,1.0,1.7,-1.0,19,119,24,15,135,1578,44,383,784,437,9,1578,39,22,56.4,17,43.6,571,2358,1349,28,27,3,30,14,654,53,1,10,2,20.0,0.37,0.07,0.10,0.50,31.6,2,0,0,0.03,+0.7,+0.7,1,53,38,0,91,31,39,0,1,0,155,35,28,55.6,38,1.41,20,11,1,1,4,1,2,0.07,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2517,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,35,34,2852,31.7,0,9,9,0,0,0,10,0,1.1,1.1,5.9,7.0,82,204,87,0.00,0.28,0.28,0.00,0.28,0.03,0.19,0.22,0.03,0.22,64,32,22,30,12,21,94,22.3,73,30,2,28,22,86,15,2,,,,,,,,,,,,,,,,1650,2037,81.0,25777,7577,848,952,89.1,575,680,84.6,135,239,56.5,9,5.9,5.4,+3.1,46,174,31,5,204,2317,34,337,1410,592,16,2317,58,36,62.1,22,37.9,1410,7856,3874,82,80,4,56,25,1674,87,0,16,3,18.8,0.50,0.09,0.00,0.00,23.1,1,0,0,0.07,-1.1,-1.1,0,45,40,1,119,22,32,0,0,0,175,13,12,52.0,89,2.81,56,23,3,2,4,1,15,0.47,10,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2518,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,32,30,2508,27.9,21,3,24,18,3,3,6,0,16.2,13.9,3.0,16.8,30,46,171,0.75,0.11,0.86,0.65,0.75,0.58,0.11,0.69,0.50,0.60,11,7,0,4,7,3,12,25.0,9,7,0,7,5,16,13,0,,,,,,,,,,,,,,,,418,588,71.1,5622,896,234,308,76.0,90,130,69.2,35,47,74.5,3,3.0,2.0,0.0,27,23,22,1,46,855,16,44,340,474,173,852,33,13,39.4,20,60.6,429,1733,798,30,15,20,61,27,683,171,21,101,40,39.6,3.62,1.44,0.18,0.45,16.0,7,3,3,0.14,+4.8,+4.1,0,21,40,33,8,5,7,2,0,0,38,26,26,50.0,64,2.30,39,0,3,13,9,0,8,0.29,4,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
2519,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,5,3,305,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,2,1,3,0,1,2,50.0,1,3,3,0,4,8,9,0,,,,,,,,,,,,,,,,128,145,88.3,2305,1005,42,48,87.5,77,78,98.7,7,16,43.8,0,0.0,0.0,0.0,0,1,1,1,7,165,22,107,56,3,0,165,0,0,,0,,75,346,181,0,0,0,0,0,109,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,5,3,0,1,4,2,0,0,0,13,6,2,75.0,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
