rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
1531,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,18,18,1508,16.8,1,0,1,1,0,0,4,1,0.4,0.4,0.1,0.5,8,79,9,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,29,18,25,3,1,15,21,71.4,6,22,12,10,24,53,39,0,,,,,,,,,,,,,,,,1000,1079,92.7,18171,7138,414,440,94.1,482,505,95.4,94,110,85.5,0,0.1,0.4,-0.1,3,62,5,2,79,1222,89,505,654,67,7,1222,6,4,66.7,2,33.3,702,3645,2165,8,10,0,7,2,892,9,1,6,2,33.3,0.36,0.12,0.17,0.50,16.8,0,0,0,0.06,+0.6,+0.6,1,19,8,0,7,24,18,0,0,0,82,21,29,42.0,17,1.01,15,0,0,1,1,0,1,0.06,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1532,Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,30,30,2693,29.9,3,2,5,3,0,0,2,1,2.0,2.0,1.3,3.4,19,179,13,0.10,0.07,0.17,0.10,0.17,0.07,0.04,0.11,0.07,0.11,65,41,34,28,3,31,52,59.6,21,30,13,17,44,109,84,1,,,,,,,,,,,,,,,,2088,2273,91.9,37643,12823,821,868,94.6,989,1035,95.6,208,271,76.8,2,1.3,2.1,+0.7,9,141,11,0,179,2534,189,848,1553,141,29,2534,7,6,85.7,1,14.3,1511,7625,4571,19,22,1,7,8,1893,13,3,11,3,27.3,0.37,0.10,0.27,1.00,10.1,0,0,0,0.19,+1.0,+1.0,0,29,10,1,1,44,41,0,1,0,217,68,39,63.6,26,0.87,20,0,0,1,2,3,2,0.07,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1533,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,31,23,1887,21.0,13,0,13,11,2,2,5,0,12.8,11.3,1.0,12.2,27,30,104,0.62,0.00,0.62,0.52,0.52,0.61,0.05,0.66,0.54,0.58,8,6,1,4,3,1,19,5.3,18,14,1,13,4,12,9,0,,,,,,,,,,,,,,,,243,367,66.2,3411,602,125,158,79.1,64,103,62.1,19,34,55.9,0,1.0,0.7,-1.0,16,15,5,1,30,566,12,48,237,287,90,564,27,11,40.7,16,59.3,333,1550,625,27,10,9,43,19,429,104,13,69,28,40.6,3.29,1.34,0.16,0.39,16.0,0,2,2,0.16,+0.2,-0.3,0,38,32,8,17,4,6,1,0,0,48,21,53,28.4,37,1.76,23,0,2,5,7,0,2,0.10,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1534,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,27,18,1621,18.0,10,2,12,9,1,1,2,0,6.2,5.4,2.9,8.2,109,66,205,0.56,0.11,0.67,0.50,0.61,0.34,0.16,0.50,0.30,0.46,9,7,2,5,2,1,11,9.1,10,12,0,12,3,12,8,0,,,,,,,,,,,,,,,,573,752,76.2,6720,1803,393,464,84.7,125,165,75.8,8,24,33.3,2,2.9,3.2,-0.9,36,34,28,2,66,955,9,67,370,530,123,954,65,32,49.2,33,50.8,619,4572,2898,109,66,53,47,33,800,205,10,38,22,57.9,2.11,1.22,0.24,0.41,16.1,0,1,1,0.16,+3.8,+3.6,0,14,28,6,34,3,7,2,0,0,67,18,18,50.0,69,3.83,55,0,6,1,7,0,12,0.67,6,0,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1535,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,33,32,2878,32.0,0,3,3,0,0,0,3,0,0.8,0.8,4.9,5.7,115,106,187,0.00,0.09,0.09,0.00,0.09,0.02,0.15,0.18,0.02,0.18,55,30,29,21,5,20,38,52.6,18,38,11,27,38,93,75,1,,,,,,,,,,,,,,,,1284,1739,73.8,20885,7229,714,787,90.7,439,590,74.4,110,278,39.6,3,4.9,5.6,-1.9,63,74,38,23,106,2043,114,504,824,731,28,2043,56,45,80.4,11,19.6,976,6575,3864,115,85,11,22,23,1079,187,0,18,5,27.8,0.56,0.16,0.00,0.00,23.6,2,0,0,0.04,-0.8,-0.8,0,29,28,6,235,38,30,1,0,0,166,23,36,39.0,106,3.31,71,23,8,2,1,1,9,0.28,5,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1536,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,23,23,2059,22.9,3,1,4,1,2,3,9,0,3.9,1.5,1.7,3.2,46,153,46,0.13,0.04,0.17,0.04,0.09,0.17,0.07,0.24,0.07,0.14,46,28,23,18,5,17,33,51.5,16,30,12,18,30,76,42,0,,,,,,,,,,,,,,,,1346,1541,87.3,23289,5989,657,711,92.4,493,550,89.6,150,191,78.5,1,1.7,2.3,-0.7,22,121,12,5,153,1757,69,357,1125,289,28,1754,27,19,70.4,8,29.6,1072,5205,2445,46,43,9,20,30,1289,46,3,17,8,47.1,0.74,0.35,0.06,0.13,21.9,0,2,3,0.09,-0.9,-0.5,0,35,23,0,20,30,28,0,1,0,158,17,19,47.2,44,1.92,36,3,2,2,1,0,4,0.17,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1537,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,1988,13,8,623,6.9,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,6,36,30,0.00,0.14,0.14,0.00,0.14,0.04,0.15,0.20,0.04,0.20,2,1,0,2,0,0,6,0.0,6,2,1,1,2,4,1,0,,,,,,,,,,,,,,,,244,336,72.6,4161,997,122,138,88.4,96,125,76.8,21,56,37.5,1,1.1,1.0,-0.1,11,18,10,1,36,375,3,42,222,114,4,375,8,4,50.0,4,50.0,215,1047,319,6,6,2,9,6,286,30,0,7,1,14.3,1.01,0.14,0.00,0.00,23.9,1,0,0,0.04,-0.3,-0.3,0,6,15,1,23,2,1,0,0,0,30,2,14,12.5,22,3.18,14,6,0,1,1,0,2,0.29,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1538,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,33,33,2902,32.2,0,0,0,0,0,0,12,0,2.1,2.1,0.6,2.7,37,116,18,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,53,26,36,16,1,23,37,62.2,14,24,14,10,69,122,144,0,,,,,,,,,,,,,,,,1138,1472,77.3,25411,9410,366,410,89.3,531,614,86.5,230,411,56.0,0,0.6,1.1,-0.6,7,95,10,2,116,1808,165,816,922,88,35,1808,5,4,80.0,1,20.0,873,5307,3371,37,19,2,14,6,981,18,0,25,4,16.0,0.78,0.12,0.00,0.00,18.1,2,0,0,0.08,-2.1,-2.1,0,38,55,0,16,69,26,2,2,0,183,91,69,56.9,15,0.47,10,0,0,1,3,1,1,0.03,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1539,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,21,16,1309,14.5,3,0,3,3,0,0,3,0,1.5,1.5,0.3,1.9,11,69,15,0.21,0.00,0.21,0.21,0.21,0.11,0.02,0.13,0.11,0.13,26,15,7,17,2,5,16,31.3,11,17,5,12,31,57,13,0,,,,,,,,,,,,,,,,794,910,87.3,12476,3312,413,439,94.1,300,338,88.8,50,73,68.5,0,0.3,1.2,-0.3,7,60,3,0,69,1051,13,201,736,118,24,1051,9,5,55.6,4,44.4,511,2369,1223,11,14,1,19,2,715,15,3,18,8,44.4,1.24,0.55,0.17,0.38,14.2,0,0,0,0.09,+1.5,+1.5,0,12,13,0,4,31,15,0,0,0,95,51,36,58.6,21,1.44,14,0,1,3,1,2,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1540,Lautaro Martínez,ar ARG,"FW,MF",Inter,it Serie A,20,1997,27,13,1344,14.9,6,2,8,5,1,1,4,0,7.7,6.9,3.0,9.9,26,31,92,0.40,0.13,0.54,0.33,0.47,0.52,0.20,0.72,0.46,0.66,6,5,0,2,4,2,6,33.3,4,16,0,16,3,9,7,0,,,,,,,,,,,,,,,,172,254,67.7,2532,733,85,108,78.7,40,63,63.5,18,29,62.1,2,3.0,2.0,-1.0,20,18,8,1,31,478,8,25,203,255,98,477,28,13,46.4,15,53.6,308,1357,621,26,11,13,58,30,372,92,6,64,18,28.1,4.29,1.21,0.08,0.28,14.1,0,1,1,0.11,-1.7,-1.9,0,27,42,3,12,3,5,0,0,0,40,33,49,40.2,41,2.75,27,1,1,8,4,0,3,0.20,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1541,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,32,32,2815,31.3,3,1,4,3,0,0,7,0,1.3,1.3,0.6,1.9,28,148,7,0.10,0.03,0.13,0.10,0.13,0.04,0.02,0.06,0.04,0.06,51,34,34,17,0,30,49,61.2,19,37,23,14,52,103,132,1,,,,,,,,,,,,,,,,1351,1618,83.5,28017,9730,468,510,91.8,603,675,89.3,253,381,66.4,1,0.6,0.6,+0.4,4,115,4,0,148,1923,164,834,1028,77,17,1923,6,6,100.0,0,0.0,1127,5671,3699,28,20,2,8,2,1214,7,3,14,6,42.9,0.45,0.19,0.21,0.50,20.3,0,0,0,0.09,+1.7,+1.7,0,30,47,0,13,52,34,1,1,0,170,66,44,60.0,20,0.64,14,1,2,1,2,0,3,0.10,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1542,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,es La Liga,23,1995,8,1,229,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,14,4,28,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,5,3,3,1,1,3,4,75.0,1,1,0,1,1,6,1,0,,,,,,,,,,,,,,,,49,67,73.1,608,190,37,44,84.1,7,8,87.5,3,6,50.0,0,0.1,0.1,-0.1,2,3,2,0,4,109,0,11,28,73,13,109,17,8,47.1,9,52.9,82,657,323,14,10,6,7,8,81,28,0,5,1,20.0,1.97,0.39,0.00,0.00,16.2,0,0,0,0.06,-0.3,-0.3,0,3,7,1,3,1,3,0,0,0,11,2,9,18.2,11,4.34,5,0,2,1,3,0,2,0.79,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1543,Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,16,16,1389,15.4,4,2,6,4,0,0,1,0,3.3,3.3,2.3,5.6,69,54,152,0.26,0.13,0.39,0.26,0.39,0.22,0.15,0.36,0.22,0.36,20,12,8,7,5,13,32,40.6,19,9,1,8,8,28,7,0,,,,,,,,,,,,,,,,373,520,71.7,4966,1322,243,290,83.8,98,144,68.1,12,27,44.4,2,2.3,3.8,-0.3,16,25,17,9,54,702,6,60,248,408,77,702,53,25,47.2,28,52.8,493,3299,1832,69,40,16,48,23,521,152,4,30,16,53.3,1.94,1.04,0.13,0.25,16.8,0,0,0,0.11,+0.7,+0.7,0,14,25,2,58,8,12,0,0,0,75,7,19,26.9,47,3.05,34,0,4,4,5,0,5,0.32,3,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1544,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,26,24,2111,23.5,1,1,2,1,0,0,2,1,1.0,1.0,1.3,2.3,67,59,141,0.04,0.04,0.09,0.04,0.09,0.04,0.05,0.10,0.04,0.10,32,15,14,14,4,16,25,64.0,9,25,4,21,24,56,36,0,,,,,,,,,,,,,,,,798,988,80.8,12008,3759,453,499,90.8,259,340,76.2,49,72,68.1,1,1.3,1.7,-0.3,22,37,26,10,59,1204,43,270,500,443,47,1204,49,22,44.9,27,55.1,625,3579,2061,67,52,12,24,21,706,141,1,16,6,37.5,0.68,0.26,0.06,0.17,17.5,0,0,0,0.06,0.0,0.0,0,31,18,2,56,24,15,0,1,0,111,31,26,54.4,47,2.00,41,1,2,1,2,0,3,0.13,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1545,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,25,1993,14,11,993,11.0,0,2,2,0,0,0,2,0,0.2,0.2,0.3,0.5,8,43,1,0.00,0.18,0.18,0.00,0.18,0.02,0.02,0.04,0.02,0.04,20,10,9,9,2,10,24,41.7,14,21,7,14,23,43,8,0,,,,,,,,,,,,,,,,397,477,83.2,7548,1779,167,187,89.3,165,187,88.2,58,87,66.7,2,0.3,0.2,+1.7,5,40,3,0,43,593,20,128,421,50,2,593,7,5,71.4,2,28.6,279,1561,534,8,5,1,10,8,351,1,0,6,0,0.0,0.54,0.00,0.00,,24.5,0,0,0,0.03,-0.2,-0.2,0,13,4,0,1,23,10,0,0,0,65,12,11,52.2,14,1.27,11,0,0,2,0,1,2,0.18,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1546,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,24,22,1836,20.4,0,2,2,0,0,0,5,0,1.4,1.4,0.6,2.0,17,107,17,0.00,0.10,0.10,0.00,0.10,0.07,0.03,0.10,0.07,0.10,28,14,13,15,0,17,29,58.6,12,21,6,15,44,72,49,0,,,,,,,,,,,,,,,,1133,1301,87.1,20908,7278,477,515,92.6,488,536,91.0,136,196,69.4,2,0.6,0.5,+1.4,7,69,7,0,107,1475,90,563,764,155,15,1475,0,0,,0,,793,3428,1994,17,27,3,8,4,936,17,0,8,1,12.5,0.39,0.05,0.00,0.00,11.8,0,0,0,0.17,-1.4,-1.4,0,15,18,2,4,44,14,1,1,1,137,34,18,65.4,17,0.83,14,1,0,0,2,0,2,0.10,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1547,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,14,11,1004,11.2,0,1,1,0,0,0,5,0,0.1,0.1,0.8,0.9,10,39,13,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08,30,17,16,13,1,13,25,52.0,12,19,4,15,17,47,40,0,,,,,,,,,,,,,,,,432,564,76.6,6549,2845,247,279,88.5,139,185,75.1,29,61,47.5,1,0.8,0.3,+0.2,3,32,4,2,39,704,43,209,357,142,5,704,11,7,63.6,4,36.4,306,1107,527,10,13,0,12,2,323,13,0,3,0,0.0,0.27,0.00,0.00,,28.4,0,0,0,0.02,-0.1,-0.1,0,17,10,1,31,17,17,0,0,0,52,22,15,59.5,8,0.72,6,1,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1548,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,0,0,,0,1,0,1,1,2,3,3,45,1.29,143,96,72.0,10,9,16,9,25.7,8,5,3,0,37.5,602,1158,52.0,22388,19028,45,45,100.0,232,236,98.3,324,866,37.4,0,0.0,0.0,0.0,1,15,0,0,0,1217,1090,1213,4,0,0,1217,0,0,,0,,522,3955,3052,0,0,0,0,0,405,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,1,0,0,1,1,0,0,0,38,4,2,66.7,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0,45,5,0,8,1,47.8,0.29,+3.8,+0.11,243,771,31.5,820,166,58.2,42.4,329,89.4,60.3,583,18,3.1,12,0.34,11.2,2018-2019
1549,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,2,0,0,2,5,40.0,3,0,0,0,2,4,1,0,,,,,,,,,,,,,,,,17,20,85.0,249,78,11,12,91.7,5,6,83.3,1,1,100.0,0,0.0,0.1,0.0,0,4,2,0,5,27,0,5,14,8,1,27,1,1,100.0,0,0.0,21,135,97,4,2,1,2,0,19,2,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,1,0,0,2,2,0,0,0,2,1,0,100.0,3,4.43,3,0,0,0,0,0,1,1.48,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1550,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,23,19,1759,19.5,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,69,96,53,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05,57,25,38,13,6,31,56,55.4,25,27,6,21,36,93,72,0,,,,,,,,,,,,,,,,880,1101,79.9,13634,5290,504,546,92.3,272,353,77.1,68,128,53.1,1,0.8,0.8,+0.2,14,70,10,4,96,1350,93,452,671,249,17,1350,50,36,72.0,14,28.0,670,4724,2739,69,47,12,23,27,727,53,0,4,1,25.0,0.20,0.05,0.00,0.00,26.7,0,0,0,0.03,-0.1,-0.1,0,16,5,0,37,36,25,0,0,0,146,21,20,51.2,35,1.79,31,1,1,0,0,2,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2018-2019
1551,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,34,27,2432,27.0,14,6,20,10,4,4,10,0,12.4,9.3,2.5,11.8,36,47,214,0.52,0.22,0.74,0.37,0.59,0.46,0.09,0.55,0.34,0.44,30,21,8,14,8,7,26,26.9,19,14,0,14,17,47,27,0,,,,,,,,,,,,,,,,413,708,58.3,6275,1324,227,337,67.4,126,197,64.0,32,71,45.1,6,2.5,2.2,+3.5,19,32,14,3,47,1024,28,97,432,503,116,1020,34,12,35.3,22,64.7,606,2999,1070,36,27,10,85,36,787,214,14,55,21,38.2,2.04,0.78,0.18,0.48,12.9,0,4,4,0.17,+1.6,+0.7,0,79,52,30,55,17,21,0,0,0,100,96,109,46.8,43,1.59,30,0,2,3,7,1,6,0.22,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1552,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,22,16,1289,14.3,3,2,5,3,0,0,3,0,1.6,1.6,2.9,4.5,24,75,96,0.21,0.14,0.35,0.21,0.35,0.11,0.20,0.31,0.11,0.31,9,4,7,1,1,6,21,28.6,15,8,1,7,6,15,6,0,,,,,,,,,,,,,,,,620,775,80.0,9712,2227,322,354,91.0,174,219,79.5,72,128,56.3,2,2.9,2.8,-0.9,30,64,21,3,75,862,8,88,425,354,45,862,17,10,58.8,7,41.2,498,2254,1010,24,19,4,14,19,658,96,3,19,6,31.6,1.33,0.42,0.16,0.50,19.1,3,0,0,0.08,+1.4,+1.4,0,10,9,8,67,6,4,2,0,0,71,2,6,25.0,66,4.60,51,7,2,2,4,0,7,0.49,5,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1553,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,2,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,4,75.0,35,0,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,7,0,1,3,5,0,7,2,1,50.0,1,50.0,6,94,30,1,2,0,2,1,5,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1554,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,34,29,2483,27.6,14,2,16,14,0,0,2,0,13.8,13.8,3.2,17.0,44,37,169,0.51,0.07,0.58,0.51,0.58,0.50,0.11,0.62,0.50,0.62,13,9,4,4,5,1,10,10.0,9,15,2,13,3,16,22,0,,,,,,,,,,,,,,,,322,479,67.2,4327,762,213,268,79.5,79,134,59.0,15,29,51.7,2,3.2,2.5,-1.2,30,17,12,2,37,826,26,60,321,452,131,826,66,34,51.5,32,48.5,472,2563,917,44,12,21,100,60,597,169,14,97,34,35.1,3.52,1.23,0.14,0.41,14.7,0,0,0,0.14,+0.2,+0.2,0,32,31,36,28,3,9,1,0,0,50,107,97,52.5,73,2.64,43,0,15,8,5,2,11,0.40,5,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
1555,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,22,22,1932,21.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,1,0,1,1,1,18,2,40,1.86,118,80,67.8,1,7,14,2,9.1,2,2,0,0,0.0,565,888,63.6,18770,14715,60,61,98.4,254,260,97.7,250,560,44.6,0,0.1,0.1,-0.1,1,22,1,0,0,962,810,959,3,0,0,962,1,1,100.0,0,0.0,431,2552,1808,0,0,0,1,0,430,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,5,0,0,1,0,0,0,0,16,13,1,92.9,5,0.23,5,0,0,0,0,0,2,0.09,2,0,0,0,0,0,40,2,1,6,2,31.5,0.25,-6.5,-0.30,170,473,35.9,665,92,47.7,39.0,218,71.6,53.5,462,9,1.9,10,0.47,9.6,2018-2019
1556,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,28,28,2436,27.1,1,0,1,1,0,0,7,1,1.3,1.3,0.5,1.8,42,165,13,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,50,30,27,19,4,30,59,50.8,29,39,18,21,31,81,53,4,,,,,,,,,,,,,,,,1602,1858,86.2,27696,7386,708,787,90.0,650,719,90.4,161,216,74.5,0,0.5,0.9,-0.5,13,154,19,2,165,2111,101,496,1385,254,29,2111,19,18,94.7,1,5.3,1116,5801,3318,42,41,3,25,39,1426,13,1,12,3,25.0,0.44,0.11,0.08,0.33,17.4,0,0,0,0.11,-0.3,-0.3,1,27,20,1,9,31,30,0,0,0,207,54,32,62.8,54,2.00,51,0,1,1,0,1,4,0.15,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
