rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
1691,Omar Mascarell,gq EQG,MF,Elche,es La Liga,28,1993,32,30,2493,27.7,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.6,12,92,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,46,26,16,23,7,24,60,40.0,36,42,14,28,48,94,52,2,,,,,,,,,,,,,,,,1051,1234,85.2,19127,5066,457,501,91.2,435,485,89.7,131,191,68.6,0,0.2,0.3,-0.2,7,69,4,0,92,1512,96,446,918,152,7,1512,16,12,75.0,4,25.0,735,3665,1317,12,6,1,20,10,920,7,0,12,1,8.3,0.43,0.04,0.00,0.00,24.2,0,0,0,0.04,-0.5,-0.5,0,37,22,0,5,48,26,0,0,0,172,42,39,51.9,14,0.51,11,1,0,1,0,1,1,0.04,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1692,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,7,6,515,5.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,2,14,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,5,3,4,1,0,4,7,57.1,3,8,4,4,11,16,20,1,,,,,,,,,,,,,,,,276,313,88.2,5179,2062,105,111,94.6,139,155,89.7,27,38,71.1,0,0.0,0.0,0.0,1,6,0,0,14,363,57,205,151,11,3,363,0,0,,0,,204,838,460,2,1,1,4,3,227,0,0,2,0,0.0,0.35,0.00,0.00,,18.1,0,0,0,0.02,0.0,0.0,0,6,4,0,1,11,3,0,0,0,47,7,7,50.0,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1693,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,15,13,1077,12.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9,37,12,0.00,0.08,0.08,0.00,0.08,0.03,0.06,0.08,0.03,0.08,24,13,11,10,3,12,29,41.4,17,18,6,12,18,42,45,0,,,,,,,,,,,,,,,,375,549,68.3,7252,3197,147,183,80.3,178,230,77.4,47,121,38.8,1,0.7,0.7,+0.3,7,33,7,6,37,680,61,268,296,122,5,680,11,9,81.8,2,18.2,271,1311,645,9,11,0,10,1,316,12,0,5,0,0.0,0.42,0.00,0.00,,13.5,0,0,0,0.06,-0.3,-0.3,0,14,4,0,30,18,13,0,1,0,70,29,17,63.0,13,1.09,9,2,0,0,1,1,1,0.08,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1694,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,20,17,1552,17.2,0,0,0,0,0,0,7,0,0.2,0.2,0.0,0.2,0,28,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,35,20,21,13,1,21,33,63.6,12,28,19,9,34,69,64,1,,,,,,,,,,,,,,,,504,649,77.7,10842,2666,112,131,85.5,316,349,90.5,71,152,46.7,0,0.0,0.1,0.0,0,21,1,0,28,838,124,506,325,11,5,838,3,2,66.7,1,33.3,428,2036,767,0,1,0,6,0,452,0,0,5,0,0.0,0.29,0.00,0.00,,15.7,1,0,0,0.06,-0.2,-0.2,0,16,7,0,0,34,20,0,0,1,97,24,23,51.1,3,0.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1695,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,20,2000,19,11,877,9.7,2,0,2,2,0,0,0,0,2.2,2.2,1.3,3.5,25,11,75,0.21,0.00,0.21,0.21,0.21,0.23,0.13,0.36,0.23,0.36,14,5,6,7,1,4,16,25.0,12,9,0,9,3,17,6,0,,,,,,,,,,,,,,,,222,295,75.3,3115,710,134,155,86.5,66,81,81.5,10,24,41.7,0,1.3,1.3,-1.3,12,9,6,3,11,422,8,91,170,168,28,422,34,16,47.1,18,52.9,232,1568,685,25,16,11,31,10,254,75,2,20,11,55.0,2.05,1.13,0.10,0.18,18.5,0,0,0,0.11,-0.2,-0.2,0,8,4,4,17,3,5,0,0,0,44,4,9,30.8,22,2.26,16,0,3,3,0,0,2,0.21,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1696,Arthur Masuaku,cd COD,"DF,FW",West Ham,eng Premier League,27,1993,13,6,650,7.2,1,1,2,1,0,0,1,0,0.1,0.1,0.8,0.9,16,33,26,0.14,0.14,0.28,0.14,0.28,0.01,0.12,0.12,0.01,0.12,31,23,19,11,1,14,23,60.9,9,9,1,8,9,40,17,0,,,,,,,,,,,,,,,,289,382,75.7,4058,1291,171,189,90.5,87,121,71.9,15,40,37.5,1,0.8,0.8,+0.2,2,30,6,2,33,479,26,138,198,145,9,479,17,10,58.8,7,41.2,223,1001,525,16,8,5,8,9,272,26,1,4,1,25.0,0.55,0.14,0.25,1.00,26.5,0,0,0,0.01,+0.9,+0.9,0,8,4,0,23,9,23,0,0,0,50,16,6,72.7,7,0.97,6,1,0,0,0,0,2,0.28,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1697,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,1988,22,4,672,7.5,1,0,1,1,0,0,7,0,1.3,1.3,0.6,1.9,6,11,61,0.13,0.00,0.13,0.13,0.13,0.17,0.08,0.26,0.17,0.26,7,5,3,1,3,1,9,11.1,8,4,1,3,1,8,5,0,,,,,,,,,,,,,,,,135,207,65.2,1741,366,80,112,71.4,40,55,72.7,4,11,36.4,0,0.6,0.4,-0.6,8,7,5,1,11,296,6,24,117,157,36,296,9,4,44.4,5,55.6,174,640,262,6,4,2,35,6,235,61,1,10,3,30.0,1.34,0.40,0.10,0.33,15.0,0,0,0,0.13,-0.3,-0.3,0,25,17,9,10,1,5,0,0,0,21,25,54,31.6,16,2.15,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1698,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,33,1988,7,2,235,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,8,16,13,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.22,0.12,0.22,6,4,2,3,1,3,5,60.0,2,1,0,1,1,7,1,0,,,,,,,,,,,,,,,,187,217,86.2,2589,580,119,127,93.7,43,52,82.7,14,19,73.7,0,0.2,0.3,-0.2,2,16,6,2,16,245,0,38,124,85,7,245,6,3,50.0,3,50.0,157,821,355,8,8,0,6,2,194,13,0,5,1,20.0,1.91,0.38,0.00,0.00,16.2,0,0,0,0.06,-0.3,-0.3,0,2,4,2,6,1,4,0,0,0,22,0,0,,9,3.45,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1699,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,18,2002,33,22,2129,23.7,1,3,4,1,0,0,7,0,2.1,2.1,1.5,3.6,37,115,49,0.04,0.13,0.17,0.04,0.17,0.09,0.06,0.15,0.09,0.15,45,26,21,23,1,18,39,46.2,21,33,3,30,29,74,22,0,,,,,,,,,,,,,,,,838,1013,82.7,14714,3826,384,451,85.1,335,372,90.1,90,137,65.7,3,1.5,1.2,+1.5,20,90,10,0,115,1296,39,280,793,253,14,1296,55,30,54.5,25,45.5,898,5482,2163,37,51,0,46,25,854,49,1,31,8,25.8,1.31,0.34,0.03,0.13,29.2,1,0,0,0.07,-1.1,-1.1,0,32,22,1,4,29,26,0,0,0,171,29,30,49.2,62,2.62,49,1,3,6,2,1,8,0.34,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1700,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,2002,18,8,790,8.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,14,46,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,8,7,4,4,0,2,11,18.2,9,11,3,8,13,21,9,0,,,,,,,,,,,,,,,,341,394,86.5,5732,1294,157,172,91.3,156,171,91.2,24,36,66.7,0,0.1,0.3,-0.1,4,34,4,0,46,480,15,80,335,69,4,480,17,9,52.9,8,47.1,292,1717,735,14,8,0,13,5,323,11,0,4,1,25.0,0.46,0.11,0.00,0.00,28.0,0,0,0,0.03,-0.1,-0.1,0,16,8,0,1,13,7,0,0,0,45,8,13,38.1,11,1.26,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2021-2022
1701,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,9,9,727,8.1,0,1,1,0,0,0,3,0,0.3,0.3,1.1,1.4,9,20,37,0.00,0.12,0.12,0.00,0.12,0.03,0.14,0.17,0.03,0.17,16,12,10,5,1,13,29,44.8,16,10,6,4,9,25,15,0,,,,,,,,,,,,,,,,217,294,73.8,3561,1647,112,136,82.4,78,101,77.2,20,38,52.6,1,1.1,1.3,-0.1,7,11,8,5,20,366,38,125,142,100,8,366,5,5,100.0,0,0.0,164,894,402,9,5,0,6,4,191,37,0,2,2,100.0,0.25,0.25,0.00,0.00,11.2,0,0,0,0.13,-0.3,-0.3,0,13,8,1,21,9,12,0,0,0,33,11,3,78.6,15,1.86,14,0,1,0,0,0,2,0.25,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1702,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,1997,22,13,1145,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,16,6,46,0.39,0.08,0.47,0.39,0.47,0.46,0.10,0.56,0.46,0.56,8,4,2,5,1,3,18,16.7,15,11,3,8,4,12,13,0,,,,,,,,,,,,,,,,158,238,66.4,1749,253,106,142,74.6,29,44,65.9,2,7,28.6,1,1.3,0.6,-0.3,7,4,3,1,6,387,16,36,194,160,63,387,17,10,58.8,7,41.2,199,882,366,16,6,7,28,23,273,46,5,37,18,48.6,2.91,1.41,0.14,0.28,11.2,0,0,0,0.17,-0.8,-0.8,0,16,7,13,6,4,4,0,0,0,30,39,43,47.6,20,1.57,14,0,0,4,0,2,2,0.16,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1703,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,1988,23,16,1382,15.4,0,4,4,0,0,0,3,0,0.2,0.2,2.0,2.2,32,98,7,0.00,0.26,0.26,0.00,0.26,0.01,0.13,0.14,0.01,0.14,31,18,19,11,1,15,31,48.4,16,21,6,15,31,62,21,3,,,,,,,,,,,,,,,,911,1053,86.5,15189,4882,447,493,90.7,344,384,89.6,88,110,80.0,4,2.0,1.4,+2.0,13,97,7,2,98,1215,55,335,709,182,8,1215,22,17,77.3,5,22.7,715,4173,2561,32,32,2,19,21,851,7,0,6,1,16.7,0.39,0.07,0.00,0.00,23.5,0,0,0,0.03,-0.2,-0.2,0,26,3,0,6,31,18,0,0,0,124,28,17,62.2,30,1.96,28,0,1,0,0,1,6,0.39,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1704,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31,31,2790,31.0,3,3,6,3,0,0,2,0,3.4,3.4,1.3,4.6,55,186,7,0.10,0.10,0.19,0.10,0.19,0.11,0.04,0.15,0.11,0.15,47,34,23,19,5,20,31,64.5,11,26,14,12,44,91,93,1,,,,,,,,,,,,,,,,2074,2344,88.5,39370,13117,675,757,89.2,1170,1262,92.7,202,271,74.5,3,1.3,2.0,+1.7,12,186,9,0,186,2651,232,991,1489,185,63,2651,10,9,90.0,1,10.0,1612,9763,7174,55,62,2,13,7,1837,7,3,35,7,20.0,1.13,0.23,0.09,0.43,9.9,0,0,0,0.10,-0.4,-0.4,0,13,11,0,1,44,34,0,0,0,185,108,50,68.4,42,1.35,33,0,0,8,1,0,9,0.29,7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1705,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,7,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,3,2,1,2,0,2,7,28.6,5,3,3,0,1,4,6,1,,,,,,,,,,,,,,,,74,88,84.1,1347,502,25,31,80.6,42,46,91.3,5,7,71.4,0,0.0,0.0,0.0,0,3,0,0,3,105,16,50,50,5,1,105,0,0,,0,,56,242,168,1,0,0,2,1,62,0,0,1,0,0.0,0.67,0.00,0.00,,9.4,0,0,0,0.09,-0.1,-0.1,0,0,2,0,0,1,2,0,0,0,8,4,1,80.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1706,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,29,29,2463,27.4,1,1,2,1,0,0,8,1,0.4,0.4,0.8,1.2,11,132,13,0.04,0.04,0.07,0.04,0.07,0.01,0.03,0.04,0.01,0.04,58,32,28,26,4,26,55,47.3,29,49,19,30,62,120,43,0,,,,,,,,,,,,,,,,985,1185,83.1,18257,5165,438,504,86.9,393,454,86.6,138,176,78.4,1,0.8,0.6,+0.2,16,110,9,1,132,1475,75,472,868,153,5,1475,17,14,82.4,3,17.6,832,3711,1517,11,16,1,27,9,854,13,1,10,5,50.0,0.37,0.18,0.10,0.20,23.7,0,0,0,0.04,+0.6,+0.6,1,29,30,0,3,62,32,0,1,0,169,27,31,46.6,41,1.50,36,0,1,1,1,2,4,0.15,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1707,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,24,1996,32,25,2276,25.3,8,2,10,7,1,2,7,0,8.7,7.1,2.4,9.5,21,48,164,0.32,0.08,0.40,0.28,0.36,0.34,0.10,0.44,0.28,0.38,17,10,2,6,9,4,18,22.2,14,21,2,19,2,19,2,0,,,,,,,,,,,,,,,,479,622,77.0,6208,920,279,326,85.6,144,174,82.8,11,19,57.9,2,2.4,2.0,-0.4,23,20,25,2,48,843,8,40,338,474,108,841,41,21,51.2,20,48.8,499,2081,808,21,34,7,53,51,615,164,8,59,14,23.7,2.33,0.55,0.12,0.50,16.8,0,1,2,0.12,-0.7,-0.1,0,33,31,6,8,2,10,0,0,0,76,21,56,27.3,59,2.33,42,0,3,9,5,0,3,0.12,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1708,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,23,1998,30,27,2299,25.5,8,3,11,8,0,0,4,0,7.6,7.6,3.3,10.8,74,34,182,0.31,0.12,0.43,0.31,0.43,0.30,0.13,0.42,0.30,0.42,24,13,11,7,6,14,39,35.9,25,23,2,21,8,32,11,0,,,,,,,,,,,,,,,,434,558,77.8,5450,1102,251,301,83.4,114,143,79.7,15,25,60.0,3,3.3,2.2,-0.3,23,17,16,5,34,896,17,108,398,409,87,896,96,40,41.7,56,58.3,641,4463,1998,74,46,22,77,61,693,182,8,60,23,38.3,2.35,0.90,0.13,0.35,17.1,0,0,0,0.14,+0.4,+0.4,0,23,44,6,26,8,13,0,0,0,93,7,36,16.3,65,2.55,39,2,8,7,8,1,8,0.31,3,0,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1709,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,31,31,2705,30.1,4,0,4,4,0,0,3,0,2.7,2.7,0.4,3.1,33,124,18,0.13,0.00,0.13,0.13,0.13,0.09,0.01,0.10,0.09,0.10,57,39,35,21,1,30,51,58.8,21,46,23,23,69,126,174,2,,,,,,,,,,,,,,,,1493,1859,80.3,30155,12003,568,645,88.1,670,777,86.2,235,373,63.0,0,0.4,0.8,-0.4,10,109,7,1,124,2308,274,1069,1108,157,44,2308,33,18,54.5,15,45.5,1184,5967,3246,33,21,3,24,10,1302,18,4,33,11,33.3,1.10,0.37,0.12,0.36,13.9,0,0,0,0.08,+1.3,+1.3,0,22,20,2,7,69,39,0,3,0,214,91,27,77.1,31,1.03,19,1,1,7,1,2,3,0.10,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1710,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,32,1989,20,1,377,4.2,4,2,6,4,0,0,0,0,2.3,2.3,1.0,3.3,7,15,36,0.95,0.48,1.43,0.95,1.43,0.55,0.24,0.79,0.55,0.79,10,9,3,6,1,3,10,30.0,7,1,0,1,5,15,2,0,,,,,,,,,,,,,,,,102,139,73.4,1337,378,59,73,80.8,31,40,77.5,4,6,66.7,2,1.0,0.8,+1.0,6,7,4,0,15,202,3,22,83,99,32,202,19,14,73.7,5,26.3,119,615,196,7,3,3,15,6,143,36,4,15,8,53.3,3.58,1.91,0.27,0.50,11.8,0,0,0,0.18,+1.7,+1.7,0,7,7,2,3,5,9,0,0,0,14,8,12,40.0,13,3.10,9,0,1,3,0,0,4,0.95,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1711,Luís Maximiano,pt POR,GK,Granada,es La Liga,22,1999,35,35,3136,34.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,1,3,0,0,3,6,50.0,3,0,0,0,1,4,16,2,55,1.58,177,122,71.8,8,12,15,7,20.0,7,5,2,0,28.6,641,1177,54.5,22171,18032,89,89,100.0,250,258,96.9,301,826,36.4,0,0.0,0.1,0.0,0,33,1,0,1,1262,1055,1256,10,0,0,1262,2,2,100.0,0,0.0,602,3624,2517,0,0,0,0,3,374,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,3,0,0,1,1,0,0,1,50,6,1,85.7,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,55,5,0,7,2,56.0,0.28,+3.0,+0.09,232,730,31.8,839,149,56.7,42.6,335,75.8,52.5,574,29,5.1,54,1.55,17.6,2021-2022
1712,Borja Mayoral,es ESP,"FW,DF",Roma,it Serie A,24,1997,5,1,96,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,2,8,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,26,39,66.7,393,41,18,23,78.3,5,7,71.4,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,2,47,0,2,21,25,4,47,4,1,25.0,3,75.0,26,81,15,0,1,0,2,0,40,8,0,1,0,0.0,0.94,0.00,0.00,,14.3,0,0,0,0.31,-0.3,-0.3,0,0,2,0,3,0,0,0,0,0,4,0,0,,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1713,Borja Mayoral,es ESP,FW,Getafe,es La Liga,24,1997,18,11,1044,11.6,6,1,7,5,1,1,3,0,2.6,1.8,1.2,3.0,21,24,55,0.52,0.09,0.60,0.43,0.52,0.22,0.10,0.33,0.16,0.26,7,5,2,3,2,1,2,50.0,1,10,4,6,4,11,3,0,,,,,,,,,,,,,,,,189,260,72.7,2573,547,110,138,79.7,45,62,72.6,14,19,73.7,1,1.2,0.5,-0.2,13,11,6,2,24,369,7,30,185,160,44,368,29,14,48.3,15,51.7,206,1035,451,21,11,10,26,16,256,55,6,16,6,37.5,1.38,0.52,0.31,0.83,16.6,0,1,1,0.11,+3.4,+3.2,0,13,20,4,7,4,5,0,0,0,47,21,30,41.2,31,2.67,26,0,2,2,1,0,7,0.60,4,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1714,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,fr Ligue 1,16,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,3,1,1,0,2,0,3,0,0,,0,,1,9,0,0,0,0,0,0,1,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1715,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,18,15,1243,13.8,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,44,33,43,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,18,8,11,4,3,10,26,38.5,16,11,8,3,21,39,31,1,,,,,,,,,,,,,,,,446,596,74.8,7334,2607,241,272,88.6,154,211,73.0,43,80,53.8,0,0.4,0.5,-0.4,5,26,7,3,33,762,49,285,291,198,5,762,37,17,45.9,20,54.1,426,3017,1502,44,32,1,34,13,406,43,0,6,0,0.0,0.43,0.00,0.00,,22.3,0,0,0,0.06,-0.3,-0.3,0,22,6,0,46,21,8,0,0,0,74,11,10,52.4,11,0.80,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1716,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,15,15,1269,14.1,0,2,2,0,0,0,2,0,0.1,0.1,1.6,1.8,43,40,46,0.00,0.14,0.14,0.00,0.14,0.01,0.12,0.13,0.01,0.13,28,19,15,11,2,14,34,41.2,20,5,0,5,11,39,31,0,,,,,,,,,,,,,,,,416,579,71.8,7213,2846,199,231,86.1,164,220,74.5,43,100,43.0,2,1.6,1.4,+0.4,18,24,17,12,40,725,41,217,293,227,10,725,37,18,48.6,19,51.4,361,2547,1282,43,25,4,31,12,392,46,0,5,2,40.0,0.35,0.14,0.00,0.00,23.6,1,0,0,0.03,-0.1,-0.1,0,18,7,1,79,11,19,0,0,0,62,11,9,55.0,35,2.48,21,8,0,1,4,1,4,0.28,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
1717,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,24,14,1391,15.5,0,0,0,0,0,0,4,0,0.3,0.3,1.3,1.7,49,69,76,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,31,20,21,5,5,12,23,52.2,11,25,8,17,35,66,35,0,,,,,,,,,,,,,,,,599,883,67.8,11209,4657,236,288,81.9,291,386,75.4,66,148,44.6,0,1.3,2.1,-1.3,21,45,18,8,69,1126,54,303,516,328,25,1126,80,33,41.3,47,58.8,577,3814,1885,49,39,6,31,13,599,76,0,5,0,0.0,0.32,0.00,0.00,,11.0,0,0,0,0.07,-0.3,-0.3,0,24,21,2,67,35,20,0,1,0,109,31,23,57.4,42,2.72,27,7,2,1,5,0,1,0.06,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
