rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
1477,Jesper Lindstrøm,dk DEN,"FW,MF",Napoli,it Serie A,23,2000,22,2,430,4.8,0,0,0,0,0,0,2,0,0.7,0.7,1.0,1.7,16,16,34,0.00,0.00,0.00,0.00,0.00,0.14,0.22,0.36,0.14,0.36,8,3,2,3,3,4,8,50.0,4,3,0,3,2,10,6,0,,,,,,,,,,,,,,,,188,229,82.1,2592,472,119,128,93.0,42,53,79.2,13,18,72.2,0,1.0,0.9,-1.0,13,9,6,1,16,306,2,27,129,154,20,306,25,11,44.0,14,56.0,184,1195,512,16,10,5,18,8,233,34,0,14,2,14.3,2.93,0.42,0.00,0.00,21.4,1,0,0,0.05,-0.7,-0.7,0,6,4,2,12,2,3,0,0,0,15,1,4,20.0,24,5.01,17,3,3,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1478,Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,de Bundesliga,23,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,24,32,75.0,384,27,10,13,76.9,13,15,86.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,45,0,3,18,24,4,45,4,1,25.0,3,75.0,34,221,82,2,4,0,5,2,40,9,0,1,0,0.0,1.08,0.00,0.00,,11.1,0,0,0,0.19,-0.2,-0.2,0,1,0,0,1,0,1,0,0,0,2,0,1,0.0,2,2.17,2,0,0,0,0,0,1,1.08,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1479,Karol Linetty,pl POL,MF,Torino,it Serie A,28,1995,28,19,1858,20.6,0,0,0,0,0,0,12,0,0.5,0.5,0.8,1.4,31,87,25,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07,30,21,9,20,1,9,29,31.0,20,24,8,16,23,53,27,1,,,,,,,,,,,,,,,,755,884,85.4,12771,3517,367,412,89.1,308,343,89.8,62,84,73.8,0,0.8,0.7,-0.8,15,79,6,1,87,1068,42,192,703,182,13,1068,17,8,47.1,7,41.2,580,2736,1441,31,24,5,22,11,686,25,0,16,1,6.3,0.78,0.05,0.00,0.00,25.4,0,0,0,0.03,-0.5,-0.5,0,50,18,2,19,23,21,0,0,0,102,18,16,52.9,36,1.74,27,4,1,2,2,0,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1480,Samuel Lino,br BRA,"DF,MF",Atlético Madrid,es La Liga,23,1999,34,25,2080,23.1,4,5,9,4,0,0,1,0,5.6,5.6,4.7,10.3,131,84,215,0.17,0.22,0.39,0.17,0.39,0.24,0.21,0.45,0.24,0.45,61,34,32,17,12,35,70,50.0,35,37,1,36,14,75,27,0,,,,,,,,,,,,,,,,816,1015,80.4,11390,2608,516,582,88.7,230,279,82.4,39,66,59.1,5,4.7,3.5,+0.3,34,36,38,3,84,1317,43,282,509,557,107,1317,75,40,53.3,28,37.3,872,6156,3739,131,81,44,42,35,958,215,4,54,21,38.9,2.34,0.91,0.07,0.19,16.6,0,0,0,0.10,-1.6,-1.6,0,26,56,9,41,14,34,1,0,0,144,9,17,34.6,77,3.33,54,1,7,4,9,2,12,0.52,9,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1481,Luca Lipani,it ITA,MF,Sassuolo,it Serie A,18,2005,8,5,384,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,9,7,4,3,2,3,11,27.3,8,9,2,7,6,15,7,0,,,,,,,,,,,,,,,,123,160,76.9,2084,785,56,63,88.9,49,67,73.1,11,20,55.0,0,0.2,0.1,-0.2,3,22,2,1,20,202,11,55,106,42,7,202,4,2,50.0,2,50.0,89,365,163,6,1,1,2,4,103,3,0,3,1,33.3,0.70,0.23,0.00,0.00,13.7,0,0,0,0.03,-0.1,-0.1,0,6,1,0,5,6,7,0,0,0,22,5,7,41.7,9,2.10,5,0,2,1,0,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1482,Pol Lirola,es ESP,DF,Frosinone,it Serie A,25,1997,25,18,1536,17.1,2,1,3,2,0,0,1,0,1.3,1.3,1.1,2.4,30,65,59,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.14,0.08,0.14,30,18,14,15,1,17,35,48.6,18,12,1,11,19,49,41,1,,,,,,,,,,,,,,,,556,722,77.0,9018,3289,302,341,88.6,194,248,78.2,47,89,52.8,1,1.1,1.0,-0.1,13,37,14,3,65,874,45,294,403,184,13,874,13,6,46.2,7,53.8,393,2267,1306,30,20,1,11,9,486,59,2,9,3,33.3,0.53,0.18,0.22,0.67,19.0,0,0,0,0.15,+0.7,+0.7,0,7,12,2,25,19,18,0,0,0,80,14,19,42.4,32,1.88,28,2,1,0,0,1,1,0.06,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1483,Marcin Listkowski,pl POL,FW,Lecce,it Serie A,25,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,3,100.0,36,4,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,5,0,1,3,1,0,5,0,0,,0,,4,15,4,0,0,0,1,0,4,0,0,1,0,0.0,11.25,0.00,0.00,,24.5,0,0,0,0.04,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1484,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,20,2002,26,12,1314,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.2,44,61,76,0.07,0.00,0.07,0.07,0.07,0.03,0.05,0.08,0.03,0.08,23,13,15,6,2,10,21,47.6,11,16,7,9,25,48,41,1,,,,,,,,,,,,,,,,689,802,85.9,10004,2947,421,457,92.1,223,257,86.8,27,53,50.9,0,0.8,0.8,-0.8,12,58,16,3,61,957,63,309,428,232,27,957,30,17,56.7,8,26.7,521,2952,1463,44,17,8,17,18,583,76,1,4,2,50.0,0.27,0.14,0.25,0.50,12.9,0,0,0,0.09,+0.6,+0.6,0,3,28,1,26,25,13,0,0,0,85,12,8,60.0,36,2.47,28,0,2,1,3,2,5,0.34,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1485,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,25,1997,26,24,2048,22.8,0,2,2,0,0,0,6,0,1.9,1.9,3.0,4.9,41,84,73,0.00,0.09,0.09,0.00,0.09,0.08,0.13,0.22,0.08,0.22,43,27,20,18,5,20,43,46.5,23,22,2,20,18,61,11,0,,,,,,,,,,,,,,,,670,843,79.5,10615,2716,348,400,87.0,250,307,81.4,51,79,64.6,2,3.0,2.0,-1.0,28,54,20,5,84,1046,20,205,537,319,37,1046,33,15,45.5,16,48.5,634,3423,1746,41,47,5,37,18,734,73,0,38,9,23.7,1.67,0.40,0.00,0.00,21.8,0,0,0,0.05,-1.9,-1.9,0,32,13,1,31,18,27,0,0,0,112,8,11,42.1,61,2.68,52,1,1,5,1,1,2,0.09,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1486,Javier Llabrés,es ESP,"MF,FW",Mallorca,es La Liga,20,2002,16,1,247,2.7,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,9,5,30,0.36,0.00,0.36,0.36,0.36,0.25,0.11,0.37,0.25,0.37,3,1,1,1,1,1,2,50.0,1,1,0,1,3,6,4,0,,,,,,,,,,,,,,,,64,97,66.0,1083,216,29,35,82.9,25,37,67.6,7,15,46.7,0,0.3,0.3,-0.3,5,2,2,1,5,143,3,17,53,75,11,143,8,5,62.5,3,37.5,65,468,224,9,6,2,11,7,90,30,1,9,4,44.4,3.28,1.46,0.11,0.25,19.9,0,0,0,0.08,+0.3,+0.3,0,5,1,0,20,3,1,0,0,0,15,2,3,40.0,7,2.55,2,4,1,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1487,Diego Llorente,es ESP,DF,Roma,it Serie A,29,1993,29,27,2170,24.1,1,1,2,1,0,0,5,0,0.3,0.3,0.6,0.9,20,75,5,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.04,0.01,0.04,31,19,20,10,1,11,24,45.8,13,40,27,13,22,53,79,0,,,,,,,,,,,,,,,,1501,1648,91.1,28395,9300,503,520,96.7,865,914,94.6,120,180,66.7,1,0.6,0.2,+0.4,4,71,1,0,75,1865,233,945,869,56,12,1865,7,3,42.9,3,42.9,1208,6166,2944,20,10,0,10,3,1370,5,1,9,4,44.4,0.37,0.17,0.11,0.25,19.8,1,0,0,0.04,+0.7,+0.7,0,25,23,0,6,22,19,0,1,0,92,43,50,46.2,22,0.91,19,0,0,2,1,0,2,0.08,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1488,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,28,1995,37,29,2565,28.5,6,4,10,6,0,0,5,0,4.1,4.1,5.6,9.7,71,106,179,0.21,0.14,0.35,0.21,0.35,0.14,0.20,0.34,0.14,0.34,40,23,18,17,5,16,44,36.4,28,36,11,25,14,54,35,0,,,,,,,,,,,,,,,,974,1219,79.9,13597,3643,592,654,90.5,299,371,80.6,37,73,50.7,4,5.6,4.5,-1.6,26,60,36,11,106,1465,44,322,615,537,82,1465,27,11,40.7,11,40.7,839,4122,2119,71,40,20,28,18,1033,179,6,30,19,63.3,1.05,0.67,0.20,0.32,15.4,0,0,0,0.14,+1.9,+1.9,0,31,27,19,70,14,23,0,0,0,115,16,32,33.3,48,1.68,40,0,3,2,3,0,8,0.28,7,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1489,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,28,1995,31,31,2778,30.9,2,0,2,2,0,0,2,0,2.1,2.1,0.2,2.3,13,105,5,0.06,0.00,0.06,0.06,0.06,0.07,0.01,0.07,0.07,0.07,50,28,40,9,1,28,42,66.7,14,50,30,20,32,82,142,1,,,,,,,,,,,,,,,,1194,1398,85.4,21169,7934,461,517,89.2,623,676,92.2,80,161,49.7,0,0.2,0.4,-0.2,3,80,3,0,105,1733,266,915,752,75,34,1733,10,4,40.0,5,50.0,1187,5795,2971,13,14,0,9,2,1077,5,2,16,4,25.0,0.52,0.13,0.13,0.50,8.4,0,0,0,0.13,-0.1,-0.1,0,35,7,1,3,32,28,0,2,0,147,75,36,67.6,18,0.58,16,1,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1490,Abou Lô,sn SEN,"MF,DF",Metz,fr Ligue 1,23,2000,6,2,197,2.2,0,0,0,0,0,0,0,1,0.1,0.1,0.3,0.5,0,4,2,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22,3,1,2,1,0,1,4,25.0,3,5,2,3,4,7,8,0,,,,,,,,,,,,,,,,65,74,87.8,1319,446,20,21,95.2,39,42,92.9,6,9,66.7,0,0.3,0.0,-0.3,2,6,1,0,4,99,15,49,42,8,2,99,3,2,66.7,1,33.3,66,377,79,0,2,0,2,0,58,2,0,1,0,0.0,0.46,0.00,0.00,,7.8,0,0,0,0.13,-0.1,-0.1,0,3,2,0,0,4,1,0,0,0,10,2,2,50.0,2,0.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1491,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,27,1996,22,4,506,5.6,2,2,4,2,0,0,2,0,0.6,0.6,1.9,2.5,25,68,29,0.36,0.36,0.71,0.36,0.71,0.10,0.34,0.45,0.10,0.45,22,13,10,8,4,9,14,64.3,5,4,1,3,5,27,2,0,,,,,,,,,,,,,,,,449,503,89.3,6799,2073,244,260,93.8,153,165,92.7,33,45,73.3,2,1.9,1.9,+0.1,18,44,14,3,68,570,13,85,292,201,19,570,14,8,57.1,3,21.4,361,1891,946,25,20,0,12,7,456,29,2,13,6,46.2,2.31,1.07,0.15,0.33,21.7,0,0,0,0.04,+1.4,+1.4,0,12,26,1,13,5,13,0,1,0,46,1,5,16.7,28,4.96,22,2,1,2,1,0,3,0.53,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1492,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,28,1994,38,38,3282,36.5,0,1,1,0,0,0,4,0,0.6,0.6,1.3,1.9,29,188,34,0.00,0.03,0.03,0.00,0.03,0.02,0.04,0.05,0.02,0.05,61,39,18,30,13,24,60,40.0,36,30,8,22,30,91,29,0,,,,,,,,,,,,,,,,2081,2278,91.4,34504,8906,999,1071,93.3,885,945,93.7,152,192,79.2,1,1.3,1.6,-0.3,23,212,22,1,188,2518,94,521,1658,361,5,2518,33,15,45.5,11,33.3,1449,6884,2731,29,47,2,25,13,1851,34,0,14,4,28.6,0.38,0.11,0.00,0.00,26.9,0,0,0,0.04,-0.6,-0.6,0,33,41,0,3,30,39,0,0,0,236,11,23,32.4,88,2.41,77,1,4,1,4,1,4,0.11,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1493,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,25,1998,36,34,3008,33.4,1,4,5,1,0,0,6,0,1.3,1.3,1.4,2.7,21,232,26,0.03,0.12,0.15,0.03,0.15,0.04,0.04,0.08,0.04,0.08,69,43,24,35,10,31,58,53.4,27,43,17,26,25,94,65,0,,,,,,,,,,,,,,,,1703,1988,85.7,34595,11134,578,638,90.6,848,926,91.6,259,363,71.3,4,1.4,2.4,+2.6,26,229,30,5,232,2285,101,542,1418,341,22,2285,19,13,68.4,5,26.3,1262,5525,2702,21,37,2,19,17,1604,26,1,24,3,12.5,0.72,0.09,0.04,0.33,22.3,0,0,0,0.06,-0.3,-0.3,0,41,24,2,10,25,43,0,0,0,171,26,15,63.4,80,2.39,73,2,1,2,1,1,7,0.21,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1494,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,21,2002,33,33,2959,32.9,0,3,3,0,0,0,5,0,0.3,0.3,1.6,1.9,83,129,162,0.00,0.09,0.09,0.00,0.09,0.01,0.05,0.06,0.01,0.06,97,55,57,34,6,47,80,58.8,33,28,1,27,40,137,69,0,,,,,,,,,,,,,,,,1544,1852,83.4,25861,8098,760,863,88.1,607,701,86.6,127,205,62.0,3,1.6,1.9,+1.4,24,109,37,26,129,2269,112,666,1101,544,21,2269,118,56,47.5,52,44.1,1466,8974,4389,83,62,4,68,28,1308,162,0,12,2,16.7,0.36,0.06,0.00,0.00,26.8,0,0,0,0.02,-0.3,-0.3,0,26,42,1,94,40,55,0,0,0,213,30,25,54.5,63,1.92,49,2,6,2,3,1,7,0.21,6,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1495,Tom Lockyer,wls WAL,DF,Luton Town,eng Premier League,28,1994,14,14,1169,13.0,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,6,37,2,0.08,0.08,0.15,0.08,0.15,0.08,0.05,0.13,0.08,0.13,25,16,17,6,2,15,22,68.2,7,23,13,10,23,48,68,0,,,,,,,,,,,,,,,,301,422,71.3,6628,3120,81,104,77.9,158,189,83.6,57,113,50.4,1,0.6,0.3,+0.4,3,37,4,0,37,586,108,316,242,32,18,586,6,4,66.7,2,33.3,269,1504,883,6,6,1,6,2,247,2,1,7,1,14.3,0.54,0.08,0.14,1.00,8.5,0,0,0,0.15,-0.1,-0.1,0,15,10,0,1,23,16,0,1,1,89,31,16,66.0,10,0.77,9,0,0,0,0,1,1,0.08,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1496,Renan Lodi,br BRA,DF,Marseille,fr Ligue 1,25,1998,14,14,1235,13.7,0,0,0,0,0,0,6,0,0.3,0.3,1.3,1.6,25,51,77,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,24,16,8,13,3,13,21,61.9,8,7,2,5,16,40,35,0,,,,,,,,,,,,,,,,579,748,77.4,9900,2568,252,283,89.0,264,325,81.2,47,95,49.5,0,1.3,1.3,-1.3,14,37,11,7,51,874,47,247,390,243,19,874,8,2,25.0,5,62.5,575,3148,1376,25,30,2,15,2,522,77,0,6,2,33.3,0.44,0.15,0.00,0.00,22.5,3,0,0,0.05,-0.3,-0.3,0,27,17,1,70,16,16,0,0,0,68,7,11,38.9,27,1.97,18,8,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1497,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,27,1996,29,26,2068,23.0,6,1,7,6,0,0,5,0,3.7,3.7,2.4,6.1,73,74,113,0.26,0.04,0.30,0.26,0.30,0.16,0.10,0.26,0.16,0.26,28,18,7,14,7,15,27,55.6,12,24,12,12,9,37,10,1,,,,,,,,,,,,,,,,619,733,84.4,8563,1765,380,420,90.5,185,221,83.7,25,36,69.4,1,2.4,2.0,-1.4,25,50,12,1,74,953,27,122,494,356,64,953,56,30,53.6,20,35.7,581,4166,2373,73,63,9,35,22,717,113,6,40,14,35.0,1.74,0.61,0.15,0.43,16.6,0,0,0,0.09,+2.3,+2.3,0,39,45,1,13,9,18,1,0,0,91,43,31,58.1,51,2.22,45,0,1,3,2,0,6,0.26,3,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1498,Elysée Logbo,fr FRA,FW,Le Havre,fr Ligue 1,19,2004,10,2,248,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,1,2,7,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16,0,0,0,0,0,0,3,0.0,3,7,3,4,0,0,2,0,,,,,,,,,,,,,,,,31,40,77.5,349,37,18,23,78.3,7,10,70.0,1,2,50.0,0,0.1,0.2,-0.1,3,2,0,0,2,79,4,9,36,35,12,79,5,4,80.0,1,20.0,55,290,57,1,0,1,16,7,46,7,0,4,0,0.0,1.45,0.00,0.00,,13.1,0,0,0,0.08,-0.3,-0.3,0,12,0,1,1,0,0,0,0,0,11,4,9,30.8,3,1.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1499,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,22,2000,34,19,1790,19.9,0,1,1,0,0,0,2,0,0.5,0.5,1.3,1.9,27,97,72,0.00,0.05,0.05,0.00,0.05,0.03,0.07,0.09,0.03,0.09,62,35,15,34,13,20,42,47.6,22,20,2,18,12,74,16,1,,,,,,,,,,,,,,,,935,1129,82.8,13041,2865,569,635,89.6,277,323,85.8,40,74,54.1,1,1.3,1.8,-0.3,19,81,7,0,97,1362,34,238,799,337,26,1362,53,28,52.8,21,39.6,756,3333,1451,27,27,4,41,42,997,72,0,16,6,37.5,0.80,0.30,0.00,0.00,23.7,0,0,0,0.03,-0.5,-0.5,0,32,38,1,23,12,35,0,0,0,123,27,27,50.0,41,2.06,34,4,1,0,2,0,2,0.10,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1500,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,25,1997,35,30,2747,30.5,6,2,8,6,0,0,7,0,6.6,6.6,2.3,8.8,24,145,116,0.20,0.07,0.26,0.20,0.26,0.22,0.07,0.29,0.22,0.29,54,30,17,29,8,24,63,38.1,39,43,7,36,17,71,23,0,,,,,,,,,,,,,,,,991,1241,79.9,15314,4980,551,636,86.6,351,430,81.6,62,99,62.6,2,2.3,3.0,-0.3,20,82,26,4,145,1533,50,338,780,422,90,1533,23,11,47.8,11,47.8,801,3331,1394,24,24,7,34,35,1076,116,6,41,15,36.6,1.34,0.49,0.15,0.40,14.5,0,0,0,0.16,-0.6,-0.6,0,24,34,2,25,17,30,0,0,0,120,18,22,45.0,51,1.67,43,1,1,3,3,0,7,0.23,3,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2023-2024
1501,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,25,1997,31,22,1894,21.0,11,7,18,11,0,0,4,0,9.1,9.1,5.2,14.3,72,97,222,0.52,0.33,0.86,0.52,0.86,0.43,0.25,0.68,0.43,0.68,20,15,2,11,7,8,22,36.4,14,19,0,19,9,29,0,1,,,,,,,,,,,,,,,,635,838,75.8,9115,2499,376,441,85.3,201,247,81.4,29,74,39.2,7,5.2,4.8,+1.8,50,46,32,2,97,1109,2,54,458,607,129,1109,87,39,44.8,37,42.5,699,4257,1972,72,42,35,66,42,866,222,11,67,24,35.8,3.18,1.14,0.16,0.46,14.3,0,0,0,0.14,+1.9,+1.9,0,28,34,12,69,9,15,1,0,0,89,18,21,46.2,101,4.81,65,10,16,4,4,2,14,0.67,9,1,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
1502,Noah Loosli,ch SUI,DF,Bochum,de Bundesliga,26,1997,10,2,346,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,7,6,4,0,7,14,50.0,7,7,1,6,7,17,18,0,,,,,,,,,,,,,,,,81,127,63.8,1325,512,39,48,81.3,34,49,69.4,7,23,30.4,0,0.0,0.0,0.0,0,4,1,0,6,177,18,76,83,19,4,177,1,1,100.0,0,0.0,74,309,119,1,1,0,3,0,69,3,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,4,0,0,2,7,7,0,0,0,27,5,7,41.7,2,0.52,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
