player,season,nation,age,Matches Played,Avg Mins per Match,Rating,Goals,Assists,Expected Goals,Progressive Passes,Tackles Won,Interceptions,Saves,prev_1_rating,prev_2_rating,rating_change_1yr,rolling_avg_3yr,Goals_per_90,Assists_per_90,Expected Goals_per_90,Progressive Passes_per_90,Tackles Won_per_90,Interceptions_per_90,Saves_per_90,age_squared,pos_DF,pos_FW,pos_GK,pos_MF,next_season_rating
Andy Delort,2020,Algeria,28,30,2482.0,7.419999999999999,15,9,12.8,70,7,4,0,7.05,7.3,-0.25,7.256666666666665,0.5439161966156325,0.32634971796937956,0.46414182111200647,2.5382755842062856,0.25382755842062854,0.145044319097502,0.0,784,False,True,False,False,7.29
Andy Delort,2021,Algeria,29,35,1358.5,7.29,18,3,15.9,61,9,9,0,7.419999999999999,7.05,0.3699999999999992,7.253333333333333,1.1924917188075081,0.19874861980125139,1.0533676849466322,4.041221935958778,0.5962458594037541,0.5962458594037541,0.0,841,False,True,False,False,6.81
Anel Ahmedhodžić,2021,Bosnia and Herzegovina,22,15,1350.0,6.79,0,1,0.4,63,26,22,0,,,,6.79,0.0,0.06666666666666667,0.026666666666666665,4.2,1.7333333333333334,1.4666666666666666,0.0,484,True,False,False,False,6.56
Angeliño,2019,Spain,22,19,759.0,7.18,1,2,1.1,97,11,28,0,,,,7.18,0.11857707509881424,0.23715415019762848,0.13043478260869565,11.50197628458498,1.3043478260869565,3.3201581027667983,0.0,484,True,False,False,False,7.2
Angeliño,2020,Spain,23,26,2161.0,7.2,4,4,4.2,93,19,30,0,7.18,,,7.1899999999999995,0.16658954187875985,0.16658954187875985,0.17491901897269785,3.873206848681166,0.7913003239241092,1.2494215640906987,0.0,529,True,False,False,False,7.12
Angeliño,2021,Spain,24,29,2298.0,7.12,2,5,1.2,73,21,29,0,7.2,7.18,0.020000000000000462,7.166666666666667,0.0783289817232376,0.19582245430809397,0.04699738903394256,2.8590078328981723,0.8224543080939948,1.1357702349869452,0.0,576,True,False,False,False,7.0
Angeliño,2022,Spain,25,33,2617.0,7.0,0,8,1.1,108,24,25,0,7.12,7.2,-0.08000000000000007,7.1066666666666665,0.0,0.2751241880015285,0.03782957585021017,3.7141765380206344,0.8253725640045854,0.8597630875047765,0.0,625,True,False,False,False,6.83
Angelo Fulgini,2017,France,20,29,1529.0,6.79,3,5,3.1,74,11,20,0,,,,6.79,0.17658600392413343,0.2943100065402224,0.18247220405493786,4.355788096795291,0.6474820143884893,1.1772400261608895,0.0,400,False,False,False,True,6.88
Angelo Fulgini,2018,France,21,31,1635.0,6.88,4,1,3.1,87,22,28,0,6.79,,,6.835,0.2201834862385321,0.055045871559633024,0.1706422018348624,4.7889908256880735,1.2110091743119267,1.5412844036697249,0.0,441,False,False,False,True,6.99
Angelo Fulgini,2019,France,22,20,1579.0,6.99,1,1,3.1,106,18,19,0,6.88,6.79,0.08999999999999986,6.886666666666667,0.056998100063331225,0.056998100063331225,0.1766941101963268,6.041798606713109,1.025965801139962,1.0829639012032932,0.0,484,False,False,False,True,7.03
Angelo Fulgini,2020,France,23,33,2725.0,7.03,7,3,5.4,201,13,15,0,6.99,6.88,0.11000000000000032,6.966666666666668,0.2311926605504587,0.09908256880733946,0.178348623853211,6.638532110091743,0.42935779816513764,0.4954128440366973,0.0,529,False,False,False,True,6.820000000000001
Angelo Fulgini,2021,France,24,36,2929.0,6.820000000000001,5,4,5.8,147,25,22,0,7.03,6.99,0.040000000000000036,6.946666666666668,0.15363605326049848,0.12290884260839878,0.1782178217821782,4.516899965858655,0.7681802663024923,0.6759986343461932,0.0,576,False,False,False,True,6.829999999999999
Angelo Fulgini,2022,France,25,66,691.5,6.829999999999999,2,4,3.8,144,24,26,0,6.820000000000001,7.03,-0.20999999999999908,6.8933333333333335,0.2603036876355748,0.5206073752711496,0.4945770065075922,18.74186550976139,3.123644251626898,3.3839479392624727,0.0,625,False,False,False,True,7.0
Angelo Stiller,2021,Germany,20,26,1693.0,6.74,2,1,1.1,115,17,9,0,,,,6.74,0.10632014176018902,0.05316007088009451,0.05847607796810396,6.1134081512108684,0.9037212049616067,0.47844063792085056,0.0,400,False,False,False,True,6.77
Angelo Stiller,2022,Germany,21,20,704.0,6.77,1,1,0.3,34,12,10,0,6.74,,,6.755,0.1278409090909091,0.1278409090909091,0.03835227272727273,4.346590909090909,1.534090909090909,1.2784090909090908,0.0,441,False,False,False,True,7.320000000000001
Ansgar Knauff,2020,Germany,18,4,71.0,6.694494575102067,1,1,0.1,2,0,0,0,,,,6.694494575102067,1.267605633802817,1.267605633802817,0.1267605633802817,2.535211267605634,0.0,0.0,0.0,324,False,False,False,True,6.75
Ansgar Knauff,2021,Germany,19,17,436.5,6.75,1,1,0.5,34,15,8,0,6.694494575102067,,,6.722247287551033,0.2061855670103093,0.2061855670103093,0.10309278350515465,7.010309278350515,3.0927835051546393,1.6494845360824744,0.0,361,False,True,False,False,6.670000000000001
Ansgar Knauff,2022,Germany,20,24,1286.0,6.670000000000001,1,1,0.9,40,25,15,0,6.75,6.694494575102067,0.055505424897932976,6.704831525034023,0.06998444790046657,0.06998444790046657,0.06298600311041991,2.7993779160186625,1.7496111975116642,1.0497667185069985,0.0,400,True,False,False,False,6.82
Ante Budimir,2017,Croatia,26,22,1588.0,6.88,6,0,5.3,35,20,7,0,,,,6.88,0.34005037783375314,0.0,0.3003778337531486,1.9836272040302267,1.1335012594458438,0.3967254408060453,0.0,676,False,True,False,False,6.91
Ante Budimir,2019,Croatia,28,35,2765.0,6.91,13,2,11.1,33,15,8,0,6.88,,,6.895,0.4231464737793852,0.0650994575045208,0.36130198915009043,1.074141048824593,0.488245931283906,0.2603978300180832,0.0,784,False,True,False,False,6.87
Ante Budimir,2020,Croatia,29,30,1625.0,6.87,11,0,9.2,29,12,2,0,6.91,6.88,0.03000000000000025,6.886666666666667,0.6092307692307692,0.0,0.5095384615384615,1.606153846153846,0.6646153846153846,0.11076923076923077,0.0,841,False,True,False,False,6.8
Ante Budimir,2021,Croatia,30,28,1738.0,6.8,8,2,8.3,23,10,3,0,6.87,6.91,-0.040000000000000036,6.86,0.4142692750287687,0.10356731875719218,0.42980437284234757,1.19102416570771,0.5178365937859609,0.15535097813578824,0.0,900,False,True,False,False,6.88
Ante Budimir,2022,Croatia,31,31,1798.0,6.88,8,0,7.6,23,9,5,0,6.8,6.87,-0.07000000000000028,6.8500000000000005,0.40044493882091214,0.0,0.3804226918798665,1.1512791991101223,0.45050055617352613,0.25027808676307006,0.0,961,False,True,False,False,7.19
Ante Rebić,2017,Croatia,23,25,1751.0,6.97,6,2,4.7,59,29,6,0,,,,6.97,0.3083952027412907,0.10279840091376356,0.2415762421473444,3.0325528269560253,1.4905768132495718,0.3083952027412907,0.0,529,False,True,False,False,6.87
Ante Rebić,2018,Croatia,24,28,1978.0,6.87,9,4,9.2,59,9,8,0,6.97,,,6.92,0.40950455005055614,0.1820020222446916,0.41860465116279066,2.684529828109201,0.40950455005055614,0.3640040444893832,0.0,576,False,True,False,False,6.92
Ante Rebić,2019,Croatia,25,26,1395.0,6.92,11,3,6.8,33,11,3,0,6.87,6.97,-0.09999999999999964,6.919999999999999,0.7096774193548387,0.1935483870967742,0.43870967741935485,2.129032258064516,0.7096774193548387,0.1935483870967742,0.0,625,False,True,False,False,7.02
Ante Rebić,2020,Croatia,26,27,1776.0,7.02,11,4,5.9,52,9,7,0,6.92,6.87,0.04999999999999982,6.936666666666667,0.5574324324324325,0.20270270270270271,0.2989864864864865,2.635135135135135,0.4560810810810811,0.3547297297297297,0.0,676,False,True,False,False,6.78
Ante Rebić,2021,Croatia,27,24,891.0,6.78,2,2,2.4,38,8,3,0,7.02,6.92,0.09999999999999964,6.906666666666666,0.20202020202020204,0.20202020202020204,0.2424242424242424,3.8383838383838382,0.8080808080808082,0.30303030303030304,0.0,729,False,True,False,False,6.8
Anthony Briançon,2018,France,23,33,2924.0,6.97,2,2,3.1,75,27,70,0,,,,6.97,0.06155950752393981,0.06155950752393981,0.0954172366621067,2.3084815321477428,0.8310533515731874,2.1545827633378933,0.0,529,True,False,False,False,6.8
Anthony Briançon,2019,France,24,22,1737.0,6.8,1,0,2.0,48,19,39,0,6.97,,,6.885,0.05181347150259068,0.0,0.10362694300518135,2.4870466321243523,0.9844559585492227,2.0207253886010363,0.0,576,True,False,False,False,6.81
Anthony Caci,2018,France,21,29,2298.0,6.72,0,1,0.2,94,30,47,0,,,,6.72,0.0,0.0391644908616188,0.00783289817232376,3.681462140992167,1.1749347258485638,1.8407310704960835,0.0,441,True,False,False,False,6.847698220965997
Anthony Caci,2019,France,22,8,691.0,6.847698220965997,1,4,0.4,52,17,19,0,6.72,,,6.783849110482999,0.13024602026049203,0.5209840810419681,0.05209840810419682,6.772793053545587,2.2141823444283646,2.4746743849493487,0.0,484,True,False,False,False,6.8500000000000005
Anthony Caci,2020,France,23,33,2797.0,6.8500000000000005,0,2,0.3,159,46,55,0,6.847698220965997,6.72,0.12769822096599714,6.805899406988665,0.0,0.0643546657132642,0.009653199856989631,5.116195924204505,1.4801573114050768,1.769753307114766,0.0,529,True,False,False,False,6.980000000000001
Anthony Caci,2021,France,24,37,2395.0,6.980000000000001,1,3,0.9,174,34,33,0,6.8500000000000005,6.847698220965997,0.002301779034003637,6.892566073655334,0.03757828810020877,0.1127348643006263,0.03382045929018789,6.538622129436326,1.2776617954070981,1.2400835073068892,0.0,576,True,False,False,False,6.91
Anthony Caci,2022,France,25,31,2033.0,6.91,2,1,0.6,90,33,54,0,6.980000000000001,6.8500000000000005,0.13000000000000078,6.913333333333334,0.08853910477127397,0.044269552385636984,0.026561731431382195,3.984259714707329,1.4608952287260206,2.3905558288243975,0.0,625,True,False,False,False,6.94
Anthony Elanga,2020,Sweden,18,2,155.0,6.667892546765919,1,0,0.4,3,2,1,0,,,,6.667892546765919,0.5806451612903226,0.0,0.23225806451612904,1.7419354838709677,1.1612903225806452,0.5806451612903226,0.0,324,False,True,False,False,6.72
Anthony Elanga,2021,Sweden,19,21,1214.0,6.72,2,2,2.6,18,20,9,0,6.667892546765919,,,6.693946273382959,0.14827018121911037,0.14827018121911037,0.1927512355848435,1.3344316309719935,1.4827018121911038,0.6672158154859967,0.0,361,False,True,False,False,6.6
Anthony Elanga,2022,Sweden,20,16,426.0,6.6,0,1,0.7,8,0,2,0,6.72,6.667892546765919,0.052107453234080836,6.662630848921974,0.0,0.2112676056338028,0.14788732394366197,1.6901408450704225,0.0,0.4225352112676056,0.0,400,False,True,False,False,6.9
Anthony Gonçalves,2017,France,31,29,1757.0,6.59,0,1,1.4,80,31,25,0,,,,6.59,0.0,0.051223676721684694,0.07171314741035856,4.097894137734775,1.5879339783722253,1.2805919180421172,0.0,961,False,False,False,True,6.95
Anthony Jung,2022,Germany,30,34,2617.0,6.719999999999999,2,5,1.3,73,27,22,0,,,,6.719999999999999,0.06878104700038212,0.1719526175009553,0.044707680550248374,2.5105082155139473,0.9285441345051586,0.7565915170042032,0.0,900,True,False,False,False,6.88
Anthony Knockaert,2017,France,25,33,2421.0,6.9,3,1,4.1,124,26,23,0,,,,6.9,0.11152416356877323,0.03717472118959108,0.1524163568773234,4.609665427509293,0.966542750929368,0.8550185873605948,0.0,625,False,False,False,True,6.81
Anthony Limbombe,2018,Belgium,24,29,1237.0,6.79,1,1,2.5,32,10,8,0,,,,6.79,0.07275666936135812,0.07275666936135812,0.18189167340339532,2.32821341956346,0.7275666936135813,0.582053354890865,0.0,576,False,True,False,False,6.664559463083936
Anthony Lopes,2017,Portugal,26,34,3060.0,6.970000000000001,0,0,0.0,1,0,1,0,,,,6.970000000000001,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,676,False,False,True,False,6.8
Anthony Lopes,2018,Portugal,27,34,3060.0,6.8,0,0,0.0,1,0,2,95,6.970000000000001,,,6.885,0.0,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,2.7941176470588234,729,False,False,True,False,6.95
Anthony Lopes,2019,Portugal,28,26,2340.0,6.95,0,0,0.0,2,0,1,64,6.8,6.970000000000001,-0.17000000000000082,6.906666666666666,0.0,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,2.4615384615384617,784,False,False,True,False,6.85
Anthony Lopes,2020,Portugal,29,38,3420.0,6.85,0,0,0.0,9,1,1,92,6.95,6.8,0.15000000000000036,6.866666666666667,0.0,0.0,0.0,0.23684210526315788,0.026315789473684213,0.026315789473684213,2.4210526315789473,841,False,False,True,False,6.94
Anthony Lopes,2021,Portugal,30,34,2982.0,6.94,0,0,0.0,1,0,3,105,6.85,6.95,-0.10000000000000053,6.913333333333333,0.0,0.0,0.0,0.030181086519114688,0.0,0.09054325955734407,3.1690140845070425,900,False,False,True,False,6.85
Anthony Lopes,2022,Portugal,31,32,2816.0,6.85,0,0,0.0,0,0,3,94,6.94,6.85,0.09000000000000075,6.88,0.0,0.0,0.0,0.0,0.0,0.09588068181818181,3.0042613636363633,961,False,False,True,False,7.28
Anthony Losilla,2021,France,35,33,2935.0,6.95,2,0,2.2,96,39,70,0,,,,6.95,0.06132879045996593,0.0,0.06746166950596252,2.9437819420783646,1.1959114139693354,2.1465076660988074,0.0,1225,False,False,False,True,6.760000000000001
Anthony Losilla,2022,France,36,31,2720.0,6.760000000000001,2,2,1.9,93,49,37,0,6.95,,,6.855,0.0661764705882353,0.0661764705882353,0.06286764705882353,3.0772058823529416,1.6213235294117645,1.224264705882353,0.0,1296,False,False,False,True,6.82
Anthony Lozano,2017,Honduras,24,14,471.0,6.76,1,0,1.4,11,5,3,0,,,,6.76,0.19108280254777069,0.0,0.267515923566879,2.1019108280254777,0.9554140127388534,0.5732484076433121,0.0,576,False,True,False,False,6.52
Anthony Lozano,2018,Honduras,25,20,730.0,6.52,0,0,2.3,11,5,0,0,6.76,,,6.64,0.0,0.0,0.28356164383561644,1.356164383561644,0.6164383561643836,0.0,0.0,625,False,True,False,False,6.63
Anthony Lozano,2020,Honduras,27,29,1523.0,6.63,3,1,5.7,39,4,3,0,6.52,6.76,-0.2400000000000002,6.636666666666667,0.17728168089297439,0.05909389363099146,0.3368351936966514,2.304661851608667,0.23637557452396585,0.17728168089297439,0.0,729,False,True,False,False,6.81
Anthony Lozano,2021,Honduras,28,31,1672.0,6.81,7,2,5.1,25,4,2,0,6.63,6.52,0.11000000000000032,6.653333333333333,0.37679425837320574,0.10765550239234449,0.27452153110047844,1.3456937799043063,0.21531100478468898,0.10765550239234449,0.0,784,False,True,False,False,6.589999999999999
Anthony Lozano,2022,Honduras,29,28,1443.0,6.589999999999999,1,1,2.6,28,4,3,0,6.81,6.63,0.17999999999999972,6.676666666666666,0.062370062370062374,0.062370062370062374,0.16216216216216217,1.7463617463617462,0.2494802494802495,0.18711018711018712,0.0,841,False,True,False,False,6.65
Anthony Martial,2017,France,21,30,1582.0,6.95,9,5,6.3,52,13,3,0,,,,6.95,0.5120101137800253,0.28445006321112515,0.3584070796460177,2.9582806573957012,0.7395701643489253,0.1706700379266751,0.0,441,False,True,False,False,7.0
Anthony Martial,2018,France,22,27,1621.0,7.0,10,2,6.2,66,7,3,0,6.95,,,6.975,0.5552128315854411,0.11104256631708823,0.3442319555829735,3.6644046884639114,0.38864898210980875,0.16656384947563233,0.0,484,False,True,False,False,7.109999999999999
Anthony Martial,2019,France,23,32,2624.0,7.109999999999999,17,6,12.1,82,12,5,0,7.0,6.95,0.04999999999999982,7.02,0.5830792682926829,0.20579268292682926,0.415015243902439,2.8125,0.4115853658536585,0.17149390243902438,0.0,529,False,True,False,False,6.8
Anthony Martial,2020,France,24,22,1480.0,6.8,4,3,6.5,46,1,1,0,7.109999999999999,7.0,0.10999999999999943,6.97,0.24324324324324326,0.18243243243243246,0.3952702702702703,2.7972972972972974,0.060810810810810814,0.060810810810810814,0.0,576,False,True,False,False,6.7110714061086885
Anthony Martial,2021,France,25,17,351.0,6.7110714061086885,1,1,1.1,25,1,0,0,6.8,7.109999999999999,-0.3099999999999996,6.873690468702897,0.25641025641025644,0.25641025641025644,0.2820512820512821,6.410256410256411,0.25641025641025644,0.0,0.0,625,False,True,False,False,6.79
Anthony Martial,2022,France,26,21,978.0,6.79,6,2,6.2,35,3,1,0,6.7110714061086885,6.8,-0.08892859389131136,6.76702380203623,0.5521472392638037,0.18404907975460125,0.5705521472392638,3.2208588957055215,0.27607361963190186,0.09202453987730062,0.0,676,False,True,False,False,6.73
Anthony Modeste,2019,France,31,27,1138.0,6.7,4,1,4.3,16,5,0,0,,,,6.7,0.3163444639718805,0.07908611599297012,0.3400702987697715,1.265377855887522,0.39543057996485065,0.0,0.0,961,False,True,False,False,6.6074616112311295
Anthony Modeste,2020,France,32,15,257.0,6.6074616112311295,0,0,2.5,4,1,0,0,6.7,,,6.653730805615565,0.0,0.0,0.8754863813229572,1.4007782101167314,0.35019455252918286,0.0,0.0,1024,False,True,False,False,7.209999999999999
Anthony Modeste,2021,France,33,32,2606.0,7.209999999999999,20,4,18.0,29,6,4,0,6.6074616112311295,6.7,-0.09253838876887066,6.839153870410375,0.6907137375287797,0.13814274750575595,0.6216423637759018,1.0015349194167305,0.20721412125863392,0.13814274750575595,0.0,1089,False,True,False,False,6.73
Anthony Rouault,2022,France,21,37,3314.0,6.88,2,1,3.3,136,37,56,0,,,,6.88,0.05431502715751358,0.02715751357875679,0.08961979480989739,3.6934218467109234,1.0048280024140013,1.5208207604103803,0.0,441,True,False,False,False,6.82
Anthony Ujah,2017,Nigeria,26,11,205.0,6.628753210236081,0,0,0.5,1,3,0,0,,,,6.628753210236081,0.0,0.0,0.21951219512195122,0.43902439024390244,1.3170731707317074,0.0,0.0,676,False,True,False,False,6.84
Anthony Ujah,2018,Nigeria,27,22,735.0,6.84,4,0,4.2,16,0,1,0,6.628753210236081,,,6.73437660511804,0.4897959183673469,0.0,0.5142857142857142,1.9591836734693877,0.0,0.12244897959183673,0.0,729,False,True,False,False,6.71
Antoine Griezmann,2017,France,26,32,2519.0,7.49,19,9,13.1,125,24,10,0,,,,7.49,0.6788408098451767,0.32155617308455736,0.46804287415641127,4.466057959507741,0.8574831282254862,0.3572846367606193,0.0,676,False,True,False,False,7.379999999999999
Antoine Griezmann,2018,France,27,37,3198.0,7.379999999999999,15,8,13.9,136,19,12,0,7.49,,,7.435,0.42213883677298314,0.225140712945591,0.3911819887429644,3.8273921200750474,0.5347091932457787,0.33771106941838647,0.0,729,False,True,False,False,7.050000000000001
Antoine Griezmann,2019,France,28,35,2549.0,7.050000000000001,9,4,7.2,83,18,12,0,7.379999999999999,7.49,-0.11000000000000121,7.3066666666666675,0.31777167516673205,0.14123185562965868,0.25421734013338565,2.9305610043154178,0.6355433503334641,0.4236955668889761,0.0,784,False,True,False,False,7.239999999999999
Antoine Griezmann,2020,France,29,36,2604.0,7.239999999999999,13,7,12.1,104,22,12,0,7.050000000000001,7.379999999999999,-0.3299999999999983,7.223333333333333,0.44930875576036866,0.24193548387096775,0.4182027649769585,3.5944700460829493,0.7603686635944701,0.4147465437788018,0.0,841,False,True,False,False,6.97
Antoine Griezmann,2021,France,30,29,979.0,6.97,3,4,5.4,64,19,10,0,7.239999999999999,7.050000000000001,0.18999999999999861,7.086666666666666,0.2757916241062308,0.3677221654749745,0.4964249233912155,5.883554647599592,1.7466802860061288,0.9193054136874361,0.0,900,False,True,False,False,7.74
Antoine Griezmann,2022,France,31,38,2859.0,7.74,15,16,12.3,171,34,24,0,6.97,7.239999999999999,-0.2699999999999996,7.316666666666666,0.47219307450157394,0.503672612801679,0.38719832109129065,5.383001049317944,1.0703043022035676,0.7555089192025184,0.0,961,False,True,False,False,7.449999999999999
Antoine Semenyo,2022,Ghana,22,11,258.0,6.67622486612286,1,0,0.3,5,0,2,0,,,,6.67622486612286,0.3488372093023256,0.0,0.10465116279069767,1.744186046511628,0.0,0.6976744186046512,0.0,484,False,True,False,False,6.89
Anton Stach,2021,Germany,22,29,1861.0,7.04,1,6,2.1,103,19,51,0,,,,7.04,0.04836109618484686,0.2901665771090811,0.1015583019881784,4.981192907039227,0.9188608275120902,2.4664159054271897,0.0,484,False,False,False,True,6.93
Anton Stach,2022,Germany,23,30,2070.0,6.93,1,4,2.2,106,21,41,0,7.04,,,6.984999999999999,0.043478260869565216,0.17391304347826086,0.09565217391304348,4.608695652173913,0.9130434782608695,1.782608695652174,0.0,529,False,False,False,True,7.139999999999999
Antonee Robinson,2020,United States,22,28,2162.0,6.89,0,0,0.4,82,28,37,0,,,,6.89,0.0,0.0,0.016651248843663275,3.4135060129509713,1.1655874190564293,1.540240518038853,0.0,484,True,False,False,False,6.83
Antonee Robinson,2022,United States,24,35,3088.0,6.83,0,1,0.1,129,38,53,0,6.89,,,6.859999999999999,0.0,0.029145077720207253,0.0029145077720207253,3.759715025906736,1.1075129533678756,1.5446891191709844,0.0,576,True,False,False,False,6.98
Antonino Barillà,2018,Italy,30,31,2618.0,6.63,3,2,3.0,93,36,36,0,,,,6.63,0.10313216195569137,0.06875477463712758,0.10313216195569137,3.1970970206264324,1.2375859434682965,1.2375859434682965,0.0,900,False,False,False,True,6.68
Antonino Gallo,2022,Italy,22,32,2486.0,6.789999999999999,0,1,0.6,154,36,13,0,,,,6.789999999999999,0.0,0.036202735317779566,0.02172164119066774,5.575221238938053,1.3032984714400644,0.47063555913113436,0.0,484,True,False,False,False,6.819999999999999
Antonino La Gumina,2018,Italy,22,22,1090.0,6.69,2,2,4.3,5,4,6,0,,,,6.69,0.1651376146788991,0.1651376146788991,0.35504587155963296,0.41284403669724773,0.3302752293577982,0.4954128440366973,0.0,484,False,True,False,False,6.635739916180745
Antonio Barragán,2017,Spain,30,29,2373.0,6.8,0,6,0.7,123,42,24,0,,,,6.8,0.0,0.22756005056890014,0.02654867256637168,4.664981036662453,1.592920353982301,0.9102402022756005,0.0,900,True,False,False,False,6.57
Antonio Barragán,2018,Spain,31,14,934.0,6.57,0,0,0.1,44,8,5,0,6.8,,,6.6850000000000005,0.0,0.0,0.009635974304068524,4.23982869379015,0.7708779443254818,0.4817987152034261,0.0,961,True,False,False,False,6.73706881636812
Antonio Barragán,2019,Spain,32,12,641.0,6.73706881636812,0,1,0.1,49,5,8,0,6.57,6.8,-0.22999999999999954,6.702356272122707,0.0,0.14040561622464898,0.014040561622464899,6.8798751950078,0.702028081123245,1.1232449297971918,0.0,1024,True,False,False,False,6.79
Antonio Barragán,2020,Spain,33,27,2235.0,6.79,0,3,0.9,69,14,33,0,6.73706881636812,6.57,0.16706881636811932,6.699022938789373,0.0,0.12080536912751677,0.036241610738255034,2.778523489932886,0.563758389261745,1.3288590604026846,0.0,1089,True,False,False,False,6.62
Antonio Candreva,2017,Italy,30,36,2537.0,7.24,0,7,4.0,120,7,22,0,,,,7.24,0.0,0.24832479306267247,0.14189988175009854,4.256996452502957,0.24832479306267247,0.7804493496255419,0.0,900,False,True,False,False,6.74
Antonio Candreva,2018,Italy,31,18,502.0,6.74,1,0,2.0,17,1,4,0,7.24,,,6.99,0.17928286852589642,0.0,0.35856573705179284,3.047808764940239,0.17928286852589642,0.7171314741035857,0.0,961,False,True,False,False,7.1
Antonio Candreva,2019,Italy,32,32,1993.0,7.1,5,7,2.3,104,6,14,0,6.74,7.24,-0.5,7.026666666666666,0.22579026593075766,0.3161063723030607,0.10386352232814852,4.696437531359759,0.2709483191169092,0.6322127446061214,0.0,1024,True,False,False,False,7.21
Antonio Candreva,2020,Italy,33,35,2505.0,7.21,5,8,4.9,196,19,9,0,7.1,6.74,0.35999999999999943,7.016666666666667,0.17964071856287422,0.2874251497005988,0.1760479041916168,7.04191616766467,0.6826347305389222,0.32335329341317365,0.0,1089,False,False,False,True,7.32
Antonio Candreva,2021,Italy,34,36,3119.0,7.32,7,10,5.8,201,16,33,0,7.21,7.1,0.11000000000000032,7.21,0.20198781660788714,0.28855402372555305,0.16736133376082077,5.799935876883617,0.46168643796088493,0.9522282782943251,0.0,1156,False,False,False,True,7.030000000000001
Antonio Candreva,2022,Italy,35,35,2726.0,7.030000000000001,7,4,3.7,135,7,17,0,7.32,7.21,0.11000000000000032,7.186666666666667,0.23110785033015405,0.13206162876008803,0.12215700660308144,4.457079970652972,0.23110785033015405,0.5612619222303742,0.0,1225,False,False,False,True,7.19
Antonio Luna,2017,Spain,26,23,2021.0,6.72,0,2,0.2,67,26,36,0,,,,6.72,0.0,0.08906481939633845,0.008906481939633846,2.983671449777338,1.1578426521523997,1.603166749134092,0.0,676,True,False,False,False,6.610000000000001
Antonio Puertas,2019,Spain,27,36,2563.0,6.6,7,3,6.5,45,24,12,0,,,,6.6,0.24580569644947328,0.10534529847834569,0.22824814670308233,1.5801794771751854,0.8427623878267655,0.42138119391338275,0.0,729,False,True,False,False,6.62
Antonio Puertas,2020,Spain,28,35,2170.0,6.62,3,5,3.3,47,13,12,0,6.6,,,6.609999999999999,0.12442396313364056,0.2073732718894009,0.13686635944700462,1.9493087557603688,0.5391705069124424,0.4976958525345622,0.0,784,False,True,False,False,6.67
Antonio Puertas,2021,Spain,29,33,2261.0,6.67,6,1,3.5,54,20,11,0,6.62,6.6,0.020000000000000462,6.63,0.2388323750552853,0.039805395842547546,0.1393188854489164,2.1494913754975675,0.796107916850951,0.437859354268023,0.0,841,False,False,False,True,6.530000000000001
Antonio Rüdiger,2017,Germany,24,27,2338.0,6.99,2,1,1.7,121,21,24,0,,,,6.99,0.07698887938408897,0.03849443969204448,0.06544054747647562,4.657827202737383,0.8083832335329341,0.9238665526090676,0.0,576,True,False,False,False,6.97
Antonio Rüdiger,2018,Germany,25,33,2871.0,6.97,1,0,2.5,174,16,32,0,6.99,,,6.98,0.031347962382445145,0.0,0.07836990595611286,5.454545454545455,0.5015673981191223,1.0031347962382446,0.0,625,True,False,False,False,7.0
Antonio Rüdiger,2019,Germany,26,20,1710.0,7.0,2,0,0.9,99,18,16,0,6.97,6.99,-0.020000000000000462,6.986666666666667,0.10526315789473685,0.0,0.04736842105263158,5.2105263157894735,0.9473684210526315,0.8421052631578948,0.0,676,True,False,False,False,7.26
Antonio Rüdiger,2020,Germany,27,19,1710.0,7.26,1,0,1.3,71,23,18,0,7.0,6.97,0.03000000000000025,7.076666666666667,0.052631578947368425,0.0,0.06842105263157895,3.736842105263158,1.2105263157894737,0.9473684210526315,0.0,729,True,False,False,False,7.11
Antonio Rüdiger,2021,Germany,28,34,3035.0,7.11,3,0,2.3,188,28,28,0,7.26,7.0,0.2599999999999998,7.123333333333334,0.08896210873146623,0.0,0.06820428336079076,5.57495881383855,0.8303130148270182,0.8303130148270182,0.0,784,True,False,False,False,6.85
Antonio Rüdiger,2022,Germany,29,33,2415.0,6.85,1,0,1.8,59,16,19,0,7.11,7.26,-0.14999999999999947,7.073333333333333,0.037267080745341616,0.0,0.06708074534161491,2.198757763975155,0.5962732919254659,0.7080745341614906,0.0,841,True,False,False,False,6.93
Antonio Sanabria,2017,Paraguay,21,17,853.0,6.89,8,0,5.1,7,8,4,0,,,,6.89,0.8440797186400937,0.0,0.5381008206330598,0.7385697538100822,0.8440797186400937,0.42203985932004684,0.0,441,False,True,False,False,6.720000000000001
Antonio Sanabria,2018,Paraguay,22,60,788.5,6.720000000000001,10,0,16.8,58,18,14,0,6.89,,,6.805,1.14140773620799,0.0,1.917564996829423,6.620164870006341,2.0545339251743817,1.5979708306911857,0.0,484,False,True,False,False,6.859999999999999
Antonio Sanabria,2019,Paraguay,23,24,1387.0,6.859999999999999,6,2,4.6,27,11,5,0,6.720000000000001,6.89,-0.16999999999999904,6.823333333333333,0.3893294881038212,0.12977649603460706,0.29848594087959623,1.7519826964671954,0.7137707281903388,0.32444124008651765,0.0,529,False,True,False,False,6.785
