Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Óscar Plano,6.82,26,61.9,4,5,352,Real Valladolid,La Liga,2018-2019
Tomás Pina,6.82,10,62.5,0,1,243,Deportivo Alavés,La Liga,2018-2019
Álex Gallar,6.82,19,41.3,1,5,215,Huesca,La Liga,2018-2019
Moi Gómez,6.82,33,58.93,2,5,442,Huesca,La Liga,2018-2019
Dídac Vila,6.81,9,56.25,3,5,465,Espanyol,La Liga,2018-2019
Rubén Pérez,6.81,12,60.0,0,2,313,Leganés,La Liga,2018-2019
Joseba Zaldúa,6.81,20,54.05,0,2,354,Real Sociedad,La Liga,2018-2019
Sergio García,6.81,17,47.22,3,3,297,Espanyol,La Liga,2018-2019
Stefan Savić,6.81,1,100.0,0,1,112,Atlético Madrid,La Liga,2018-2019
Sergio Escudero,6.81,12,60.0,1,3,252,Sevilla,La Liga,2018-2019
Jordi Masip,6.81,0,0.0,0,0,556,Real Valladolid,La Liga,2018-2019
Thibaut Courtois,6.8,1,100.0,0,0,190,Real Madrid,La Liga,2018-2019
Ángel Rodríguez,6.8,11,42.31,7,7,254,Getafe,La Liga,2018-2019
José Luis Morales,6.8,69,47.59,12,10,529,Levante UD,La Liga,2018-2019
Juanpe,6.8,10,83.33,2,0,317,Girona FC,La Liga,2018-2019
Mouctar Diakhaby,6.8,5,71.43,2,0,115,Valencia,La Liga,2018-2019
Cristian Rivera,6.8,18,72.0,2,0,196,Huesca,La Liga,2018-2019
David Juncà,6.8,13,54.17,1,0,257,Celta Vigo,La Liga,2018-2019
David Costas,6.79,1,33.33,0,0,95,Celta Vigo,La Liga,2018-2019
Jorge Pulido,6.79,5,45.45,1,1,314,Huesca,La Liga,2018-2019
Mikel Merino,6.79,29,69.05,1,4,343,Real Sociedad,La Liga,2018-2019
Gustavo Cabral,6.79,1,50.0,3,0,138,Celta Vigo,La Liga,2018-2019
Nacho Fernández,6.79,9,56.25,0,1,142,Real Madrid,La Liga,2018-2019
Igor Zubeldia,6.78,38,86.36,0,2,230,Real Sociedad,La Liga,2018-2019
Pau López,6.78,0,0.0,0,0,234,Real Betis,La Liga,2018-2019
Djené,6.78,16,84.21,1,0,319,Getafe,La Liga,2018-2019
Gerónimo Rulli,6.78,0,0.0,0,0,313,Real Sociedad,La Liga,2018-2019
Rubén Duarte,6.78,5,50.0,0,1,447,Deportivo Alavés,La Liga,2018-2019
Federico Valverde,6.78,13,76.47,2,0,70,Real Madrid,La Liga,2018-2019
Santiago Cáseres,6.78,11,73.33,1,2,103,Villarreal,La Liga,2018-2019
David Ferreiro,6.78,25,64.1,3,8,491,Huesca,La Liga,2018-2019
Sofiane Boufal,6.77,144,64.29,2,3,470,Celta Vigo,La Liga,2018-2019
Ferran Torres,6.77,14,60.87,1,2,140,Valencia,La Liga,2018-2019
