Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Appearances,Team Name,League,Season
Vincenzo Rennella,6.72,0,0.0,0,0,6,Real Betis,La Liga,2015-2016
Sofiane Feghouli,6.71,12,32.43,2,5,21,Valencia,La Liga,2015-2016
Daniele Bonera,6.71,0,0.0,0,0,14,Villarreal,La Liga,2015-2016
Adnane Tighadouini,6.71,9,42.86,0,0,10,Málaga,La Liga,2015-2016
John Guidetti,6.71,8,40.0,7,2,35,Celta Vigo,La Liga,2015-2016
Alberto Lopo,6.71,0,0.0,1,0,10,Deportivo La Coruña,La Liga,2015-2016
Asier Riesgo,6.71,0,0.0,0,0,34,Eibar,La Liga,2015-2016
Álvaro Cejudo,6.71,40,48.19,0,2,30,Real Betis,La Liga,2015-2016
Guilherme Siqueira,6.71,17,50.0,0,0,15,Valencia,La Liga,2015-2016
Óliver Torres,6.71,13,68.42,1,2,21,Atlético Madrid,La Liga,2015-2016
Moi Gómez,6.7,14,56.0,0,2,22,Getafe,La Liga,2015-2016
Stefan Šćepović,6.7,3,21.43,8,4,34,Getafe,La Liga,2015-2016
Oriol Riera,6.7,4,57.14,2,0,22,Deportivo La Coruña,La Liga,2015-2016
Mikel Arruabarrena,6.7,0,0.0,0,0,6,Eibar,La Liga,2015-2016
Tito,6.7,9,64.29,0,5,29,Rayo Vallecano,La Liga,2015-2016
Jorge Molina,6.7,3,42.86,2,3,23,Real Betis,La Liga,2015-2016
Nacho Monsalve,6.7,0,0.0,0,0,1,Atlético Madrid,La Liga,2015-2016
David Carmona,6.7,0,0.0,0,0,1,Sevilla,La Liga,2015-2016
Ian González Nieto,6.7,0,0.0,1,1,1,Getafe,La Liga,2015-2016
Bojan Jokić,6.7,1,100.0,0,0,2,Villarreal,La Liga,2015-2016
Eddy İsrafilov,6.7,0,0.0,0,1,6,Eibar,La Liga,2015-2016
Diego González,6.7,0,0.0,0,0,2,Sevilla,La Liga,2015-2016
Kike Sola,6.7,0,0.0,0,0,5,Athletic Club,La Liga,2015-2016
Mauricio Cuero,6.7,16,48.48,1,3,13,Levante UD,La Liga,2015-2016
Juanfran,6.7,9,64.29,0,0,20,Levante UD,La Liga,2015-2016
Hernán,6.69,4,50.0,0,0,18,Las Palmas,La Liga,2015-2016
Adrián González,6.69,5,35.71,3,0,32,Eibar,La Liga,2015-2016
Pablo Fornals,6.69,12,42.86,1,0,27,Málaga,La Liga,2015-2016
Isma López,6.69,20,47.62,1,1,31,Sporting Gijón,La Liga,2015-2016
Andrés Fernández,6.69,1,100.0,0,0,37,Granada,La Liga,2015-2016
Juanfran,6.69,15,34.09,0,1,35,Deportivo La Coruña,La Liga,2015-2016
Víctor Rodríguez,6.68,23,43.4,2,9,33,Getafe,La Liga,2015-2016
Borja Mayoral,6.68,2,100.0,0,0,6,Real Madrid,La Liga,2015-2016
Sergio Canales,6.68,3,16.67,1,1,16,Real Sociedad,La Liga,2015-2016
Simone Verdi,6.68,3,33.33,0,4,9,Eibar,La Liga,2015-2016
Roque Santa Cruz,6.68,0,0.0,1,2,17,Málaga,La Liga,2015-2016
Xabier Irureta,6.68,0,0.0,0,0,4,Eibar,La Liga,2015-2016
Nico López,6.68,5,62.5,0,0,8,Granada,La Liga,2015-2016
Luisinho,6.68,20,66.67,0,1,20,Deportivo La Coruña,La Liga,2015-2016
Omar Mascarell,6.67,5,55.56,0,0,26,Sporting Gijón,La Liga,2015-2016
Cristiano Biraghi,6.67,10,45.45,0,0,32,Granada,La Liga,2015-2016
Arthur Boka,6.67,13,44.83,1,0,14,Málaga,La Liga,2015-2016
Miguel Ángel Guerrero,6.67,8,47.06,5,4,23,Sporting Gijón,La Liga,2015-2016
José Antonio Reyes,6.67,19,46.34,1,4,24,Sevilla,La Liga,2015-2016
Ángel Domingo López Ruano,6.67,0,0.0,0,0,3,Las Palmas,La Liga,2015-2016
Bernard Mensah,6.67,6,75.0,0,0,8,Getafe,La Liga,2015-2016
Javi López,6.66,20,64.52,0,2,31,Espanyol,La Liga,2015-2016
Salva Sevilla,6.66,1,33.33,2,2,15,Espanyol,La Liga,2015-2016
Álvaro Vázquez,6.66,10,38.46,15,4,34,Getafe,La Liga,2015-2016
Léo Baptistão,6.66,22,44.0,7,1,26,Villarreal,La Liga,2015-2016
Pedro León,6.66,46,50.0,3,4,31,Getafe,La Liga,2015-2016
Yoel Rodríguez,6.66,0,0.0,0,0,9,Rayo Vallecano,La Liga,2015-2016
David Navarro,6.66,1,50.0,0,0,20,Levante UD,La Liga,2015-2016
Damián Suárez,6.65,16,39.02,0,2,31,Getafe,La Liga,2015-2016
Henok Goitom,6.65,0,0.0,0,0,2,Getafe,La Liga,2015-2016
Diogo Figueiras,6.65,2,100.0,0,0,4,Sevilla,La Liga,2015-2016
Nili Perdomo,6.65,4,57.14,0,0,8,Las Palmas,La Liga,2015-2016
Carlos Castro,6.65,9,36.0,5,2,25,Sporting Gijón,La Liga,2015-2016
Javi Marquez,6.65,4,66.67,0,0,19,Granada,La Liga,2015-2016
Pau López,6.65,0,0.0,0,0,36,Espanyol,La Liga,2015-2016
Santi Mina,6.64,20,34.48,4,4,26,Valencia,La Liga,2015-2016
Sabin Merino,6.64,8,23.53,2,3,22,Athletic Club,La Liga,2015-2016
Antonio Barragán,6.64,6,33.33,0,0,24,Valencia,La Liga,2015-2016
Toño,6.64,0,0.0,0,0,10,Rayo Vallecano,La Liga,2015-2016
Álex Menéndez,6.64,17,48.57,1,3,21,Sporting Gijón,La Liga,2015-2016
Ciro Immobile,6.64,1,25.0,3,0,8,Sevilla,La Liga,2015-2016
Piti,6.64,15,65.22,1,0,16,Rayo Vallecano,La Liga,2015-2016
Enzo Roco,6.64,5,71.43,2,0,33,Espanyol,La Liga,2015-2016
Cani,6.64,10,50.0,1,1,18,Deportivo La Coruña,La Liga,2015-2016
Nacho Cases,6.63,5,50.0,0,1,24,Sporting Gijón,La Liga,2015-2016
Dani Giménez,6.63,0,0.0,0,0,3,Real Betis,La Liga,2015-2016
Rubén García,6.63,18,50.0,0,2,22,Levante UD,La Liga,2015-2016
Juan Rafael Fuentes,6.63,2,66.67,0,0,10,Espanyol,La Liga,2015-2016
David Simón,6.63,12,35.29,2,3,27,Las Palmas,La Liga,2015-2016
Didier Digard,6.63,1,33.33,0,0,8,Real Betis,La Liga,2015-2016
Takashi Inui,6.63,17,40.48,5,6,27,Eibar,La Liga,2015-2016
Juan Muñiz,6.63,3,75.0,0,0,4,Sporting Gijón,La Liga,2015-2016
Beto,6.63,0,0.0,0,0,4,Sevilla,La Liga,2015-2016
Víctor Camarasa,6.62,17,45.95,1,2,34,Levante UD,La Liga,2015-2016
Pedro López,6.62,16,55.17,0,0,17,Levante UD,La Liga,2015-2016
Iván López,6.62,16,57.14,0,0,13,Levante UD,La Liga,2015-2016
Gorka Elustondo,6.62,2,100.0,0,0,11,Athletic Club,La Liga,2015-2016
André Gomes,6.62,52,47.71,4,6,30,Valencia,La Liga,2015-2016
Coke,6.61,17,45.95,3,2,21,Sevilla,La Liga,2015-2016
Isaac Success,6.61,66,42.58,7,7,30,Granada,La Liga,2015-2016
Antonio Amaya,6.61,4,100.0,0,0,17,Rayo Vallecano,La Liga,2015-2016
Nauzet Alemán,6.61,1,100.0,1,0,10,Las Palmas,La Liga,2015-2016
Théo Bongonda,6.61,28,44.44,3,2,23,Celta Vigo,La Liga,2015-2016
José Alberto Cañas,6.61,0,0.0,0,0,13,Espanyol,La Liga,2015-2016
Jony,6.6,54,36.24,2,11,36,Sporting Gijón,La Liga,2015-2016
Manuel Pablo,6.6,0,0.0,0,0,3,Deportivo La Coruña,La Liga,2015-2016
Uche Agbo,6.6,1,100.0,0,0,6,Granada,La Liga,2015-2016
Karim Yoda,6.6,51,65.38,1,0,18,Getafe,La Liga,2015-2016
Hachim Mastour,6.6,0,0.0,0,0,1,Málaga,La Liga,2015-2016
Sito,6.6,1,50.0,0,0,1,Valencia,La Liga,2015-2016
Alberto Guitián,6.6,0,0.0,0,0,1,Sporting Gijón,La Liga,2015-2016
Marcos Llorente,6.6,0,0.0,0,0,2,Real Madrid,La Liga,2015-2016
Alex Barrera,6.6,0,0.0,0,0,5,Sporting Gijón,La Liga,2015-2016
Rafael van der Vaart,6.6,0,0.0,0,0,7,Real Betis,La Liga,2015-2016
Ion Ansotegi,6.6,0,0.0,0,0,8,Eibar,La Liga,2015-2016
Lillo Castellano,6.6,1,50.0,1,0,10,Eibar,La Liga,2015-2016
Roger Martí,6.6,6,54.55,3,0,16,Levante UD,La Liga,2015-2016
Laure,6.6,3,25.0,0,2,23,Deportivo La Coruña,La Liga,2015-2016
Álvaro Medrán,6.59,11,50.0,0,0,20,Getafe,La Liga,2015-2016
Francisco Portillo,6.59,18,64.29,0,1,19,Real Betis,La Liga,2015-2016
Raúl Baena,6.59,6,50.0,3,1,24,Rayo Vallecano,La Liga,2015-2016
Rubén Blanco,6.59,0,0.0,0,0,8,Celta Vigo,La Liga,2015-2016
Juan Carlos Valerón,6.58,5,83.33,0,0,13,Las Palmas,La Liga,2015-2016
Emiliano Buendía,6.58,12,52.17,1,0,17,Getafe,La Liga,2015-2016
Hernán Pérez,6.58,72,48.98,6,3,32,Espanyol,La Liga,2015-2016
Wanderson,6.58,29,58.0,0,1,20,Getafe,La Liga,2015-2016
Borja Fernández,6.58,3,60.0,0,0,4,Celta Vigo,La Liga,2015-2016
Samu Castillejo,6.57,37,45.12,2,0,28,Villarreal,La Liga,2015-2016
David Barral,6.57,1,25.0,1,0,14,Granada,La Liga,2015-2016
Juanpi Añor,6.57,34,40.0,3,6,29,Málaga,La Liga,2015-2016
Leandro Damião,6.57,0,0.0,1,0,3,Real Betis,La Liga,2015-2016
Matías Kranevitter,6.56,0,0.0,0,0,8,Atlético Madrid,La Liga,2015-2016
Juan Muñoz,6.56,2,50.0,1,0,8,Sevilla,La Liga,2015-2016
Mamadou Sylla,6.56,5,41.67,1,2,14,Espanyol,La Liga,2015-2016
Sandro Ramírez,6.56,3,30.0,4,1,10,Barcelona,La Liga,2015-2016
Pablo Piatti,6.55,12,36.36,3,0,21,Valencia,La Liga,2015-2016
Nabil El Zhar,6.55,14,26.92,0,3,30,Las Palmas,La Liga,2015-2016
Adrián Embarba,6.55,24,30.77,3,6,28,Rayo Vallecano,La Liga,2015-2016
Héctor Hernández,6.54,3,37.5,0,1,13,Real Sociedad,La Liga,2015-2016
Nacho Martínez,6.54,2,13.33,0,1,22,Rayo Vallecano,La Liga,2015-2016
Pape Cheikh,6.54,2,100.0,0,0,6,Celta Vigo,La Liga,2015-2016
Rubén Martínez,6.54,0,0.0,0,0,15,Levante UD,La Liga,2015-2016
Dimitri Foulquier,6.54,20,44.44,0,1,21,Granada,La Liga,2015-2016
Ángel Trujillo,6.54,1,100.0,0,0,8,Levante UD,La Liga,2015-2016
Ikechukwu Uche,6.53,0,0.0,0,0,3,Málaga,La Liga,2015-2016
Manuel Iturra,6.53,1,25.0,0,0,6,Rayo Vallecano,La Liga,2015-2016
Toño,6.53,47,58.75,0,2,27,Levante UD,La Liga,2015-2016
Foued Kadir,6.53,4,36.36,0,2,8,Real Betis,La Liga,2015-2016
Jonathan Rodríguez,6.53,5,41.67,3,2,13,Deportivo La Coruña,La Liga,2015-2016
Borja Viguera,6.52,4,44.44,2,0,9,Athletic Club,La Liga,2015-2016
Carlos Vigaray,6.52,8,36.36,0,0,14,Getafe,La Liga,2015-2016
Juan Domínguez,6.52,1,100.0,0,0,5,Deportivo La Coruña,La Liga,2015-2016
Pablo Pérez,6.52,4,28.57,2,1,18,Sporting Gijón,La Liga,2015-2016
Xavi Torres,6.52,2,66.67,1,0,12,Real Betis,La Liga,2015-2016
Paco Montañés,6.51,2,20.0,0,1,7,Espanyol,La Liga,2015-2016
Claudio Beauvue,6.51,6,37.5,1,1,10,Celta Vigo,La Liga,2015-2016
Carlos Fernández,6.5,0,0.0,0,0,1,Sevilla,La Liga,2015-2016
Diego Alende,6.5,0,0.0,0,0,1,Celta Vigo,La Liga,2015-2016
Antonio Cotán,6.5,0,0.0,0,0,1,Sevilla,La Liga,2015-2016
Chengdong Zhang,6.5,0,0.0,0,0,1,Rayo Vallecano,La Liga,2015-2016
Sergio Mendigutxia,6.5,0,0.0,0,0,1,Sporting Gijón,La Liga,2015-2016
Ander Gayoso Reina,6.5,0,0.0,0,0,1,Eibar,La Liga,2015-2016
Fábio Espinho,6.5,1,25.0,0,0,2,Málaga,La Liga,2015-2016
Gerard Gumbau,6.5,0,0.0,0,0,3,Barcelona,La Liga,2015-2016
Ager Aketxe,6.5,4,57.14,0,0,3,Athletic Club,La Liga,2015-2016
Álvaro Vadillo,6.5,2,66.67,0,0,3,Real Betis,La Liga,2015-2016
Dorado,6.5,3,75.0,0,0,10,Rayo Vallecano,La Liga,2015-2016
Ricardo Horta,6.5,7,36.84,3,0,17,Málaga,La Liga,2015-2016
Nabil Ghilas,6.5,14,37.84,4,0,20,Levante UD,La Liga,2015-2016
Jonás Gutiérrez,6.49,10,50.0,1,0,15,Deportivo La Coruña,La Liga,2015-2016
Nordin Amrabat,6.49,15,46.88,2,5,13,Málaga,La Liga,2015-2016
Jota Peleteiro,6.49,19,46.34,4,4,13,Eibar,La Liga,2015-2016
Javier Eraso,6.49,3,27.27,4,3,16,Athletic Club,La Liga,2015-2016
Thievy Bifouma,6.49,2,20.0,0,0,7,Granada,La Liga,2015-2016
Dani Ndi,6.48,13,68.42,2,0,15,Sporting Gijón,La Liga,2015-2016
Matías Nahuel,6.48,17,45.95,3,2,20,Villarreal,La Liga,2015-2016
Diego Mainz,6.48,1,100.0,0,0,5,Granada,La Liga,2015-2016
Federico Fazio,6.48,2,100.0,0,0,4,Sevilla,La Liga,2015-2016
Fabián Ruiz,6.47,5,38.46,0,0,12,Real Betis,La Liga,2015-2016
Javier Ontiveros,6.47,0,0.0,0,0,4,Málaga,La Liga,2015-2016
Róber,6.46,4,50.0,0,0,7,Espanyol,La Liga,2015-2016
Gaël Kakuta,6.45,1,100.0,0,0,2,Sevilla,La Liga,2015-2016
Roberto Canella,6.44,1,25.0,0,0,9,Sporting Gijón,La Liga,2015-2016
Ángel Lafita,6.44,9,28.13,2,1,14,Getafe,La Liga,2015-2016
Hugo Fraile,6.43,0,0.0,0,1,3,Sporting Gijón,La Liga,2015-2016
Izet Hajrović,6.43,0,0.0,0,1,7,Eibar,La Liga,2015-2016
Víctor Álvarez,6.43,13,36.11,2,5,27,Espanyol,La Liga,2015-2016
Ibai Gómez,6.42,3,60.0,0,0,5,Athletic Club,La Liga,2015-2016
Francisco Molinero,6.42,6,27.27,0,3,21,Real Betis,La Liga,2015-2016
Edgar Méndez,6.41,5,25.0,0,1,15,Granada,La Liga,2015-2016
Patrick Ebert,6.41,2,50.0,2,1,9,Rayo Vallecano,La Liga,2015-2016
Douglas,6.4,0,0.0,0,0,1,Barcelona,La Liga,2015-2016
David Goldar,6.4,0,0.0,0,0,1,Celta Vigo,La Liga,2015-2016
Róber Pier,6.4,0,0.0,1,0,2,Deportivo La Coruña,La Liga,2015-2016
Stipe Pletikosa,6.4,0,0.0,0,0,2,Deportivo La Coruña,La Liga,2015-2016
Mariano Barbosa,6.4,1,100.0,0,0,2,Villarreal,La Liga,2015-2016
Wilfried Zahibo,6.4,0,0.0,0,0,2,Valencia,La Liga,2015-2016
Aras Özbiliz,6.4,1,33.33,0,0,3,Rayo Vallecano,La Liga,2015-2016
Dória,6.39,0,0.0,0,0,8,Granada,La Liga,2015-2016
Lass Bangoura,6.37,27,39.71,1,2,16,Rayo Vallecano,La Liga,2015-2016
Álvaro Pereira,6.37,0,0.0,0,0,6,Getafe,La Liga,2015-2016
Joni Montiel,6.33,2,33.33,0,0,8,Rayo Vallecano,La Liga,2015-2016
Rober Ibáñez,6.32,8,34.78,0,1,18,Granada,La Liga,2015-2016
Josep Señé,6.31,7,38.89,0,1,8,Celta Vigo,La Liga,2015-2016
Manu,6.31,0,0.0,0,0,8,Deportivo La Coruña,La Liga,2015-2016
Igor Lichnovsky,6.3,1,50.0,0,0,2,Sporting Gijón,La Liga,2015-2016
Javier Noblejas,6.3,0,0.0,0,0,1,Getafe,La Liga,2015-2016
Luis Fariña,6.3,0,0.0,0,0,3,Rayo Vallecano,La Liga,2015-2016
Jordi Xumetra,6.28,3,21.43,1,0,13,Levante UD,La Liga,2015-2016
Dejan Dražić,6.28,2,40.0,0,0,6,Celta Vigo,La Liga,2015-2016
Alfonso Pedraza,6.25,3,37.5,0,0,2,Villarreal,La Liga,2015-2016
Oier Olazábal,6.23,0,0.0,0,0,3,Real Sociedad,La Liga,2015-2016
Lucas Orbán,6.23,4,33.33,0,0,10,Levante UD,La Liga,2015-2016
Igor Zubeldia,6.2,0,0.0,0,0,1,Real Sociedad,La Liga,2015-2016
Jose Matos,6.2,0,0.0,0,0,1,Sevilla,La Liga,2015-2016
Borja Ekiza,6.2,0,0.0,0,0,4,Eibar,La Liga,2015-2016
Nikos Karabelas,6.1,0,0.0,0,0,1,Levante UD,La Liga,2015-2016
Michael Ciani,6.1,0,0.0,0,0,2,Espanyol,La Liga,2015-2016
Curro,6.1,5,33.33,0,1,4,Sevilla,La Liga,2015-2016
Giedrius Arlauskis,6.07,0,0.0,0,0,3,Espanyol,La Liga,2015-2016
Salvador Ruiz,5.9,0,0.0,0,0,2,Granada,La Liga,2015-2016
Iago Herrerín,5.8,0,0.0,0,0,2,Athletic Club,La Liga,2015-2016
Ivan Kelava,0.0,0,0.0,0,0,0,Granada,La Liga,2015-2016
Francisco Villalba,0.0,1,100.0,0,0,1,Valencia,La Liga,2015-2016
Lévy Madinda,0.0,0,0.0,0,0,1,Celta Vigo,La Liga,2015-2016
Tropi,0.0,0,0.0,0,0,1,Valencia,La Liga,2015-2016
Nestor Díaz,0.0,0,0.0,0,0,1,Celta Vigo,La Liga,2015-2016
Imanol Corral Matellan,0.0,0,0.0,0,0,1,Eibar,La Liga,2015-2016
Íñigo Barrenetxea,0.0,0,0.0,0,0,2,Eibar,La Liga,2015-2016
