Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Appearances,Team Name,League,Season
David Ivan,6.77,6,66.67,0,0,21,U.C Sampdoria,Serie A,2015-2016
Ciprian Tătărușanu,6.76,1,100.0,0,0,37,Fiorentina,Serie A,2015-2016
Omar El Kaddouri,6.76,5,62.5,2,3,20,Napoli,Serie A,2015-2016
Nicolás Spolli,6.76,3,100.0,0,0,14,ChievoVerona,Serie A,2015-2016
Simone Pepe,6.76,2,22.22,1,4,22,ChievoVerona,Serie A,2015-2016
David López,6.76,7,53.85,1,1,25,Napoli,Serie A,2015-2016
Marco D'Alessandro,6.76,33,49.25,1,4,23,Atalanta,Serie A,2015-2016
Marco Benassi,6.76,13,68.42,2,5,32,Torino,Serie A,2015-2016
Jasmin Kurtić,6.76,14,63.64,3,2,32,Atalanta,Serie A,2015-2016
Sergej Milinković-Savić,6.76,23,58.97,0,2,25,Lazio,Serie A,2015-2016
Michelangelo Albertazzi,6.76,2,50.0,0,1,10,Hellas Verona,Serie A,2015-2016
Silvan Widmer,6.76,23,58.97,2,4,27,Udinese,Serie A,2015-2016
Davide Santon,6.76,8,42.11,0,1,12,Inter,Serie A,2015-2016
Manuel Iturra,6.76,8,72.73,1,1,17,Udinese,Serie A,2015-2016
Rafael Márquez,6.76,2,100.0,0,0,9,Hellas Verona,Serie A,2015-2016
Edoardo Goldaniga,6.75,3,75.0,0,1,17,Palermo,Serie A,2015-2016
Francesco Benussi,6.75,0,0.0,0,0,4,Carpi,Serie A,2015-2016
Emanuele Suagher,6.75,2,100.0,0,0,9,Carpi,Serie A,2015-2016
Cristian Raimondi,6.75,2,50.0,1,0,18,Atalanta,Serie A,2015-2016
Matteo Fedele,6.75,5,50.0,0,2,8,Carpi,Serie A,2015-2016
Roberto Inglese,6.75,3,33.33,3,1,26,ChievoVerona,Serie A,2015-2016
Danilo D'Ambrosio,6.75,20,50.0,0,1,20,Inter,Serie A,2015-2016
Angelo Palombo,6.74,1,33.33,0,0,7,U.C Sampdoria,Serie A,2015-2016
Mattia Cassani,6.74,9,64.29,1,1,25,U.C Sampdoria,Serie A,2015-2016
Danilo Soddimo,6.74,42,53.85,0,2,28,Frosinone,Serie A,2015-2016
Serge Gakpé,6.74,5,29.41,1,2,18,Atalanta,Serie A,2015-2016
Aleksandar Trajkovski,6.74,26,50.98,3,1,32,Palermo,Serie A,2015-2016
Iago Falque,6.74,5,38.46,0,1,22,Roma,Serie A,2015-2016
Ricardo Kishna,6.74,8,61.54,1,2,11,Lazio,Serie A,2015-2016
Édgar Barreto,6.73,3,75.0,1,1,30,U.C Sampdoria,Serie A,2015-2016
Martín Montoya,6.73,3,50.0,0,0,3,Inter,Serie A,2015-2016
Nicola Leali,6.73,0,0.0,0,0,33,Frosinone,Serie A,2015-2016
Etrit Berisha,6.73,0,0.0,0,0,11,Lazio,Serie A,2015-2016
Pepe Reina,6.73,0,0.0,0,1,37,Napoli,Serie A,2015-2016
Carlos Carmona,6.73,0,0.0,0,0,8,Atalanta,Serie A,2015-2016
Marcel Büchel,6.72,18,72.0,1,1,28,Empoli,Serie A,2015-2016
Matías Silvestre,6.72,6,85.71,0,0,25,U.C Sampdoria,Serie A,2015-2016
Iván Piris,6.72,13,68.42,0,0,27,Udinese,Serie A,2015-2016
Karim Laribi,6.72,3,33.33,1,2,11,Sassuolo,Serie A,2015-2016
Paul-José Mpoku,6.72,15,57.69,2,1,20,ChievoVerona,Serie A,2015-2016
Danilo Avelar,6.72,0,0.0,0,0,6,Torino,Serie A,2015-2016
Nicolò Cherubin,6.72,3,100.0,0,0,14,Atalanta,Serie A,2015-2016
Darko Lazović,6.71,11,35.48,2,4,15,Genoa,Serie A,2015-2016
Marcello Trotta,6.71,4,66.67,1,0,8,Sassuolo,Serie A,2015-2016
Mattia De Sciglio,6.71,9,52.94,0,1,22,Milan,Serie A,2015-2016
Luca Paganini,6.71,16,36.36,4,2,27,Frosinone,Serie A,2015-2016
Assane Dioussé,6.71,13,92.86,0,0,15,Empoli,Serie A,2015-2016
Manuel Pasqual,6.71,1,33.33,0,2,17,Fiorentina,Serie A,2015-2016
Modibo Diakité,6.7,12,75.0,4,0,26,U.C Sampdoria,Serie A,2015-2016
Orestis Karnezis,6.7,0,0.0,0,0,38,Udinese,Serie A,2015-2016
Maxi López,6.7,8,72.73,2,1,26,Torino,Serie A,2015-2016
Filip Helander,6.7,3,75.0,0,0,24,Hellas Verona,Serie A,2015-2016
Adriano Russo,6.7,3,100.0,0,0,10,Frosinone,Serie A,2015-2016
Nikola Ninković,6.7,0,0.0,0,0,1,ChievoVerona,Serie A,2015-2016
Franco Signorelli,6.7,1,100.0,0,0,1,Empoli,Serie A,2015-2016
Manuel Locatelli,6.7,1,100.0,0,0,2,Milan,Serie A,2015-2016
Neto,6.7,0,0.0,0,0,3,Juventus,Serie A,2015-2016
Kamil Wilczek,6.7,2,50.0,0,0,3,Carpi,Serie A,2015-2016
Salih Uçan,6.7,0,0.0,0,0,3,Roma,Serie A,2015-2016
Morgan De Sanctis,6.7,0,0.0,0,0,4,Roma,Serie A,2015-2016
Andrea Rispoli,6.7,12,54.55,0,3,22,Palermo,Serie A,2015-2016
Oliver Kragl,6.69,11,44.0,1,1,15,Frosinone,Serie A,2015-2016
Kevin-Prince Boateng,6.69,3,75.0,0,1,11,Milan,Serie A,2015-2016
Tino Costa,6.69,8,66.67,0,2,19,Fiorentina,Serie A,2015-2016
Alex Ferrari,6.69,16,61.54,1,1,21,Bologna,Serie A,2015-2016
Yuto Nagatomo,6.69,11,47.83,0,2,22,Inter,Serie A,2015-2016
William Vainqueur,6.69,5,83.33,0,1,16,Roma,Serie A,2015-2016
Filippo Costa,6.68,6,75.0,0,0,6,ChievoVerona,Serie A,2015-2016
Emanuele Terranova,6.68,0,0.0,0,0,6,Sassuolo,Serie A,2015-2016
Davide Calabria,6.68,0,0.0,0,1,6,Milan,Serie A,2015-2016
Stefano Mauri,6.68,1,100.0,0,2,12,Lazio,Serie A,2015-2016
Alexander Farnerud,6.68,3,100.0,0,0,5,Torino,Serie A,2015-2016
José Mauri,6.68,2,40.0,0,0,5,Milan,Serie A,2015-2016
Fabrizio Poli,6.68,1,16.67,0,0,10,Carpi,Serie A,2015-2016
Goran Pandev,6.68,13,52.0,3,0,15,Genoa,Serie A,2015-2016
Antonio Di Gaudio,6.68,38,45.78,1,4,29,Carpi,Serie A,2015-2016
Oscar Hiljemark,6.68,13,50.0,0,4,38,Palermo,Serie A,2015-2016
Kevin Lasagna,6.68,13,32.5,4,2,36,Carpi,Serie A,2015-2016
Marcello Gazzola,6.68,1,33.33,0,1,9,Sassuolo,Serie A,2015-2016
Luca Siligardi,6.67,30,46.88,0,5,28,Hellas Verona,Serie A,2015-2016
Filip Đorđević,6.67,5,100.0,6,0,27,Lazio,Serie A,2015-2016
Giulio Migliaccio,6.67,0,0.0,0,0,18,Atalanta,Serie A,2015-2016
Diego Capel,6.67,6,66.67,1,0,21,Genoa,Serie A,2015-2016
Giovanni Marchese,6.66,0,0.0,0,0,11,Genoa,Serie A,2015-2016
Jérémy Ménez,6.66,3,33.33,1,0,10,Milan,Serie A,2015-2016
Emil Hallfreðsson,6.66,28,65.12,0,2,27,Udinese,Serie A,2015-2016
Nicolas Frey,6.66,3,100.0,0,0,19,ChievoVerona,Serie A,2015-2016
Sanjin Prcić,6.65,1,100.0,0,0,2,Torino,Serie A,2015-2016
Antonio Nocerino,6.65,1,50.0,0,0,2,Milan,Serie A,2015-2016
Assane Gnoukouri,6.65,0,0.0,0,0,2,Inter,Serie A,2015-2016
Federico Bonazzoli,6.65,1,100.0,0,0,4,U.C Sampdoria,Serie A,2015-2016
Daniele Padelli,6.65,1,100.0,0,0,35,Torino,Serie A,2015-2016
Stipe Perica,6.65,8,44.44,1,0,11,Udinese,Serie A,2015-2016
Aljaž Struna,6.65,9,75.0,0,1,22,Palermo,Serie A,2015-2016
Luca Rizzo,6.64,24,51.06,1,1,23,Bologna,Serie A,2015-2016
Anthony Mounier,6.64,34,44.74,3,6,30,Bologna,Serie A,2015-2016
Diego Falcinelli,6.64,3,27.27,1,2,26,Sassuolo,Serie A,2015-2016
Raman Chibsah,6.64,26,56.52,0,1,22,Frosinone,Serie A,2015-2016
Giuseppe Pezzella,6.64,11,73.33,0,1,9,Palermo,Serie A,2015-2016
Edenilson,6.63,32,45.07,1,4,29,Udinese,Serie A,2015-2016
Gianpaolo Bellini,6.63,3,60.0,0,0,15,Atalanta,Serie A,2015-2016
Stefano Sturaro,6.63,11,61.11,1,0,19,Juventus,Serie A,2015-2016
Robin Quaison,6.63,32,56.14,1,3,30,Palermo,Serie A,2015-2016
Lazaros Christodoulopoulos,6.63,6,54.55,0,0,10,U.C Sampdoria,Serie A,2015-2016
Marquinho,6.63,5,83.33,0,0,11,Udinese,Serie A,2015-2016
Rodrigo Aguirre,6.63,2,28.57,1,2,10,Udinese,Serie A,2015-2016
Lorenzo De Silvestri,6.63,11,78.57,1,0,17,U.C Sampdoria,Serie A,2015-2016
Matteo Mancosu,6.63,5,38.46,3,0,21,Carpi,Serie A,2015-2016
Jacopo Sala,6.63,12,42.86,0,0,23,U.C Sampdoria,Serie A,2015-2016
Patric,6.63,3,75.0,0,0,9,Lazio,Serie A,2015-2016
Samuel Souprayen,6.63,14,66.67,0,1,20,Hellas Verona,Serie A,2015-2016
Vasco Regini,6.62,10,58.82,0,0,15,Napoli,Serie A,2015-2016
Andrea Poli,6.62,6,75.0,0,1,18,Milan,Serie A,2015-2016
Pierluigi Gollini,6.62,0,0.0,0,0,26,Hellas Verona,Serie A,2015-2016
Davide Biondini,6.62,6,75.0,0,1,22,Sassuolo,Serie A,2015-2016
Gennaro Sardo,6.62,1,100.0,1,0,6,ChievoVerona,Serie A,2015-2016
Giovanni Pasquale,6.62,0,0.0,0,0,6,Udinese,Serie A,2015-2016
Marco Zambelli,6.62,13,86.67,0,0,19,Empoli,Serie A,2015-2016
Alessandro Frara,6.62,4,66.67,0,0,20,Frosinone,Serie A,2015-2016
Alessandro Matri,6.61,5,35.71,3,2,19,Lazio,Serie A,2015-2016
Emerson Palmieri,6.6,1,25.0,0,0,8,Roma,Serie A,2015-2016
Nathaniel Chalobah,6.6,1,100.0,0,0,5,Napoli,Serie A,2015-2016
Achraf Lazaar,6.6,41,48.81,0,4,30,Palermo,Serie A,2015-2016
Fernando Llorente,6.6,0,0.0,0,0,1,Juventus,Serie A,2015-2016
Amauri,6.6,0,0.0,0,0,1,Torino,Serie A,2015-2016
Aaron Mattia Tabacchi,6.6,0,0.0,0,0,1,Bologna,Serie A,2015-2016
Claud Adjapong,6.6,0,0.0,0,0,2,Sassuolo,Serie A,2015-2016
Luca Lezzerini,6.6,1,100.0,0,0,2,Fiorentina,Serie A,2015-2016
Riccardo Fiamozzi,6.6,3,37.5,0,1,8,Genoa,Serie A,2015-2016
Igor Bubnjić,6.6,0,0.0,2,0,9,Carpi,Serie A,2015-2016
Rômulo,6.6,4,57.14,1,0,9,Hellas Verona,Serie A,2015-2016
Ante Rebić,6.59,19,48.72,0,0,14,Hellas Verona,Serie A,2015-2016
Mirko Gori,6.59,17,62.96,0,0,28,Frosinone,Serie A,2015-2016
Aleksandăr Tonev,6.59,17,54.84,1,1,22,Frosinone,Serie A,2015-2016
Camilo Zúñiga,6.59,7,46.67,0,1,9,Bologna,Serie A,2015-2016
Marko Livaja,6.59,13,68.42,0,1,18,Empoli,Serie A,2015-2016
Daniele Croce,6.59,31,60.78,1,2,28,Empoli,Serie A,2015-2016
Fabio Daprelà,6.58,1,50.0,0,0,7,Carpi,Serie A,2015-2016
Mohamed Fares,6.58,5,62.5,0,1,11,Hellas Verona,Serie A,2015-2016
Arlind Ajeti,6.58,2,66.67,0,1,16,Frosinone,Serie A,2015-2016
Ryder Matos,6.58,31,44.29,9,3,26,Udinese,Serie A,2015-2016
Edson Braafheid,6.58,0,0.0,0,0,5,Lazio,Serie A,2015-2016
Luca Checchin,6.58,0,0.0,0,0,4,Hellas Verona,Serie A,2015-2016
Massimo Zappino,6.58,0,0.0,0,0,4,Frosinone,Serie A,2015-2016
Dušan Basta,6.57,12,54.55,1,2,23,Lazio,Serie A,2015-2016
Rade Krunić,6.57,3,33.33,2,1,15,Empoli,Serie A,2015-2016
Alessandro Piu,6.57,1,50.0,0,0,10,Empoli,Serie A,2015-2016
Aleandro Rosi,6.57,14,29.79,0,1,27,Frosinone,Serie A,2015-2016
Pedro Pereira,6.57,2,22.22,0,1,9,U.C Sampdoria,Serie A,2015-2016
Robert Acquafresca,6.57,1,50.0,0,0,6,Bologna,Serie A,2015-2016
Jonathan de Guzmán,6.56,1,33.33,0,0,5,Carpi,Serie A,2015-2016
Vasilīs Torosidīs,6.56,2,40.0,0,0,11,Roma,Serie A,2015-2016
Uroš Đurđević,6.55,2,28.57,2,0,14,Palermo,Serie A,2015-2016
Fabrizio Alastra,6.55,0,0.0,0,0,2,Palermo,Serie A,2015-2016
Bryan Cristante,6.55,2,66.67,0,0,4,Palermo,Serie A,2015-2016
Filippo Porcari,6.55,1,100.0,0,1,4,Carpi,Serie A,2015-2016
Gaetano Monachello,6.55,6,42.86,1,0,10,Atalanta,Serie A,2015-2016
Matteo Ciofani,6.55,9,64.29,0,1,18,Frosinone,Serie A,2015-2016
Davide Zappacosta,6.55,20,54.05,1,0,25,Torino,Serie A,2015-2016
Paweł Wszołek,6.54,30,51.72,1,4,28,Hellas Verona,Serie A,2015-2016
Erick Pulgar,6.53,7,70.0,0,0,13,Bologna,Serie A,2015-2016
Vasiliy Prijma,6.53,0,0.0,0,0,5,Frosinone,Serie A,2015-2016
Davide Brivio,6.52,4,36.36,0,0,14,Atalanta,Serie A,2015-2016
Alessandro Longhi,6.52,0,0.0,0,1,6,Sassuolo,Serie A,2015-2016
Matuzalem,6.51,1,100.0,0,0,7,Hellas Verona,Serie A,2015-2016
Gilberto,6.51,11,55.0,0,0,10,Hellas Verona,Serie A,2015-2016
Rafael,6.51,0,0.0,0,0,12,Hellas Verona,Serie A,2015-2016
Djamel Mesbah,6.5,1,20.0,0,1,7,U.C Sampdoria,Serie A,2015-2016
Remo Freuler,6.5,1,16.67,1,0,6,Atalanta,Serie A,2015-2016
Diogo Figueiras,6.5,3,50.0,0,0,9,Genoa,Serie A,2015-2016
Ionuț Radu,6.5,0,0.0,0,0,1,Inter,Serie A,2015-2016
Alexander Merkel,6.5,0,0.0,0,0,1,Udinese,Serie A,2015-2016
Luca Martinelli,6.5,0,0.0,1,0,1,Empoli,Serie A,2015-2016
Fabio Della Giovanna,6.5,0,0.0,0,0,1,Inter,Serie A,2015-2016
Michele Camporese,6.5,0,0.0,0,0,2,Empoli,Serie A,2015-2016
Rey Manaj,6.5,0,0.0,0,0,4,Inter,Serie A,2015-2016
Ravel Morrison,6.5,3,75.0,0,0,4,Lazio,Serie A,2015-2016
Andrea Coda,6.5,0,0.0,0,0,4,U.C Sampdoria,Serie A,2015-2016
Nigel de Jong,6.5,0,0.0,0,0,5,Milan,Serie A,2015-2016
Alejandro Rodríguez,6.5,0,0.0,0,0,6,U.C Sampdoria,Serie A,2015-2016
Tim Matavž,6.5,1,33.33,2,0,7,Genoa,Serie A,2015-2016
Kevin Constant,6.5,4,50.0,0,0,7,Bologna,Serie A,2015-2016
Filippo Falco,6.5,4,33.33,0,0,9,Bologna,Serie A,2015-2016
Samuele Longo,6.49,2,25.0,1,0,18,Frosinone,Serie A,2015-2016
Raphael Martinho,6.49,11,40.74,1,0,11,Carpi,Serie A,2015-2016
Nicolás Castillo,6.48,1,16.67,0,0,6,Frosinone,Serie A,2015-2016
Norbert Balogh,6.48,0,0.0,0,0,4,Palermo,Serie A,2015-2016
Boško Janković,6.47,7,41.18,0,0,15,Hellas Verona,Serie A,2015-2016
Antonino La Gumina,6.47,0,0.0,0,0,3,Palermo,Serie A,2015-2016
Salvador Ichazo,6.43,0,0.0,0,0,3,Torino,Serie A,2015-2016
Marcelo Estigarribia,6.43,1,33.33,0,0,4,Atalanta,Serie A,2015-2016
Diego López,6.43,0,0.0,0,0,8,Milan,Serie A,2015-2016
Levan Mchedlidze,6.43,3,50.0,0,0,13,Empoli,Serie A,2015-2016
Leandro Castán,6.42,0,0.0,0,0,5,Roma,Serie A,2015-2016
Michel Morganella,6.41,9,60.0,0,1,14,Palermo,Serie A,2015-2016
Mauricio Isla,6.4,0,0.0,0,0,1,Juventus,Serie A,2015-2016
Boris Radunović,6.4,0,0.0,0,0,1,Atalanta,Serie A,2015-2016
Accursio Bentivegna,6.4,1,50.0,0,0,1,Palermo,Serie A,2015-2016
Franco Zuculini,6.4,0,0.0,0,0,1,Bologna,Serie A,2015-2016
Ferdinando Coppola,6.4,0,0.0,0,0,1,Hellas Verona,Serie A,2015-2016
Davide Bassi,6.4,0,0.0,0,0,1,Atalanta,Serie A,2015-2016
Maurizio Domizzi,6.4,0,0.0,0,0,5,Udinese,Serie A,2015-2016
Massimiliano Carlini,6.38,6,31.58,0,0,14,Frosinone,Serie A,2015-2016
Roberto Crivello,6.38,5,29.41,0,0,17,Frosinone,Serie A,2015-2016
Norbert Gyömbér,6.38,0,0.0,0,0,6,Roma,Serie A,2015-2016
Davide Bertoncini,6.34,0,0.0,0,0,5,Frosinone,Serie A,2015-2016
Gabriel Vasconcelos,6.3,0,0.0,0,0,1,Napoli,Serie A,2015-2016
Dominik Furman,6.3,0,0.0,0,0,1,Hellas Verona,Serie A,2015-2016
Juan Pablo Carrizo,6.25,0,0.0,0,0,2,Inter,Serie A,2015-2016
Michele Rocca,6.2,0,0.0,0,0,1,U.C Sampdoria,Serie A,2015-2016
Lorenzo Di Livio,6.2,0,0.0,0,0,1,Roma,Serie A,2015-2016
Željko Brkić,6.2,0,0.0,0,0,4,Carpi,Serie A,2015-2016
Rodrigo Ely,6.07,0,0.0,1,0,3,Milan,Serie A,2015-2016
Milan Škriniar,5.05,3,75.0,0,0,3,U.C Sampdoria,Serie A,2015-2016
Rubinho,0.0,0,0.0,0,0,0,Juventus,Serie A,2015-2016
Andrés Ponce,0.0,0,0.0,0,0,1,U.C Sampdoria,Serie A,2015-2016
Andrea Favilli,0.0,0,0.0,0,0,1,Juventus,Serie A,2015-2016
Marco Tumminello,0.0,0,0.0,0,0,1,Roma,Serie A,2015-2016
Giuseppe Panico,0.0,0,0.0,0,0,1,Genoa,Serie A,2015-2016
Víctor Ibarbo,0.0,0,0.0,0,0,2,Roma,Serie A,2015-2016
Simone Edera,0.0,0,0.0,0,0,2,Torino,Serie A,2015-2016
