Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Stéphane Bahoken,6.68,14,58.33,12,2,215,Angers,Ligue 1,2020-2021
Souleyman Doumbia,6.68,25,59.52,1,3,358,Angers,Ligue 1,2020-2021
Victorien Angban,6.68,21,67.74,0,0,173,Metz,Ligue 1,2020-2021
Sanjin Prcić,6.68,1,100.0,0,0,48,RC Strasbourg,Ligue 1,2020-2021
Jordan Ferri,6.67,16,57.14,0,3,327,Montpellier,Ligue 1,2020-2021
Isaac Lihadji,6.67,8,53.33,2,1,54,Lille,Ligue 1,2020-2021
Vagner Dias,6.67,9,45.0,3,3,154,Metz,Ligue 1,2020-2021
Mehdi Chahiri,6.67,28,63.64,1,2,145,RC Strasbourg,Ligue 1,2020-2021
Jessy Moulin,6.67,0,0.0,0,0,251,Saint-Étienne,Ligue 1,2020-2021
Vincent Manceau,6.66,10,50.0,0,1,362,Angers,Ligue 1,2020-2021
Renaud Emond,6.66,0,0.0,0,0,39,Nantes,Ligue 1,2020-2021
Lamine Fomba,6.65,14,46.67,2,1,233,Nîmes Olympique,Ligue 1,2020-2021
Pierrick Capelle,6.65,22,56.41,1,2,320,Angers,Ligue 1,2020-2021
Sacha Boey,6.65,22,48.89,0,2,343,Dijon,Ligue 1,2020-2021
El Bilal Touré,6.65,10,45.45,6,1,152,Stade de Reims,Ligue 1,2020-2021
Sada Thioub,6.65,35,53.85,0,2,233,Angers,Ligue 1,2020-2021
Arbër Zeneli,6.65,38,47.5,0,3,242,Stade de Reims,Ligue 1,2020-2021
Maxime Poundjé,6.65,8,80.0,0,0,87,Bordeaux,Ligue 1,2020-2021
Opa Nguette,6.64,28,49.12,2,0,212,Metz,Ligue 1,2020-2021
Mounir Chouiar,6.64,46,56.79,1,3,253,Dijon,Ligue 1,2020-2021
Aaron Leya Iseka,6.64,11,57.89,3,0,113,Metz,Ligue 1,2020-2021
Stephy Mavididi,6.64,35,42.68,6,2,286,Montpellier,Ligue 1,2020-2021
Ismaël Boura,6.64,11,64.71,0,0,153,RC Lens,Ligue 1,2020-2021
Marcus Coco,6.63,23,56.1,0,1,306,Nantes,Ligue 1,2020-2021
Darío Benedetto,6.63,11,64.71,11,3,194,Olympique de Marseille,Ligue 1,2020-2021
Senou Coulibaly,6.63,7,70.0,0,1,230,Dijon,Ligue 1,2020-2021
Yassine Benrahou,6.63,17,45.95,0,4,258,Nîmes Olympique,Ligue 1,2020-2021
Thomas Monconduit,6.63,14,63.64,0,1,172,Lorient,Ligue 1,2020-2021
Ambroise Oyongo,6.63,1,16.67,0,0,89,Montpellier,Ligue 1,2020-2021
Charles Abi,6.63,12,50.0,1,0,141,Saint-Étienne,Ligue 1,2020-2021
Pape Cheikh,6.63,14,82.35,0,0,121,Dijon,Ligue 1,2020-2021
Jimmy Briand,6.62,2,40.0,1,0,83,Bordeaux,Ligue 1,2020-2021
Lucas Deaux,6.62,19,63.33,0,1,283,Nîmes Olympique,Ligue 1,2020-2021
Vincent Le Goff,6.62,13,61.9,0,2,336,Lorient,Ligue 1,2020-2021
Junior Dina Ebimbe,6.61,59,52.21,2,3,343,Dijon,Ligue 1,2020-2021
Moussa Doumbia,6.61,23,46.0,0,3,165,Stade de Reims,Ligue 1,2020-2021
Adrian Grbić,6.61,2,18.18,6,1,129,Lorient,Ligue 1,2020-2021
Thierry Ambrose,6.61,18,58.06,0,1,155,Metz,Ligue 1,2020-2021
Yuto Nagatomo,6.61,10,43.48,0,1,212,Olympique de Marseille,Ligue 1,2020-2021
Ibrahim Amadou,6.61,10,66.67,3,0,146,Angers,Ligue 1,2020-2021
Jordan Marié,6.61,11,61.11,1,2,180,Dijon,Ligue 1,2020-2021
Jérémy Morel,6.61,5,45.45,0,0,243,Lorient,Ligue 1,2020-2021
Paul Nardi,6.6,0,0.0,0,0,249,Lorient,Ligue 1,2020-2021
Lucas Gourna-Douath,6.6,8,61.54,0,0,121,Saint-Étienne,Ligue 1,2020-2021
Mathias Pereira Lage,6.6,17,43.59,0,1,202,Angers,Ligue 1,2020-2021
Elye Wahi,6.6,7,36.84,3,0,73,Montpellier,Ligue 1,2020-2021
Fodé Ballo-Touré,6.6,3,33.33,0,1,103,AS Monaco,Ligue 1,2020-2021
Frédéric Sammaritano,6.6,15,57.69,3,3,178,Dijon,Ligue 1,2020-2021
Aimen Moueffek,6.6,20,60.61,0,0,142,Saint-Étienne,Ligue 1,2020-2021
Nolan Roux,6.6,2,50.0,0,1,81,Nîmes Olympique,Ligue 1,2020-2021
Adrien Thomasson,6.6,25,54.35,4,6,415,RC Strasbourg,Ligue 1,2020-2021
Kaj Sierhuis,6.59,10,66.67,1,0,105,Stade de Reims,Ligue 1,2020-2021
Tom Lacoux,6.59,5,71.43,0,1,56,Bordeaux,Ligue 1,2020-2021
Dan Ndoye,6.59,7,41.18,0,1,100,Nice,Ligue 1,2020-2021
Jérôme Hergault,6.59,10,35.71,0,0,264,Lorient,Ligue 1,2020-2021
Warren Tchimbembé,6.58,4,100.0,0,0,60,Metz,Ligue 1,2020-2021
Mama Baldé,6.58,19,38.0,9,0,340,Dijon,Ligue 1,2020-2021
Mateo Pavlović,6.58,0,0.0,0,1,72,Angers,Ligue 1,2020-2021
Mamadou Fofana,6.56,2,100.0,1,0,85,Metz,Ligue 1,2020-2021
Lamine Koné,6.56,0,0.0,1,0,104,RC Strasbourg,Ligue 1,2020-2021
Jonathan Delaplace,6.56,4,57.14,0,4,162,Lorient,Ligue 1,2020-2021
Sofiane Alakouch,6.55,18,50.0,0,2,259,Nîmes Olympique,Ligue 1,2020-2021
Jérémy Le Douaron,6.55,9,32.14,2,1,143,Stade Brestois,Ligue 1,2020-2021
Jimmy Cabot,6.55,24,42.86,2,3,196,Angers,Ligue 1,2020-2021
Fouad Chafik,6.54,16,61.54,0,1,289,Dijon,Ligue 1,2020-2021
Damien Le Tallec,6.54,1,33.33,2,1,106,Montpellier,Ligue 1,2020-2021
Willem Geubbels,6.54,0,0.0,2,1,59,AS Monaco,Ligue 1,2020-2021
Pietro Pellegri,6.54,5,55.56,3,1,40,AS Monaco,Ligue 1,2020-2021
Cristian Battocchio,6.54,3,75.0,1,1,48,Stade Brestois,Ligue 1,2020-2021
Patrick Burner,6.54,12,54.55,0,0,191,Nîmes Olympique,Ligue 1,2020-2021
Dereck Kutesa,6.54,14,45.16,0,1,108,Stade de Reims,Ligue 1,2020-2021
Mehdi Zerkane,6.53,16,43.24,2,2,166,Bordeaux,Ligue 1,2020-2021
Farid El Melali,6.53,22,56.41,2,0,85,Angers,Ligue 1,2020-2021
Karim Aribi,6.53,3,37.5,1,0,52,Nîmes Olympique,Ligue 1,2020-2021
Matteo Ahlinvi,6.52,19,65.52,0,0,119,Nîmes Olympique,Ligue 1,2020-2021
Joris Chotard,6.52,10,83.33,0,1,124,Montpellier,Ligue 1,2020-2021
Gaëtan Paquiez,6.52,5,41.67,0,0,135,Nîmes Olympique,Ligue 1,2020-2021
Keagan Dolly,6.52,3,50.0,0,0,45,Montpellier,Ligue 1,2020-2021
Amadou Traoré,6.52,9,37.5,0,2,69,Bordeaux,Ligue 1,2020-2021
Maxence Rivera,6.51,5,35.71,0,0,56,Saint-Étienne,Ligue 1,2020-2021
Mihai Alexandru Dobre,6.51,13,56.52,1,0,84,Dijon,Ligue 1,2020-2021
Wesley Lautoa,6.51,3,50.0,1,0,153,Dijon,Ligue 1,2020-2021
Moussa Dembélé,6.51,9,39.13,8,1,87,Olympique Lyonnais,Ligue 1,2020-2021
Majeed Waris,6.5,6,46.15,2,0,74,RC Strasbourg,Ligue 1,2020-2021
Matthieu Dreyer,6.49,0,0.0,0,0,134,Lorient,Ligue 1,2020-2021
Mohamed-Ali Cho,6.47,5,45.45,3,0,77,Angers,Ligue 1,2020-2021
Anibal Chalá,6.45,7,50.0,0,0,119,Dijon,Ligue 1,2020-2021
Michaël Cuisance,6.45,13,39.39,0,0,178,Olympique de Marseille,Ligue 1,2020-2021
Kévin Monnet-Paquet,6.45,6,33.33,0,0,123,Saint-Étienne,Ligue 1,2020-2021
Loïck Landre,6.44,4,80.0,3,0,113,Nîmes Olympique,Ligue 1,2020-2021
Sofiane Boufal,6.44,34,50.0,3,0,167,Angers,Ligue 1,2020-2021
Roger Assalé,6.42,10,43.48,1,0,128,Dijon,Ligue 1,2020-2021
Stéphane Diarra,6.4,4,28.57,0,0,53,Lorient,Ligue 1,2020-2021
Houboulang Mendes,6.31,10,35.71,0,0,239,Lorient,Ligue 1,2020-2021
