Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Timothée Kolodziejczak,6.52,4,80.0,0,0,195,Saint-Étienne,Ligue 1,2019-2020
Arturo Calabresi,6.52,22,55.0,1,2,347,Amiens SC,Ligue 1,2019-2020
Dereck Kutesa,6.51,11,55.0,0,0,84,Stade de Reims,Ligue 1,2019-2020
Thomas Delaine,6.5,17,58.62,0,0,267,Metz,Ligue 1,2019-2020
Miguel Trauco,6.49,25,65.79,1,3,277,Saint-Étienne,Ligue 1,2019-2020
Gaëtan Paquiez,6.48,6,54.55,0,1,273,Nîmes Olympique,Ligue 1,2019-2020
Junior Sambia,6.48,6,40.0,0,0,86,Montpellier,Ligue 1,2019-2020
Juan Otero,6.47,10,33.33,2,3,218,Amiens SC,Ligue 1,2019-2020
Jean-Victor Makengo,6.47,13,44.83,0,1,137,Toulouse,Ligue 1,2019-2020
Samuel Moutoussamy,6.45,6,35.29,1,1,96,Nantes,Ligue 1,2019-2020
Fousseni Diabaté,6.45,29,61.7,1,2,224,Amiens SC,Ligue 1,2019-2020
Kelvin Amian,6.44,11,45.83,0,2,172,Toulouse,Ligue 1,2019-2020
Eddy Gnahoré,6.38,3,42.86,1,1,121,Amiens SC,Ligue 1,2019-2020
